CE9	MARKETVIEW_20050127.0716-CE1
CE10	MARKETVIEW_20050127.0716-CE2
CE11	MARKETVIEW_20050127.0716-CE3
CE12	MARKETVIEW_20050127.0716-CE4
CE13	MARKETVIEW_20050127.0716-CE5
CE14	MARKETVIEW_20050127.0716-CE6
CE15	MARKETVIEW_20050127.0716-CE7
CE1	MARKETVIEW_20050127.0716-CE8
CE2	MARKETVIEW_20050127.0716-CE9
CE3	MARKETVIEW_20050127.0716-CE10
CE4	MARKETVIEW_20050127.0716-CE11
CE5	MARKETVIEW_20050127.0716-CE12
CE6	MARKETVIEW_20050127.0716-CE13
CE7	MARKETVIEW_20050127.0716-CE14
CE8	MARKETVIEW_20050127.0716-CE15
E12	MARKETVIEW_20050127.0716-E1
E13	MARKETVIEW_20050127.0716-E2
E15	MARKETVIEW_20050127.0716-E3
E16	MARKETVIEW_20050127.0716-E4
E18	MARKETVIEW_20050127.0716-E5
E20	MARKETVIEW_20050127.0716-E6
E21	MARKETVIEW_20050127.0716-E7
E1	MARKETVIEW_20050127.0716-E8
E2	MARKETVIEW_20050127.0716-E9
E3	MARKETVIEW_20050127.0716-E10
E4	MARKETVIEW_20050127.0716-E11
E5	MARKETVIEW_20050127.0716-E12
E6	MARKETVIEW_20050127.0716-E13
E7	MARKETVIEW_20050127.0716-E14
E8	MARKETVIEW_20050127.0716-E15
E9	MARKETVIEW_20050127.0716-E16
E10	MARKETVIEW_20050127.0716-E17
E11	MARKETVIEW_20050127.0716-E18
EM1	MARKETVIEW_20050127.0716-E8-1
EM21	MARKETVIEW_20050127.0716-E1-2
EM22	MARKETVIEW_20050127.0716-E8-3
EM23	MARKETVIEW_20050127.0716-E9-4
EM24	MARKETVIEW_20050127.0716-E2-5
EM25	MARKETVIEW_20050127.0716-E9-6
EM26	MARKETVIEW_20050127.0716-E3-7
EM27	MARKETVIEW_20050127.0716-E4-8
EM28	MARKETVIEW_20050127.0716-E5-9
EM29	MARKETVIEW_20050127.0716-E6-10
EM30	MARKETVIEW_20050127.0716-E8-11
EM31	MARKETVIEW_20050127.0716-E8-12
EM32	MARKETVIEW_20050127.0716-E7-13
EM33	MARKETVIEW_20050127.0716-E8-14
EM34	MARKETVIEW_20050127.0716-E2-15
EM2	MARKETVIEW_20050127.0716-E9-16
EM3	MARKETVIEW_20050127.0716-E9-17
EM4	MARKETVIEW_20050127.0716-E9-18
EM5	MARKETVIEW_20050127.0716-E9-19
EM6	MARKETVIEW_20050127.0716-E10-20
EM7	MARKETVIEW_20050127.0716-E11-21
EM8	MARKETVIEW_20050127.0716-E12-22
EM9	MARKETVIEW_20050127.0716-E13-23
EM10	MARKETVIEW_20050127.0716-E9-24
EM11	MARKETVIEW_20050127.0716-E15-25
EM12	MARKETVIEW_20050127.0716-E14-26
EM13	MARKETVIEW_20050127.0716-E9-27
EM14	MARKETVIEW_20050127.0716-E16-28
EM15	MARKETVIEW_20050127.0716-E9-29
EM16	MARKETVIEW_20050127.0716-E17-30
EM17	MARKETVIEW_20050127.0716-E9-31
EM18	MARKETVIEW_20050127.0716-E9-32
EM19	MARKETVIEW_20050127.0716-E9-33
EM20	MARKETVIEW_20050127.0716-E18-34
R1	MARKETVIEW_20050127.0716-R1
R2	MARKETVIEW_20050127.0716-R2
RM1	MARKETVIEW_20050127.0716-R1-1
RM2	MARKETVIEW_20050127.0716-R2-1
Q1	MARKETVIEW_20050127.0716-T1
Q2	MARKETVIEW_20050127.0716-T2
Q3	MARKETVIEW_20050127.0716-T3
Q4	MARKETVIEW_20050127.0716-T4
Q5	MARKETVIEW_20050127.0716-T5
Q6	MARKETVIEW_20050127.0716-T6
Q7	MARKETVIEW_20050127.0716-T7
Q8	MARKETVIEW_20050127.0716-T8
Q9	MARKETVIEW_20050127.0716-T9
Q10	MARKETVIEW_20050127.0716-T10
Q11	MARKETVIEW_20050127.0716-V1
Q12	MARKETVIEW_20050127.0716-V2
Q14	MARKETVIEW_20050127.0716-T11
QM11	MARKETVIEW_20050127.0716-V1-1
QM12	MARKETVIEW_20050127.0716-V2-1
