CE11	MARKBACKER_20041108.1507-CE1
CE12	MARKBACKER_20041108.1507-CE2
CE13	MARKBACKER_20041108.1507-CE3
CE14	MARKBACKER_20041108.1507-CE4
CE15	MARKBACKER_20041108.1507-CE5
CE16	MARKBACKER_20041108.1507-CE6
CE17	MARKBACKER_20041108.1507-CE7
CE19	MARKBACKER_20041108.1507-CE8
CE20	MARKBACKER_20041108.1507-CE9
CE21	MARKBACKER_20041108.1507-CE10
CE1	MARKBACKER_20041108.1507-CE11
CE2	MARKBACKER_20041108.1507-CE12
CE3	MARKBACKER_20041108.1507-CE13
CE4	MARKBACKER_20041108.1507-CE14
CE5	MARKBACKER_20041108.1507-CE15
CE6	MARKBACKER_20041108.1507-CE16
CE8	MARKBACKER_20041108.1507-CE17
CE9	MARKBACKER_20041108.1507-CE18
CE10	MARKBACKER_20041108.1507-CE19
E16	MARKBACKER_20041108.1507-E1
E17	MARKBACKER_20041108.1507-E2
E18	MARKBACKER_20041108.1507-E3
E19	MARKBACKER_20041108.1507-E4
E20	MARKBACKER_20041108.1507-E5
E21	MARKBACKER_20041108.1507-E6
E22	MARKBACKER_20041108.1507-E7
E23	MARKBACKER_20041108.1507-E8
E24	MARKBACKER_20041108.1507-E9
E25	MARKBACKER_20041108.1507-E10
E26	MARKBACKER_20041108.1507-E11
E27	MARKBACKER_20041108.1507-E12
E29	MARKBACKER_20041108.1507-E13
E30	MARKBACKER_20041108.1507-E14
E31	MARKBACKER_20041108.1507-E15
E1	MARKBACKER_20041108.1507-E16
E32	MARKBACKER_20041108.1507-E17
E2	MARKBACKER_20041108.1507-E18
E3	MARKBACKER_20041108.1507-E19
E4	MARKBACKER_20041108.1507-E20
E5	MARKBACKER_20041108.1507-E21
E6	MARKBACKER_20041108.1507-E22
E7	MARKBACKER_20041108.1507-E23
E8	MARKBACKER_20041108.1507-E24
E12	MARKBACKER_20041108.1507-E25
E13	MARKBACKER_20041108.1507-E26
E15	MARKBACKER_20041108.1507-E27
EM1	MARKBACKER_20041108.1507-E18-1
EM19	MARKBACKER_20041108.1507-E1-2
EM21	MARKBACKER_20041108.1507-E2-3
EM24	MARKBACKER_20041108.1507-E3-4
EM25	MARKBACKER_20041108.1507-E4-5
EM26	MARKBACKER_20041108.1507-E5-6
EM27	MARKBACKER_20041108.1507-E1-7
EM28	MARKBACKER_20041108.1507-E5-8
EM29	MARKBACKER_20041108.1507-E19-9
EM30	MARKBACKER_20041108.1507-E16-10
EM31	MARKBACKER_20041108.1507-E6-11
EM32	MARKBACKER_20041108.1507-E23-12
EM33	MARKBACKER_20041108.1507-E7-13
EM34	MARKBACKER_20041108.1507-E23-14
EM35	MARKBACKER_20041108.1507-E23-15
EM36	MARKBACKER_20041108.1507-E19-16
EM37	MARKBACKER_20041108.1507-E23-17
EM38	MARKBACKER_20041108.1507-E23-18
EM39	MARKBACKER_20041108.1507-E5-19
EM41	MARKBACKER_20041108.1507-E5-20
EM42	MARKBACKER_20041108.1507-E5-21
EM43	MARKBACKER_20041108.1507-E5-22
EM44	MARKBACKER_20041108.1507-E16-23
EM45	MARKBACKER_20041108.1507-E5-24
EM46	MARKBACKER_20041108.1507-E5-25
EM47	MARKBACKER_20041108.1507-E8-26
EM48	MARKBACKER_20041108.1507-E9-27
EM49	MARKBACKER_20041108.1507-E5-28
EM50	MARKBACKER_20041108.1507-E10-29
EM51	MARKBACKER_20041108.1507-E12-30
EM53	MARKBACKER_20041108.1507-E10-31
EM54	MARKBACKER_20041108.1507-E10-32
EM56	MARKBACKER_20041108.1507-E11-33
EM57	MARKBACKER_20041108.1507-E10-34
EM58	MARKBACKER_20041108.1507-E10-35
EM59	MARKBACKER_20041108.1507-E5-36
EM60	MARKBACKER_20041108.1507-E5-37
EM61	MARKBACKER_20041108.1507-E13-38
EM62	MARKBACKER_20041108.1507-E5-39
EM63	MARKBACKER_20041108.1507-E5-40
EM64	MARKBACKER_20041108.1507-E14-41
EM65	MARKBACKER_20041108.1507-E15-42
EM66	MARKBACKER_20041108.1507-E5-43
EM67	MARKBACKER_20041108.1507-E17-44
EM2	MARKBACKER_20041108.1507-E20-45
EM3	MARKBACKER_20041108.1507-E21-46
EM4	MARKBACKER_20041108.1507-E22-47
EM5	MARKBACKER_20041108.1507-E23-48
EM6	MARKBACKER_20041108.1507-E24-49
EM8	MARKBACKER_20041108.1507-E16-50
EM9	MARKBACKER_20041108.1507-E16-51
EM10	MARKBACKER_20041108.1507-E19-52
EM11	MARKBACKER_20041108.1507-E25-53
EM12	MARKBACKER_20041108.1507-E26-54
EM13	MARKBACKER_20041108.1507-E19-55
EM14	MARKBACKER_20041108.1507-E19-56
EM15	MARKBACKER_20041108.1507-E27-57
EM16	MARKBACKER_20041108.1507-E19-58
EM17	MARKBACKER_20041108.1507-E16-59
EM18	MARKBACKER_20041108.1507-E16-60
R1	MARKBACKER_20041108.1507-R1
R2	MARKBACKER_20041108.1507-R2
RM1	MARKBACKER_20041108.1507-R1-1
RM2	MARKBACKER_20041108.1507-R2-1
Q3	MARKBACKER_20041108.1507-T1
Q4	MARKBACKER_20041108.1507-T2
Q5	MARKBACKER_20041108.1507-T3
Q6	MARKBACKER_20041108.1507-T4
Q7	MARKBACKER_20041108.1507-T5
Q8	MARKBACKER_20041108.1507-T6
Q9	MARKBACKER_20041108.1507-T7
Q10	MARKBACKER_20041108.1507-T8
Q11	MARKBACKER_20041108.1507-T9
Q12	MARKBACKER_20041108.1507-T10
Q13	MARKBACKER_20041108.1507-T11
Q14	MARKBACKER_20041108.1507-T12
Q15	MARKBACKER_20041108.1507-T13
Q16	MARKBACKER_20041108.1507-T14
Q1	MARKBACKER_20041108.1507-T15
Q2	MARKBACKER_20041108.1507-T16
