CE5	MARKETVIEW_20050204.1736-CE1
CE6	MARKETVIEW_20050204.1736-CE2
CE7	MARKETVIEW_20050204.1736-CE3
CE8	MARKETVIEW_20050204.1736-CE4
CE9	MARKETVIEW_20050204.1736-CE5
CE10	MARKETVIEW_20050204.1736-CE6
CE11	MARKETVIEW_20050204.1736-CE7
CE12	MARKETVIEW_20050204.1736-CE8
CE13	MARKETVIEW_20050204.1736-CE9
CE14	MARKETVIEW_20050204.1736-CE10
CE2	MARKETVIEW_20050204.1736-CE11
CE3	MARKETVIEW_20050204.1736-CE12
CE4	MARKETVIEW_20050204.1736-CE13
E10	MARKETVIEW_20050204.1736-E1
E11	MARKETVIEW_20050204.1736-E2
E12	MARKETVIEW_20050204.1736-E3
E13	MARKETVIEW_20050204.1736-E4
E14	MARKETVIEW_20050204.1736-E5
E15	MARKETVIEW_20050204.1736-E6
E16	MARKETVIEW_20050204.1736-E7
E17	MARKETVIEW_20050204.1736-E8
E18	MARKETVIEW_20050204.1736-E9
E19	MARKETVIEW_20050204.1736-E10
E20	MARKETVIEW_20050204.1736-E11
E21	MARKETVIEW_20050204.1736-E12
E22	MARKETVIEW_20050204.1736-E13
E23	MARKETVIEW_20050204.1736-E14
E3	MARKETVIEW_20050204.1736-E15
E4	MARKETVIEW_20050204.1736-E16
E6	MARKETVIEW_20050204.1736-E17
E7	MARKETVIEW_20050204.1736-E18
E8	MARKETVIEW_20050204.1736-E19
E9	MARKETVIEW_20050204.1736-E20
EM48	MARKETVIEW_20050204.1736-E5-1
EM23	MARKETVIEW_20050204.1736-E18-2
EM24	MARKETVIEW_20050204.1736-E2-3
EM25	MARKETVIEW_20050204.1736-E2-4
EM26	MARKETVIEW_20050204.1736-E3-5
EM27	MARKETVIEW_20050204.1736-E2-6
EM28	MARKETVIEW_20050204.1736-E4-7
EM29	MARKETVIEW_20050204.1736-E5-8
EM30	MARKETVIEW_20050204.1736-E6-9
EM31	MARKETVIEW_20050204.1736-E7-10
EM32	MARKETVIEW_20050204.1736-E8-11
EM33	MARKETVIEW_20050204.1736-E9-12
EM34	MARKETVIEW_20050204.1736-E9-13
EM35	MARKETVIEW_20050204.1736-E10-14
EM36	MARKETVIEW_20050204.1736-E9-15
EM37	MARKETVIEW_20050204.1736-E9-16
EM38	MARKETVIEW_20050204.1736-E5-17
EM39	MARKETVIEW_20050204.1736-E9-18
EM40	MARKETVIEW_20050204.1736-E11-19
EM41	MARKETVIEW_20050204.1736-E12-20
EM42	MARKETVIEW_20050204.1736-E12-21
EM43	MARKETVIEW_20050204.1736-E13-22
EM44	MARKETVIEW_20050204.1736-E14-23
EM45	MARKETVIEW_20050204.1736-E9-24
EM46	MARKETVIEW_20050204.1736-E2-25
EM47	MARKETVIEW_20050204.1736-E12-26
EM49	MARKETVIEW_20050204.1736-E9-27
EM6	MARKETVIEW_20050204.1736-E15-28
EM7	MARKETVIEW_20050204.1736-E15-29
EM8	MARKETVIEW_20050204.1736-E16-30
EM10	MARKETVIEW_20050204.1736-E15-31
EM11	MARKETVIEW_20050204.1736-E15-32
EM12	MARKETVIEW_20050204.1736-E15-33
EM13	MARKETVIEW_20050204.1736-E17-34
EM15	MARKETVIEW_20050204.1736-E18-35
EM14	MARKETVIEW_20050204.1736-E18-36
EM16	MARKETVIEW_20050204.1736-E19-37
EM17	MARKETVIEW_20050204.1736-E18-38
EM18	MARKETVIEW_20050204.1736-E18-39
EM19	MARKETVIEW_20050204.1736-E18-40
EM20	MARKETVIEW_20050204.1736-E18-41
EM21	MARKETVIEW_20050204.1736-E20-42
EM22	MARKETVIEW_20050204.1736-E1-43
R1	MARKETVIEW_20050204.1736-R1
V1	MARKETVIEW_20050204.1736-EV1
VM1	MARKETVIEW_20050204.1736-EV1-1
Q1	MARKETVIEW_20050204.1736-T1
Q2	MARKETVIEW_20050204.1736-T2
Q3	MARKETVIEW_20050204.1736-V1
Q4	MARKETVIEW_20050204.1736-V2
Q5	MARKETVIEW_20050204.1736-V3
Q6	MARKETVIEW_20050204.1736-T3
Q7	MARKETVIEW_20050204.1736-T4
Q8	MARKETVIEW_20050204.1736-T5
Q9	MARKETVIEW_20050204.1736-T6
Q10	MARKETVIEW_20050204.1736-T7
QM3	MARKETVIEW_20050204.1736-V1-1
QM4	MARKETVIEW_20050204.1736-V2-1
QM5	MARKETVIEW_20050204.1736-V3-1
