CE12	AGGRESSIVEVOICEDAILY_20041208.2133-CE1
CE13	AGGRESSIVEVOICEDAILY_20041208.2133-CE2
CE14	AGGRESSIVEVOICEDAILY_20041208.2133-CE3
CE15	AGGRESSIVEVOICEDAILY_20041208.2133-CE4
CE16	AGGRESSIVEVOICEDAILY_20041208.2133-CE5
CE17	AGGRESSIVEVOICEDAILY_20041208.2133-CE6
CE18	AGGRESSIVEVOICEDAILY_20041208.2133-CE7
CE19	AGGRESSIVEVOICEDAILY_20041208.2133-CE8
CE20	AGGRESSIVEVOICEDAILY_20041208.2133-CE9
CE21	AGGRESSIVEVOICEDAILY_20041208.2133-CE10
CE22	AGGRESSIVEVOICEDAILY_20041208.2133-CE11
CE23	AGGRESSIVEVOICEDAILY_20041208.2133-CE12
CE24	AGGRESSIVEVOICEDAILY_20041208.2133-CE13
CE25	AGGRESSIVEVOICEDAILY_20041208.2133-CE14
CE26	AGGRESSIVEVOICEDAILY_20041208.2133-CE15
CE1	AGGRESSIVEVOICEDAILY_20041208.2133-CE16
CE27	AGGRESSIVEVOICEDAILY_20041208.2133-CE17
CE3	AGGRESSIVEVOICEDAILY_20041208.2133-CE18
CE4	AGGRESSIVEVOICEDAILY_20041208.2133-CE19
CE5	AGGRESSIVEVOICEDAILY_20041208.2133-CE20
CE6	AGGRESSIVEVOICEDAILY_20041208.2133-CE21
CE7	AGGRESSIVEVOICEDAILY_20041208.2133-CE22
CE8	AGGRESSIVEVOICEDAILY_20041208.2133-CE23
CE9	AGGRESSIVEVOICEDAILY_20041208.2133-CE24
CE10	AGGRESSIVEVOICEDAILY_20041208.2133-CE25
CE11	AGGRESSIVEVOICEDAILY_20041208.2133-CE26
E15	AGGRESSIVEVOICEDAILY_20041208.2133-E1
E16	AGGRESSIVEVOICEDAILY_20041208.2133-E2
E17	AGGRESSIVEVOICEDAILY_20041208.2133-E3
E18	AGGRESSIVEVOICEDAILY_20041208.2133-E4
E19	AGGRESSIVEVOICEDAILY_20041208.2133-E5
E20	AGGRESSIVEVOICEDAILY_20041208.2133-E6
E21	AGGRESSIVEVOICEDAILY_20041208.2133-E7
E22	AGGRESSIVEVOICEDAILY_20041208.2133-E8
E23	AGGRESSIVEVOICEDAILY_20041208.2133-E9
E24	AGGRESSIVEVOICEDAILY_20041208.2133-E10
E25	AGGRESSIVEVOICEDAILY_20041208.2133-E11
E26	AGGRESSIVEVOICEDAILY_20041208.2133-E12
