CE10	AGGRESSIVEVOICEDAILY_20041203.1959-CE1
CE11	AGGRESSIVEVOICEDAILY_20041203.1959-CE2
CE12	AGGRESSIVEVOICEDAILY_20041203.1959-CE3
CE13	AGGRESSIVEVOICEDAILY_20041203.1959-CE4
CE14	AGGRESSIVEVOICEDAILY_20041203.1959-CE5
CE15	AGGRESSIVEVOICEDAILY_20041203.1959-CE6
CE16	AGGRESSIVEVOICEDAILY_20041203.1959-CE7
CE17	AGGRESSIVEVOICEDAILY_20041203.1959-CE8
CE18	AGGRESSIVEVOICEDAILY_20041203.1959-CE9
CE1	AGGRESSIVEVOICEDAILY_20041203.1959-CE10
CE2	AGGRESSIVEVOICEDAILY_20041203.1959-CE11
CE19	AGGRESSIVEVOICEDAILY_20041203.1959-CE12
CE4	AGGRESSIVEVOICEDAILY_20041203.1959-CE13
CE5	AGGRESSIVEVOICEDAILY_20041203.1959-CE14
CE6	AGGRESSIVEVOICEDAILY_20041203.1959-CE15
CE7	AGGRESSIVEVOICEDAILY_20041203.1959-CE16
CE8	AGGRESSIVEVOICEDAILY_20041203.1959-CE17
CE9	AGGRESSIVEVOICEDAILY_20041203.1959-CE18
E11	AGGRESSIVEVOICEDAILY_20041203.1959-E1
E12	AGGRESSIVEVOICEDAILY_20041203.1959-E2
E13	AGGRESSIVEVOICEDAILY_20041203.1959-E3
E14	AGGRESSIVEVOICEDAILY_20041203.1959-E4
E15	AGGRESSIVEVOICEDAILY_20041203.1959-E5
E17	AGGRESSIVEVOICEDAILY_20041203.1959-E6
E18	AGGRESSIVEVOICEDAILY_20041203.1959-E7
E19	AGGRESSIVEVOICEDAILY_20041203.1959-E8
E20	AGGRESSIVEVOICEDAILY_20041203.1959-E9
E21	AGGRESSIVEVOICEDAILY_20041203.1959-E10
E22	AGGRESSIVEVOICEDAILY_20041203.1959-E11
E23	AGGRESSIVEVOICEDAILY_20041203.1959-E12
E25	AGGRESSIVEVOICEDAILY_20041203.1959-E13
E26	AGGRESSIVEVOICEDAILY_20041203.1959-E14
E1	AGGRESSIVEVOICEDAILY_20041203.1959-E15
