CE10	AGGRESSIVEVOICEDAILY_20050109.1627-CE1
CE11	AGGRESSIVEVOICEDAILY_20050109.1627-CE2
CE12	AGGRESSIVEVOICEDAILY_20050109.1627-CE3
CE14	AGGRESSIVEVOICEDAILY_20050109.1627-CE4
CE15	AGGRESSIVEVOICEDAILY_20050109.1627-CE5
CE16	AGGRESSIVEVOICEDAILY_20050109.1627-CE6
CE17	AGGRESSIVEVOICEDAILY_20050109.1627-CE7
CE18	AGGRESSIVEVOICEDAILY_20050109.1627-CE8
CE1	AGGRESSIVEVOICEDAILY_20050109.1627-CE9
CE2	AGGRESSIVEVOICEDAILY_20050109.1627-CE10
CE3	AGGRESSIVEVOICEDAILY_20050109.1627-CE11
CE4	AGGRESSIVEVOICEDAILY_20050109.1627-CE12
CE5	AGGRESSIVEVOICEDAILY_20050109.1627-CE13
CE6	AGGRESSIVEVOICEDAILY_20050109.1627-CE14
CE19	AGGRESSIVEVOICEDAILY_20050109.1627-CE15
CE7	AGGRESSIVEVOICEDAILY_20050109.1627-CE16
CE8	AGGRESSIVEVOICEDAILY_20050109.1627-CE17
CE9	AGGRESSIVEVOICEDAILY_20050109.1627-CE18
E12	AGGRESSIVEVOICEDAILY_20050109.1627-E1
E13	AGGRESSIVEVOICEDAILY_20050109.1627-E2
E14	AGGRESSIVEVOICEDAILY_20050109.1627-E3
E15	AGGRESSIVEVOICEDAILY_20050109.1627-E4
E16	AGGRESSIVEVOICEDAILY_20050109.1627-E5
E18	AGGRESSIVEVOICEDAILY_20050109.1627-E6
E19	AGGRESSIVEVOICEDAILY_20050109.1627-E7
E20	AGGRESSIVEVOICEDAILY_20050109.1627-E8
E21	AGGRESSIVEVOICEDAILY_20050109.1627-E9
E22	AGGRESSIVEVOICEDAILY_20050109.1627-E10
E1	AGGRESSIVEVOICEDAILY_20050109.1627-E11
E2	AGGRESSIVEVOICEDAILY_20050109.1627-E12
E3	AGGRESSIVEVOICEDAILY_20050109.1627-E13
E4	AGGRESSIVEVOICEDAILY_20050109.1627-E14
E5	AGGRESSIVEVOICEDAILY_20050109.1627-E15
E6	AGGRESSIVEVOICEDAILY_20050109.1627-E16
E8	AGGRESSIVEVOICEDAILY_20050109.1627-E17
E9	AGGRESSIVEVOICEDAILY_20050109.1627-E18
E10	AGGRESSIVEVOICEDAILY_20050109.1627-E19
E23	AGGRESSIVEVOICEDAILY_20050109.1627-E20
E11	AGGRESSIVEVOICEDAILY_20050109.1627-E21
EM1	AGGRESSIVEVOICEDAILY_20050109.1627-E11-1
EM22	AGGRESSIVEVOICEDAILY_20050109.1627-E18-2
EM23	AGGRESSIVEVOICEDAILY_20050109.1627-E1-3
EM24	AGGRESSIVEVOICEDAILY_20050109.1627-E1-4
EM25	AGGRESSIVEVOICEDAILY_20050109.1627-E2-5
EM26	AGGRESSIVEVOICEDAILY_20050109.1627-E3-6
EM27	AGGRESSIVEVOICEDAILY_20050109.1627-E4-7
EM28	AGGRESSIVEVOICEDAILY_20050109.1627-E5-8
EM29	AGGRESSIVEVOICEDAILY_20050109.1627-E11-9
EM40	AGGRESSIVEVOICEDAILY_20050109.1627-E20-10
EM31	AGGRESSIVEVOICEDAILY_20050109.1627-E11-11
EM32	AGGRESSIVEVOICEDAILY_20050109.1627-E11-12
EM33	AGGRESSIVEVOICEDAILY_20050109.1627-E18-13
EM34	AGGRESSIVEVOICEDAILY_20050109.1627-E6-14
EM35	AGGRESSIVEVOICEDAILY_20050109.1627-E7-15
EM36	AGGRESSIVEVOICEDAILY_20050109.1627-E8-16
EM37	AGGRESSIVEVOICEDAILY_20050109.1627-E8-17
EM38	AGGRESSIVEVOICEDAILY_20050109.1627-E9-18
EM39	AGGRESSIVEVOICEDAILY_20050109.1627-E10-19
EM2	AGGRESSIVEVOICEDAILY_20050109.1627-E11-20
EM3	AGGRESSIVEVOICEDAILY_20050109.1627-E12-21
EM4	AGGRESSIVEVOICEDAILY_20050109.1627-E13-22
EM5	AGGRESSIVEVOICEDAILY_20050109.1627-E14-23
EM6	AGGRESSIVEVOICEDAILY_20050109.1627-E15-24
EM7	AGGRESSIVEVOICEDAILY_20050109.1627-E16-25
EM8	AGGRESSIVEVOICEDAILY_20050109.1627-E17-26
EM10	AGGRESSIVEVOICEDAILY_20050109.1627-E18-27
EM11	AGGRESSIVEVOICEDAILY_20050109.1627-E18-28
EM12	AGGRESSIVEVOICEDAILY_20050109.1627-E18-29
EM13	AGGRESSIVEVOICEDAILY_20050109.1627-E19-30
