CE12	BACONSREBELLION_20050216.1618-CE1
CE13	BACONSREBELLION_20050216.1618-CE2
CE1	BACONSREBELLION_20050216.1618-CE3
CE2	BACONSREBELLION_20050216.1618-CE4
CE3	BACONSREBELLION_20050216.1618-CE5
CE4	BACONSREBELLION_20050216.1618-CE6
CE5	BACONSREBELLION_20050216.1618-CE7
CE6	BACONSREBELLION_20050216.1618-CE8
CE7	BACONSREBELLION_20050216.1618-CE9
CE8	BACONSREBELLION_20050216.1618-CE10
CE9	BACONSREBELLION_20050216.1618-CE11
CE10	BACONSREBELLION_20050216.1618-CE12
CE11	BACONSREBELLION_20050216.1618-CE13
E12	BACONSREBELLION_20050216.1618-E1
E13	BACONSREBELLION_20050216.1618-E2
E1	BACONSREBELLION_20050216.1618-E3
E2	BACONSREBELLION_20050216.1618-E4
E3	BACONSREBELLION_20050216.1618-E5
E4	BACONSREBELLION_20050216.1618-E6
E5	BACONSREBELLION_20050216.1618-E7
E6	BACONSREBELLION_20050216.1618-E8
E7	BACONSREBELLION_20050216.1618-E9
E8	BACONSREBELLION_20050216.1618-E10
E9	BACONSREBELLION_20050216.1618-E11
E10	BACONSREBELLION_20050216.1618-E12
E11	BACONSREBELLION_20050216.1618-E13
EM1	BACONSREBELLION_20050216.1618-E3-1
EM15	BACONSREBELLION_20050216.1618-E11-2
EM16	BACONSREBELLION_20050216.1618-E9-3
EM17	BACONSREBELLION_20050216.1618-E1-4
EM18	BACONSREBELLION_20050216.1618-E2-5
EM2	BACONSREBELLION_20050216.1618-E4-6
EM3	BACONSREBELLION_20050216.1618-E5-7
EM4	BACONSREBELLION_20050216.1618-E6-8
EM5	BACONSREBELLION_20050216.1618-E7-9
EM6	BACONSREBELLION_20050216.1618-E8-10
EM7	BACONSREBELLION_20050216.1618-E9-11
EM8	BACONSREBELLION_20050216.1618-E10-12
EM9	BACONSREBELLION_20050216.1618-E4-13
EM10	BACONSREBELLION_20050216.1618-E11-14
EM11	BACONSREBELLION_20050216.1618-E4-15
EM12	BACONSREBELLION_20050216.1618-E12-16
EM13	BACONSREBELLION_20050216.1618-E13-17
EM14	BACONSREBELLION_20050216.1618-E4-18
R1	BACONSREBELLION_20050216.1618-R1
RM1	BACONSREBELLION_20050216.1618-R1-1
Q5	BACONSREBELLION_20050216.1618-T1
Q1	BACONSREBELLION_20050216.1618-T2
Q2	BACONSREBELLION_20050216.1618-T3
Q3	BACONSREBELLION_20050216.1618-T4
Q4	BACONSREBELLION_20050216.1618-T5
