CE10	MARKBACKER_20041117.1107-CE1
CE11	MARKBACKER_20041117.1107-CE2
CE12	MARKBACKER_20041117.1107-CE3
CE13	MARKBACKER_20041117.1107-CE4
CE14	MARKBACKER_20041117.1107-CE5
CE15	MARKBACKER_20041117.1107-CE6
CE16	MARKBACKER_20041117.1107-CE7
CE17	MARKBACKER_20041117.1107-CE8
CE18	MARKBACKER_20041117.1107-CE9
CE19	MARKBACKER_20041117.1107-CE10
CE1	MARKBACKER_20041117.1107-CE11
CE2	MARKBACKER_20041117.1107-CE12
CE3	MARKBACKER_20041117.1107-CE13
CE4	MARKBACKER_20041117.1107-CE14
CE5	MARKBACKER_20041117.1107-CE15
CE6	MARKBACKER_20041117.1107-CE16
CE7	MARKBACKER_20041117.1107-CE17
CE8	MARKBACKER_20041117.1107-CE18
CE9	MARKBACKER_20041117.1107-CE19
E12	MARKBACKER_20041117.1107-E1
E13	MARKBACKER_20041117.1107-E2
E14	MARKBACKER_20041117.1107-E3
E15	MARKBACKER_20041117.1107-E4
E16	MARKBACKER_20041117.1107-E5
E17	MARKBACKER_20041117.1107-E6
E18	MARKBACKER_20041117.1107-E7
E19	MARKBACKER_20041117.1107-E8
E20	MARKBACKER_20041117.1107-E9
E21	MARKBACKER_20041117.1107-E10
E23	MARKBACKER_20041117.1107-E11
E24	MARKBACKER_20041117.1107-E12
E25	MARKBACKER_20041117.1107-E13
E1	MARKBACKER_20041117.1107-E14
E2	MARKBACKER_20041117.1107-E15
E3	MARKBACKER_20041117.1107-E16
E4	MARKBACKER_20041117.1107-E17
E5	MARKBACKER_20041117.1107-E18
E6	MARKBACKER_20041117.1107-E19
E7	MARKBACKER_20041117.1107-E20
E8	MARKBACKER_20041117.1107-E21
E9	MARKBACKER_20041117.1107-E22
E10	MARKBACKER_20041117.1107-E23
E11	MARKBACKER_20041117.1107-E24
EM1	MARKBACKER_20041117.1107-E14-1
EM21	MARKBACKER_20041117.1107-E2-2
EM22	MARKBACKER_20041117.1107-E3-3
EM23	MARKBACKER_20041117.1107-E2-4
EM24	MARKBACKER_20041117.1107-E2-5
EM25	MARKBACKER_20041117.1107-E4-6
EM26	MARKBACKER_20041117.1107-E17-7
EM27	MARKBACKER_20041117.1107-E5-8
EM28	MARKBACKER_20041117.1107-E17-9
EM29	MARKBACKER_20041117.1107-E7-10
EM30	MARKBACKER_20041117.1107-E22-11
EM31	MARKBACKER_20041117.1107-E17-12
EM32	MARKBACKER_20041117.1107-E17-13
EM56	MARKBACKER_20041117.1107-E22-14
EM34	MARKBACKER_20041117.1107-E17-15
EM35	MARKBACKER_20041117.1107-E8-16
EM36	MARKBACKER_20041117.1107-E8-17
EM37	MARKBACKER_20041117.1107-E8-18
EM38	MARKBACKER_20041117.1107-E8-19
EM39	MARKBACKER_20041117.1107-E8-20
EM40	MARKBACKER_20041117.1107-E8-21
EM41	MARKBACKER_20041117.1107-E9-22
EM42	MARKBACKER_20041117.1107-E9-23
EM43	MARKBACKER_20041117.1107-E8-24
EM44	MARKBACKER_20041117.1107-E8-25
EM45	MARKBACKER_20041117.1107-E8-26
EM46	MARKBACKER_20041117.1107-E17-27
EM47	MARKBACKER_20041117.1107-E10-28
EM48	MARKBACKER_20041117.1107-E22-29
EM49	MARKBACKER_20041117.1107-E17-30
EM50	MARKBACKER_20041117.1107-E11-31
EM51	MARKBACKER_20041117.1107-E12-32
EM52	MARKBACKER_20041117.1107-E13-33
EM53	MARKBACKER_20041117.1107-E17-34
EM54	MARKBACKER_20041117.1107-E13-35
