CE10	MARKETVIEW_20050204.1337-CE1
CE11	MARKETVIEW_20050204.1337-CE2
CE12	MARKETVIEW_20050204.1337-CE3
CE13	MARKETVIEW_20050204.1337-CE4
CE14	MARKETVIEW_20050204.1337-CE5
CE15	MARKETVIEW_20050204.1337-CE6
CE1	MARKETVIEW_20050204.1337-CE7
CE2	MARKETVIEW_20050204.1337-CE8
CE3	MARKETVIEW_20050204.1337-CE9
CE4	MARKETVIEW_20050204.1337-CE10
CE5	MARKETVIEW_20050204.1337-CE11
CE6	MARKETVIEW_20050204.1337-CE12
CE7	MARKETVIEW_20050204.1337-CE13
CE8	MARKETVIEW_20050204.1337-CE14
CE9	MARKETVIEW_20050204.1337-CE15
E15	MARKETVIEW_20050204.1337-E1
E16	MARKETVIEW_20050204.1337-E2
E17	MARKETVIEW_20050204.1337-E3
E18	MARKETVIEW_20050204.1337-E4
E20	MARKETVIEW_20050204.1337-E5
E21	MARKETVIEW_20050204.1337-E6
E22	MARKETVIEW_20050204.1337-E7
E1	MARKETVIEW_20050204.1337-E8
E2	MARKETVIEW_20050204.1337-E9
E3	MARKETVIEW_20050204.1337-E10
E4	MARKETVIEW_20050204.1337-E11
E5	MARKETVIEW_20050204.1337-E12
E6	MARKETVIEW_20050204.1337-E13
E7	MARKETVIEW_20050204.1337-E14
E9	MARKETVIEW_20050204.1337-E15
E10	MARKETVIEW_20050204.1337-E16
E11	MARKETVIEW_20050204.1337-E17
E12	MARKETVIEW_20050204.1337-E18
E13	MARKETVIEW_20050204.1337-E19
E14	MARKETVIEW_20050204.1337-E20
EM1	MARKETVIEW_20050204.1337-E8-1
EM19	MARKETVIEW_20050204.1337-E20-2
EM20	MARKETVIEW_20050204.1337-E19-3
EM21	MARKETVIEW_20050204.1337-E1-4
EM22	MARKETVIEW_20050204.1337-E2-5
EM23	MARKETVIEW_20050204.1337-E19-6
EM24	MARKETVIEW_20050204.1337-E3-7
EM25	MARKETVIEW_20050204.1337-E12-8
EM26	MARKETVIEW_20050204.1337-E4-9
EM27	MARKETVIEW_20050204.1337-E5-10
EM28	MARKETVIEW_20050204.1337-E11-11
EM29	MARKETVIEW_20050204.1337-E9-12
EM30	MARKETVIEW_20050204.1337-E1-13
EM31	MARKETVIEW_20050204.1337-E6-14
EM32	MARKETVIEW_20050204.1337-E7-15
EM33	MARKETVIEW_20050204.1337-E9-16
EM2	MARKETVIEW_20050204.1337-E9-17
EM3	MARKETVIEW_20050204.1337-E8-18
EM4	MARKETVIEW_20050204.1337-E10-19
EM5	MARKETVIEW_20050204.1337-E11-20
EM6	MARKETVIEW_20050204.1337-E12-21
EM7	MARKETVIEW_20050204.1337-E13-22
EM8	MARKETVIEW_20050204.1337-E14-23
EM9	MARKETVIEW_20050204.1337-E15-24
EM10	MARKETVIEW_20050204.1337-E12-25
EM11	MARKETVIEW_20050204.1337-E16-26
EM12	MARKETVIEW_20050204.1337-E17-27
EM13	MARKETVIEW_20050204.1337-E18-28
EM14	MARKETVIEW_20050204.1337-E19-29
EM15	MARKETVIEW_20050204.1337-E12-30
EM16	MARKETVIEW_20050204.1337-E12-31
EM17	MARKETVIEW_20050204.1337-E11-32
EM18	MARKETVIEW_20050204.1337-E20-33
R1	MARKETVIEW_20050204.1337-R1
R2	MARKETVIEW_20050204.1337-R2
R3	MARKETVIEW_20050204.1337-R3
R4	MARKETVIEW_20050204.1337-R4
RM1	MARKETVIEW_20050204.1337-R1-1
RM2	MARKETVIEW_20050204.1337-R2-1
RM3	MARKETVIEW_20050204.1337-R3-1
RM4	MARKETVIEW_20050204.1337-R4-1
Q1	MARKETVIEW_20050204.1337-T1
Q2	MARKETVIEW_20050204.1337-V1
Q3	MARKETVIEW_20050204.1337-V2
QM2	MARKETVIEW_20050204.1337-V1-1
QM3	MARKETVIEW_20050204.1337-V2-1
