CE9	MARKETVIEW_20041213.0722-CE1
CE10	MARKETVIEW_20041213.0722-CE2
CE11	MARKETVIEW_20041213.0722-CE3
CE12	MARKETVIEW_20041213.0722-CE4
CE1	MARKETVIEW_20041213.0722-CE5
CE2	MARKETVIEW_20041213.0722-CE6
CE3	MARKETVIEW_20041213.0722-CE7
CE4	MARKETVIEW_20041213.0722-CE8
CE5	MARKETVIEW_20041213.0722-CE9
CE6	MARKETVIEW_20041213.0722-CE10
CE7	MARKETVIEW_20041213.0722-CE11
E11	MARKETVIEW_20041213.0722-E1
E12	MARKETVIEW_20041213.0722-E2
E13	MARKETVIEW_20041213.0722-E3
E14	MARKETVIEW_20041213.0722-E4
E1	MARKETVIEW_20041213.0722-E5
E2	MARKETVIEW_20041213.0722-E6
E3	MARKETVIEW_20041213.0722-E7
E4	MARKETVIEW_20041213.0722-E8
E5	MARKETVIEW_20041213.0722-E9
E6	MARKETVIEW_20041213.0722-E10
E7	MARKETVIEW_20041213.0722-E11
E8	MARKETVIEW_20041213.0722-E12
E9	MARKETVIEW_20041213.0722-E13
EM1	MARKETVIEW_20041213.0722-E5-1
EM24	MARKETVIEW_20041213.0722-E11-2
EM25	MARKETVIEW_20041213.0722-E6-3
EM26	MARKETVIEW_20041213.0722-E12-4
EM27	MARKETVIEW_20041213.0722-E12-5
EM28	MARKETVIEW_20041213.0722-E1-6
EM29	MARKETVIEW_20041213.0722-E11-7
EM30	MARKETVIEW_20041213.0722-E11-8
EM31	MARKETVIEW_20041213.0722-E2-9
EM32	MARKETVIEW_20041213.0722-E2-10
EM33	MARKETVIEW_20041213.0722-E2-11
EM34	MARKETVIEW_20041213.0722-E2-12
EM35	MARKETVIEW_20041213.0722-E3-13
EM36	MARKETVIEW_20041213.0722-E4-14
EM37	MARKETVIEW_20041213.0722-E4-15
EM38	MARKETVIEW_20041213.0722-E5-16
EM2	MARKETVIEW_20041213.0722-E6-17
EM3	MARKETVIEW_20041213.0722-E7-18
EM4	MARKETVIEW_20041213.0722-E7-19
EM5	MARKETVIEW_20041213.0722-E5-20
EM6	MARKETVIEW_20041213.0722-E5-21
EM7	MARKETVIEW_20041213.0722-E8-22
EM39	MARKETVIEW_20041213.0722-E2-23
EM9	MARKETVIEW_20041213.0722-E9-24
EM10	MARKETVIEW_20041213.0722-E10-25
EM11	MARKETVIEW_20041213.0722-E6-26
EM12	MARKETVIEW_20041213.0722-E10-27
EM13	MARKETVIEW_20041213.0722-E11-28
EM14	MARKETVIEW_20041213.0722-E7-29
EM15	MARKETVIEW_20041213.0722-E7-30
EM16	MARKETVIEW_20041213.0722-E7-31
EM17	MARKETVIEW_20041213.0722-E7-32
EM18	MARKETVIEW_20041213.0722-E12-33
EM19	MARKETVIEW_20041213.0722-E13-34
EM20	MARKETVIEW_20041213.0722-E5-35
EM21	MARKETVIEW_20041213.0722-E6-36
EM22	MARKETVIEW_20041213.0722-E12-37
R1	MARKETVIEW_20041213.0722-R1
R2	MARKETVIEW_20041213.0722-R2
R3	MARKETVIEW_20041213.0722-R3
R4	MARKETVIEW_20041213.0722-R4
RM1	MARKETVIEW_20041213.0722-R1-1
RM2	MARKETVIEW_20041213.0722-R2-1
RM4	MARKETVIEW_20041213.0722-R3-1
RM5	MARKETVIEW_20041213.0722-R4-1
V1	MARKETVIEW_20041213.0722-EV1
V2	MARKETVIEW_20041213.0722-EV2
V3	MARKETVIEW_20041213.0722-EV3
V4	MARKETVIEW_20041213.0722-EV4
V5	MARKETVIEW_20041213.0722-EV5
V6	MARKETVIEW_20041213.0722-EV6
V7	MARKETVIEW_20041213.0722-EV7
V8	MARKETVIEW_20041213.0722-EV8
V9	MARKETVIEW_20041213.0722-EV9
V10	MARKETVIEW_20041213.0722-EV10
VM1	MARKETVIEW_20041213.0722-EV1-1
VM2	MARKETVIEW_20041213.0722-EV2-1
VM3	MARKETVIEW_20041213.0722-EV3-1
VM4	MARKETVIEW_20041213.0722-EV4-1
VM5	MARKETVIEW_20041213.0722-EV5-1
VM6	MARKETVIEW_20041213.0722-EV6-1
VM7	MARKETVIEW_20041213.0722-EV7-1
VM8	MARKETVIEW_20041213.0722-EV8-1
VM9	MARKETVIEW_20041213.0722-EV9-1
VM10	MARKETVIEW_20041213.0722-EV10-1
Q1	MARKETVIEW_20041213.0722-T1
Q2	MARKETVIEW_20041213.0722-T2
Q3	MARKETVIEW_20041213.0722-V1
Q4	MARKETVIEW_20041213.0722-V2
Q5	MARKETVIEW_20041213.0722-V3
Q6	MARKETVIEW_20041213.0722-V4
Q7	MARKETVIEW_20041213.0722-T3
QM3	MARKETVIEW_20041213.0722-V1-1
QM4	MARKETVIEW_20041213.0722-V2-1
QM5	MARKETVIEW_20041213.0722-V3-1
QM6	MARKETVIEW_20041213.0722-V4-1
