CE9	MARKETVIEW_20050210.2138-CE1
CE1	MARKETVIEW_20050210.2138-CE2
CE2	MARKETVIEW_20050210.2138-CE3
CE3	MARKETVIEW_20050210.2138-CE4
CE4	MARKETVIEW_20050210.2138-CE5
CE5	MARKETVIEW_20050210.2138-CE6
CE6	MARKETVIEW_20050210.2138-CE7
CE7	MARKETVIEW_20050210.2138-CE8
E13	MARKETVIEW_20050210.2138-E1
E1	MARKETVIEW_20050210.2138-E2
E2	MARKETVIEW_20050210.2138-E3
E3	MARKETVIEW_20050210.2138-E4
E4	MARKETVIEW_20050210.2138-E5
E5	MARKETVIEW_20050210.2138-E6
E6	MARKETVIEW_20050210.2138-E7
E7	MARKETVIEW_20050210.2138-E8
E8	MARKETVIEW_20050210.2138-E9
E9	MARKETVIEW_20050210.2138-E10
E10	MARKETVIEW_20050210.2138-E11
EM1	MARKETVIEW_20050210.2138-E2-1
EM21	MARKETVIEW_20050210.2138-E2-2
EM22	MARKETVIEW_20050210.2138-E2-3
EM24	MARKETVIEW_20050210.2138-E3-4
EM25	MARKETVIEW_20050210.2138-E3-5
EM26	MARKETVIEW_20050210.2138-E1-6
EM2	MARKETVIEW_20050210.2138-E2-7
EM3	MARKETVIEW_20050210.2138-E3-8
EM4	MARKETVIEW_20050210.2138-E4-9
EM27	MARKETVIEW_20050210.2138-E8-10
EM5	MARKETVIEW_20050210.2138-E2-11
EM6	MARKETVIEW_20050210.2138-E6-12
EM7	MARKETVIEW_20050210.2138-E7-13
EM8	MARKETVIEW_20050210.2138-E7-14
EM9	MARKETVIEW_20050210.2138-E8-15
EM10	MARKETVIEW_20050210.2138-E7-16
EM11	MARKETVIEW_20050210.2138-E5-17
EM12	MARKETVIEW_20050210.2138-E9-18
EM13	MARKETVIEW_20050210.2138-E10-19
EM14	MARKETVIEW_20050210.2138-E2-20
EM15	MARKETVIEW_20050210.2138-E3-21
EM16	MARKETVIEW_20050210.2138-E8-22
EM17	MARKETVIEW_20050210.2138-E2-23
EM18	MARKETVIEW_20050210.2138-E2-24
EM19	MARKETVIEW_20050210.2138-E11-25
EM20	MARKETVIEW_20050210.2138-E2-26
R2	MARKETVIEW_20050210.2138-R1
R1	MARKETVIEW_20050210.2138-R2
R2	MARKETVIEW_20050210.2138-R3
R3	MARKETVIEW_20050210.2138-R4
R4	MARKETVIEW_20050210.2138-R5
RM1	MARKETVIEW_20050210.2138-R2-1
RM2	MARKETVIEW_20050210.2138-R3-1
RM3	MARKETVIEW_20050210.2138-R1-1
RM4	MARKETVIEW_20050210.2138-R2-2
RM5	MARKETVIEW_20050210.2138-R5-1
Q1	MARKETVIEW_20050210.2138-T1
Q2	MARKETVIEW_20050210.2138-T2
Q3	MARKETVIEW_20050210.2138-T3
Q4	MARKETVIEW_20050210.2138-T4
Q5	MARKETVIEW_20050210.2138-T5
Q6	MARKETVIEW_20050210.2138-T6
