CE12	FLOPPINGACES_20050217.1237.014-CE1
CE13	FLOPPINGACES_20050217.1237.014-CE2
CE14	FLOPPINGACES_20050217.1237.014-CE3
CE15	FLOPPINGACES_20050217.1237.014-CE4
CE16	FLOPPINGACES_20050217.1237.014-CE5
CE17	FLOPPINGACES_20050217.1237.014-CE6
CE18	FLOPPINGACES_20050217.1237.014-CE7
CE19	FLOPPINGACES_20050217.1237.014-CE8
CE20	FLOPPINGACES_20050217.1237.014-CE9
CE21	FLOPPINGACES_20050217.1237.014-CE10
CE22	FLOPPINGACES_20050217.1237.014-CE11
CE23	FLOPPINGACES_20050217.1237.014-CE12
CE24	FLOPPINGACES_20050217.1237.014-CE13
CE25	FLOPPINGACES_20050217.1237.014-CE14
CE26	FLOPPINGACES_20050217.1237.014-CE15
CE27	FLOPPINGACES_20050217.1237.014-CE16
CE28	FLOPPINGACES_20050217.1237.014-CE17
CE30	FLOPPINGACES_20050217.1237.014-CE18
CE31	FLOPPINGACES_20050217.1237.014-CE19
CE32	FLOPPINGACES_20050217.1237.014-CE20
CE33	FLOPPINGACES_20050217.1237.014-CE21
CE34	FLOPPINGACES_20050217.1237.014-CE22
CE35	FLOPPINGACES_20050217.1237.014-CE23
CE36	FLOPPINGACES_20050217.1237.014-CE24
CE37	FLOPPINGACES_20050217.1237.014-CE25
CE38	FLOPPINGACES_20050217.1237.014-CE26
CE39	FLOPPINGACES_20050217.1237.014-CE27
CE40	FLOPPINGACES_20050217.1237.014-CE28
CE41	FLOPPINGACES_20050217.1237.014-CE29
CE42	FLOPPINGACES_20050217.1237.014-CE30
CE43	FLOPPINGACES_20050217.1237.014-CE31
CE44	FLOPPINGACES_20050217.1237.014-CE32
CE45	FLOPPINGACES_20050217.1237.014-CE33
CE46	FLOPPINGACES_20050217.1237.014-CE34
CE47	FLOPPINGACES_20050217.1237.014-CE35
CE48	FLOPPINGACES_20050217.1237.014-CE36
CE49	FLOPPINGACES_20050217.1237.014-CE37
CE50	FLOPPINGACES_20050217.1237.014-CE38
CE51	FLOPPINGACES_20050217.1237.014-CE39
CE52	FLOPPINGACES_20050217.1237.014-CE40
CE53	FLOPPINGACES_20050217.1237.014-CE41
CE55	FLOPPINGACES_20050217.1237.014-CE42
CE56	FLOPPINGACES_20050217.1237.014-CE43
CE57	FLOPPINGACES_20050217.1237.014-CE44
CE2	FLOPPINGACES_20050217.1237.014-CE45
CE58	FLOPPINGACES_20050217.1237.014-CE46
CE59	FLOPPINGACES_20050217.1237.014-CE47
CE4	FLOPPINGACES_20050217.1237.014-CE48
CE5	FLOPPINGACES_20050217.1237.014-CE49
CE6	FLOPPINGACES_20050217.1237.014-CE50
CE7	FLOPPINGACES_20050217.1237.014-CE51
CE8	FLOPPINGACES_20050217.1237.014-CE52
CE9	FLOPPINGACES_20050217.1237.014-CE53
CE10	FLOPPINGACES_20050217.1237.014-CE54
E15	FLOPPINGACES_20050217.1237.014-E1
E16	FLOPPINGACES_20050217.1237.014-E2
E17	FLOPPINGACES_20050217.1237.014-E3
E19	FLOPPINGACES_20050217.1237.014-E4
E20	FLOPPINGACES_20050217.1237.014-E5
E21	FLOPPINGACES_20050217.1237.014-E6
E22	FLOPPINGACES_20050217.1237.014-E7
E23	FLOPPINGACES_20050217.1237.014-E8
E24	FLOPPINGACES_20050217.1237.014-E9
E25	FLOPPINGACES_20050217.1237.014-E10
E26	FLOPPINGACES_20050217.1237.014-E11
E27	FLOPPINGACES_20050217.1237.014-E12
E28	FLOPPINGACES_20050217.1237.014-E13
E29	FLOPPINGACES_20050217.1237.014-E14
E30	FLOPPINGACES_20050217.1237.014-E15
E31	FLOPPINGACES_20050217.1237.014-E16
E32	FLOPPINGACES_20050217.1237.014-E17
E33	FLOPPINGACES_20050217.1237.014-E18
E34	FLOPPINGACES_20050217.1237.014-E19
E35	FLOPPINGACES_20050217.1237.014-E20
E36	FLOPPINGACES_20050217.1237.014-E21
E37	FLOPPINGACES_20050217.1237.014-E22
E38	FLOPPINGACES_20050217.1237.014-E23
E39	FLOPPINGACES_20050217.1237.014-E24
E40	FLOPPINGACES_20050217.1237.014-E25
E41	FLOPPINGACES_20050217.1237.014-E26
E42	FLOPPINGACES_20050217.1237.014-E27
E43	FLOPPINGACES_20050217.1237.014-E28
E44	FLOPPINGACES_20050217.1237.014-E29
E45	FLOPPINGACES_20050217.1237.014-E30
E46	FLOPPINGACES_20050217.1237.014-E31
E47	FLOPPINGACES_20050217.1237.014-E32
E48	FLOPPINGACES_20050217.1237.014-E33
E50	FLOPPINGACES_20050217.1237.014-E34
E51	FLOPPINGACES_20050217.1237.014-E35
E52	FLOPPINGACES_20050217.1237.014-E36
E53	FLOPPINGACES_20050217.1237.014-E37
E55	FLOPPINGACES_20050217.1237.014-E38
E56	FLOPPINGACES_20050217.1237.014-E39
E57	FLOPPINGACES_20050217.1237.014-E40
E58	FLOPPINGACES_20050217.1237.014-E41
E59	FLOPPINGACES_20050217.1237.014-E42
E61	FLOPPINGACES_20050217.1237.014-E43
E62	FLOPPINGACES_20050217.1237.014-E44
E63	FLOPPINGACES_20050217.1237.014-E45
E65	FLOPPINGACES_20050217.1237.014-E46
E66	FLOPPINGACES_20050217.1237.014-E47
E67	FLOPPINGACES_20050217.1237.014-E48
E68	FLOPPINGACES_20050217.1237.014-E49
E69	FLOPPINGACES_20050217.1237.014-E50
E70	FLOPPINGACES_20050217.1237.014-E51
E71	FLOPPINGACES_20050217.1237.014-E52
E72	FLOPPINGACES_20050217.1237.014-E53
E73	FLOPPINGACES_20050217.1237.014-E54
E74	FLOPPINGACES_20050217.1237.014-E55
E75	FLOPPINGACES_20050217.1237.014-E56
E76	FLOPPINGACES_20050217.1237.014-E57
E77	FLOPPINGACES_20050217.1237.014-E58
E78	FLOPPINGACES_20050217.1237.014-E59
E79	FLOPPINGACES_20050217.1237.014-E60
E80	FLOPPINGACES_20050217.1237.014-E61
E81	FLOPPINGACES_20050217.1237.014-E62
E82	FLOPPINGACES_20050217.1237.014-E63
E83	FLOPPINGACES_20050217.1237.014-E64
E84	FLOPPINGACES_20050217.1237.014-E65
E85	FLOPPINGACES_20050217.1237.014-E66
E86	FLOPPINGACES_20050217.1237.014-E67
E87	FLOPPINGACES_20050217.1237.014-E68
E88	FLOPPINGACES_20050217.1237.014-E69
E89	FLOPPINGACES_20050217.1237.014-E70
E2	FLOPPINGACES_20050217.1237.014-E71
E90	FLOPPINGACES_20050217.1237.014-E72
E91	FLOPPINGACES_20050217.1237.014-E73
E92	FLOPPINGACES_20050217.1237.014-E74
E96	FLOPPINGACES_20050217.1237.014-E75
E97	FLOPPINGACES_20050217.1237.014-E76
E98	FLOPPINGACES_20050217.1237.014-E77
E99	FLOPPINGACES_20050217.1237.014-E78
E100	FLOPPINGACES_20050217.1237.014-E79
E4	FLOPPINGACES_20050217.1237.014-E80
E5	FLOPPINGACES_20050217.1237.014-E81
E6	FLOPPINGACES_20050217.1237.014-E82
E7	FLOPPINGACES_20050217.1237.014-E83
E8	FLOPPINGACES_20050217.1237.014-E84
E9	FLOPPINGACES_20050217.1237.014-E85
E11	FLOPPINGACES_20050217.1237.014-E86
E12	FLOPPINGACES_20050217.1237.014-E87
E14	FLOPPINGACES_20050217.1237.014-E88
EM173	FLOPPINGACES_20050217.1237.014-E79-1
EM18	FLOPPINGACES_20050217.1237.014-E1-2
EM19	FLOPPINGACES_20050217.1237.014-E83-3
EM20	FLOPPINGACES_20050217.1237.014-E2-4
EM21	FLOPPINGACES_20050217.1237.014-E83-5
EM22	FLOPPINGACES_20050217.1237.014-E84-6
EM23	FLOPPINGACES_20050217.1237.014-E3-7
EM24	FLOPPINGACES_20050217.1237.014-E4-8
EM25	FLOPPINGACES_20050217.1237.014-E5-9
EM26	FLOPPINGACES_20050217.1237.014-E6-10
EM27	FLOPPINGACES_20050217.1237.014-E7-11
EM28	FLOPPINGACES_20050217.1237.014-E9-12
EM29	FLOPPINGACES_20050217.1237.014-E10-13
EM30	FLOPPINGACES_20050217.1237.014-E11-14
EM31	FLOPPINGACES_20050217.1237.014-E8-15
EM32	FLOPPINGACES_20050217.1237.014-E12-16
EM33	FLOPPINGACES_20050217.1237.014-E12-17
EM34	FLOPPINGACES_20050217.1237.014-E84-18
EM35	FLOPPINGACES_20050217.1237.014-E13-19
EM37	FLOPPINGACES_20050217.1237.014-E14-20
EM38	FLOPPINGACES_20050217.1237.014-E15-21
EM39	FLOPPINGACES_20050217.1237.014-E15-22
EM40	FLOPPINGACES_20050217.1237.014-E15-23
EM41	FLOPPINGACES_20050217.1237.014-E16-24
EM42	FLOPPINGACES_20050217.1237.014-E87-25
EM43	FLOPPINGACES_20050217.1237.014-E17-26
EM44	FLOPPINGACES_20050217.1237.014-E18-27
EM45	FLOPPINGACES_20050217.1237.014-E80-28
EM46	FLOPPINGACES_20050217.1237.014-E19-29
EM47	FLOPPINGACES_20050217.1237.014-E20-30
EM48	FLOPPINGACES_20050217.1237.014-E21-31
EM49	FLOPPINGACES_20050217.1237.014-E22-32
EM51	FLOPPINGACES_20050217.1237.014-E22-33
EM52	FLOPPINGACES_20050217.1237.014-E24-34
EM53	FLOPPINGACES_20050217.1237.014-E22-35
EM54	FLOPPINGACES_20050217.1237.014-E84-36
EM55	FLOPPINGACES_20050217.1237.014-E25-37
EM56	FLOPPINGACES_20050217.1237.014-E26-38
EM57	FLOPPINGACES_20050217.1237.014-E84-39
EM58	FLOPPINGACES_20050217.1237.014-E83-40
EM59	FLOPPINGACES_20050217.1237.014-E27-41
EM60	FLOPPINGACES_20050217.1237.014-E8-42
EM61	FLOPPINGACES_20050217.1237.014-E84-43
EM62	FLOPPINGACES_20050217.1237.014-E28-44
EM63	FLOPPINGACES_20050217.1237.014-E29-45
EM64	FLOPPINGACES_20050217.1237.014-E30-46
EM66	FLOPPINGACES_20050217.1237.014-E31-47
EM67	FLOPPINGACES_20050217.1237.014-E32-48
EM68	FLOPPINGACES_20050217.1237.014-E33-49
EM69	FLOPPINGACES_20050217.1237.014-E87-50
EM71	FLOPPINGACES_20050217.1237.014-E34-51
EM72	FLOPPINGACES_20050217.1237.014-E35-52
EM73	FLOPPINGACES_20050217.1237.014-E36-53
EM74	FLOPPINGACES_20050217.1237.014-E37-54
EM75	FLOPPINGACES_20050217.1237.014-E37-55
EM76	FLOPPINGACES_20050217.1237.014-E37-56
EM77	FLOPPINGACES_20050217.1237.014-E38-57
EM78	FLOPPINGACES_20050217.1237.014-E34-58
EM79	FLOPPINGACES_20050217.1237.014-E37-59
EM80	FLOPPINGACES_20050217.1237.014-E84-60
EM81	FLOPPINGACES_20050217.1237.014-E39-61
EM82	FLOPPINGACES_20050217.1237.014-E40-62
EM83	FLOPPINGACES_20050217.1237.014-E88-63
EM84	FLOPPINGACES_20050217.1237.014-E41-64
EM85	FLOPPINGACES_20050217.1237.014-E42-65
EM86	FLOPPINGACES_20050217.1237.014-E43-66
EM87	FLOPPINGACES_20050217.1237.014-E44-67
EM88	FLOPPINGACES_20050217.1237.014-E37-68
EM89	FLOPPINGACES_20050217.1237.014-E45-69
EM90	FLOPPINGACES_20050217.1237.014-E84-70
EM91	FLOPPINGACES_20050217.1237.014-E46-71
EM92	FLOPPINGACES_20050217.1237.014-E80-72
EM93	FLOPPINGACES_20050217.1237.014-E83-73
EM94	FLOPPINGACES_20050217.1237.014-E84-74
EM95	FLOPPINGACES_20050217.1237.014-E47-75
EM96	FLOPPINGACES_20050217.1237.014-E48-76
EM97	FLOPPINGACES_20050217.1237.014-E49-77
EM98	FLOPPINGACES_20050217.1237.014-E50-78
EM2	FLOPPINGACES_20050217.1237.014-E71-79
EM99	FLOPPINGACES_20050217.1237.014-E51-80
EM100	FLOPPINGACES_20050217.1237.014-E52-81
EM101	FLOPPINGACES_20050217.1237.014-E1-82
EM102	FLOPPINGACES_20050217.1237.014-E53-83
EM103	FLOPPINGACES_20050217.1237.014-E54-84
EM104	FLOPPINGACES_20050217.1237.014-E55-85
EM105	FLOPPINGACES_20050217.1237.014-E80-86
EM106	FLOPPINGACES_20050217.1237.014-E80-87
EM107	FLOPPINGACES_20050217.1237.014-E56-88
EM108	FLOPPINGACES_20050217.1237.014-E57-89
EM109	FLOPPINGACES_20050217.1237.014-E58-90
EM110	FLOPPINGACES_20050217.1237.014-E80-91
EM111	FLOPPINGACES_20050217.1237.014-E56-92
EM112	FLOPPINGACES_20050217.1237.014-E59-93
EM113	FLOPPINGACES_20050217.1237.014-E84-94
EM114	FLOPPINGACES_20050217.1237.014-E60-95
EM115	FLOPPINGACES_20050217.1237.014-E61-96
EM116	FLOPPINGACES_20050217.1237.014-E62-97
EM117	FLOPPINGACES_20050217.1237.014-E63-98
EM118	FLOPPINGACES_20050217.1237.014-E63-99
EM120	FLOPPINGACES_20050217.1237.014-E64-100
EM121	FLOPPINGACES_20050217.1237.014-E65-101
EM123	FLOPPINGACES_20050217.1237.014-E66-102
EM124	FLOPPINGACES_20050217.1237.014-E63-103
EM126	FLOPPINGACES_20050217.1237.014-E63-104
EM127	FLOPPINGACES_20050217.1237.014-E56-105
EM128	FLOPPINGACES_20050217.1237.014-E84-106
EM129	FLOPPINGACES_20050217.1237.014-E67-107
EM130	FLOPPINGACES_20050217.1237.014-E68-108
EM131	FLOPPINGACES_20050217.1237.014-E56-109
