CE11	AGGRESSIVEVOICEDAILY_20050224.1207-CE1
CE12	AGGRESSIVEVOICEDAILY_20050224.1207-CE2
CE13	AGGRESSIVEVOICEDAILY_20050224.1207-CE3
CE14	AGGRESSIVEVOICEDAILY_20050224.1207-CE4
CE15	AGGRESSIVEVOICEDAILY_20050224.1207-CE5
CE16	AGGRESSIVEVOICEDAILY_20050224.1207-CE6
CE17	AGGRESSIVEVOICEDAILY_20050224.1207-CE7
CE18	AGGRESSIVEVOICEDAILY_20050224.1207-CE8
CE19	AGGRESSIVEVOICEDAILY_20050224.1207-CE9
CE20	AGGRESSIVEVOICEDAILY_20050224.1207-CE10
CE39	AGGRESSIVEVOICEDAILY_20050224.1207-CE11
CE21	AGGRESSIVEVOICEDAILY_20050224.1207-CE12
CE22	AGGRESSIVEVOICEDAILY_20050224.1207-CE13
CE23	AGGRESSIVEVOICEDAILY_20050224.1207-CE14
CE24	AGGRESSIVEVOICEDAILY_20050224.1207-CE15
CE25	AGGRESSIVEVOICEDAILY_20050224.1207-CE16
CE26	AGGRESSIVEVOICEDAILY_20050224.1207-CE17
CE27	AGGRESSIVEVOICEDAILY_20050224.1207-CE18
CE28	AGGRESSIVEVOICEDAILY_20050224.1207-CE19
CE29	AGGRESSIVEVOICEDAILY_20050224.1207-CE20
CE30	AGGRESSIVEVOICEDAILY_20050224.1207-CE21
CE31	AGGRESSIVEVOICEDAILY_20050224.1207-CE22
CE32	AGGRESSIVEVOICEDAILY_20050224.1207-CE23
CE33	AGGRESSIVEVOICEDAILY_20050224.1207-CE24
CE34	AGGRESSIVEVOICEDAILY_20050224.1207-CE25
CE1	AGGRESSIVEVOICEDAILY_20050224.1207-CE26
CE35	AGGRESSIVEVOICEDAILY_20050224.1207-CE27
CE36	AGGRESSIVEVOICEDAILY_20050224.1207-CE28
CE38	AGGRESSIVEVOICEDAILY_20050224.1207-CE29
CE2	AGGRESSIVEVOICEDAILY_20050224.1207-CE30
CE3	AGGRESSIVEVOICEDAILY_20050224.1207-CE31
CE4	AGGRESSIVEVOICEDAILY_20050224.1207-CE32
CE5	AGGRESSIVEVOICEDAILY_20050224.1207-CE33
CE6	AGGRESSIVEVOICEDAILY_20050224.1207-CE34
CE7	AGGRESSIVEVOICEDAILY_20050224.1207-CE35
CE8	AGGRESSIVEVOICEDAILY_20050224.1207-CE36
CE10	AGGRESSIVEVOICEDAILY_20050224.1207-CE37
E14	AGGRESSIVEVOICEDAILY_20050224.1207-E1
E16	AGGRESSIVEVOICEDAILY_20050224.1207-E2
E17	AGGRESSIVEVOICEDAILY_20050224.1207-E3
E18	AGGRESSIVEVOICEDAILY_20050224.1207-E4
E19	AGGRESSIVEVOICEDAILY_20050224.1207-E5
E20	AGGRESSIVEVOICEDAILY_20050224.1207-E6
E21	AGGRESSIVEVOICEDAILY_20050224.1207-E7
E22	AGGRESSIVEVOICEDAILY_20050224.1207-E8
E23	AGGRESSIVEVOICEDAILY_20050224.1207-E9
