CE9	MARKETVIEW_20050206.1951-CE1
CE1	MARKETVIEW_20050206.1951-CE2
CE2	MARKETVIEW_20050206.1951-CE3
CE3	MARKETVIEW_20050206.1951-CE4
CE4	MARKETVIEW_20050206.1951-CE5
CE5	MARKETVIEW_20050206.1951-CE6
CE10	MARKETVIEW_20050206.1951-CE7
CE6	MARKETVIEW_20050206.1951-CE8
CE7	MARKETVIEW_20050206.1951-CE9
CE8	MARKETVIEW_20050206.1951-CE10
E11	MARKETVIEW_20050206.1951-E1
E1	MARKETVIEW_20050206.1951-E2
E2	MARKETVIEW_20050206.1951-E3
E3	MARKETVIEW_20050206.1951-E4
E4	MARKETVIEW_20050206.1951-E5
E5	MARKETVIEW_20050206.1951-E6
E12	MARKETVIEW_20050206.1951-E7
E7	MARKETVIEW_20050206.1951-E8
E8	MARKETVIEW_20050206.1951-E9
E9	MARKETVIEW_20050206.1951-E10
E10	MARKETVIEW_20050206.1951-E11
EM1	MARKETVIEW_20050206.1951-E2-1
EM21	MARKETVIEW_20050206.1951-E6-2
EM22	MARKETVIEW_20050206.1951-E2-3
EM23	MARKETVIEW_20050206.1951-E1-4
EM25	MARKETVIEW_20050206.1951-E7-5
EM2	MARKETVIEW_20050206.1951-E3-6
EM3	MARKETVIEW_20050206.1951-E2-7
EM4	MARKETVIEW_20050206.1951-E3-8
EM5	MARKETVIEW_20050206.1951-E4-9
EM6	MARKETVIEW_20050206.1951-E5-10
EM24	MARKETVIEW_20050206.1951-E2-11
EM8	MARKETVIEW_20050206.1951-E6-12
EM9	MARKETVIEW_20050206.1951-E6-13
EM11	MARKETVIEW_20050206.1951-E6-14
EM7	MARKETVIEW_20050206.1951-E6-15
EM12	MARKETVIEW_20050206.1951-E3-16
EM13	MARKETVIEW_20050206.1951-E8-17
EM14	MARKETVIEW_20050206.1951-E6-18
EM15	MARKETVIEW_20050206.1951-E9-19
EM16	MARKETVIEW_20050206.1951-E10-20
EM17	MARKETVIEW_20050206.1951-E10-21
EM18	MARKETVIEW_20050206.1951-E11-22
EM19	MARKETVIEW_20050206.1951-E4-23
EM20	MARKETVIEW_20050206.1951-E3-24
Q1	MARKETVIEW_20050206.1951-T1
Q2	MARKETVIEW_20050206.1951-T2
Q3	MARKETVIEW_20050206.1951-T3
Q4	MARKETVIEW_20050206.1951-T4
Q5	MARKETVIEW_20050206.1951-T5
Q6	MARKETVIEW_20050206.1951-V1
Q7	MARKETVIEW_20050206.1951-T6
Q8	MARKETVIEW_20050206.1951-T7
QM6	MARKETVIEW_20050206.1951-V1-1
