CE12	AGGRESSIVEVOICEDAILY_20041101.1806-CE1
CE13	AGGRESSIVEVOICEDAILY_20041101.1806-CE2
CE20	AGGRESSIVEVOICEDAILY_20041101.1806-CE3
CE21	AGGRESSIVEVOICEDAILY_20041101.1806-CE4
CE22	AGGRESSIVEVOICEDAILY_20041101.1806-CE5
CE23	AGGRESSIVEVOICEDAILY_20041101.1806-CE6
CE24	AGGRESSIVEVOICEDAILY_20041101.1806-CE7
CE25	AGGRESSIVEVOICEDAILY_20041101.1806-CE8
CE26	AGGRESSIVEVOICEDAILY_20041101.1806-CE9
CE27	AGGRESSIVEVOICEDAILY_20041101.1806-CE10
CE28	AGGRESSIVEVOICEDAILY_20041101.1806-CE11
CE29	AGGRESSIVEVOICEDAILY_20041101.1806-CE12
CE30	AGGRESSIVEVOICEDAILY_20041101.1806-CE13
CE32	AGGRESSIVEVOICEDAILY_20041101.1806-CE14
CE33	AGGRESSIVEVOICEDAILY_20041101.1806-CE15
CE34	AGGRESSIVEVOICEDAILY_20041101.1806-CE16
CE1	AGGRESSIVEVOICEDAILY_20041101.1806-CE17
CE36	AGGRESSIVEVOICEDAILY_20041101.1806-CE18
CE38	AGGRESSIVEVOICEDAILY_20041101.1806-CE19
CE39	AGGRESSIVEVOICEDAILY_20041101.1806-CE20
CE40	AGGRESSIVEVOICEDAILY_20041101.1806-CE21
CE41	AGGRESSIVEVOICEDAILY_20041101.1806-CE22
CE43	AGGRESSIVEVOICEDAILY_20041101.1806-CE23
CE44	AGGRESSIVEVOICEDAILY_20041101.1806-CE24
CE45	AGGRESSIVEVOICEDAILY_20041101.1806-CE25
CE46	AGGRESSIVEVOICEDAILY_20041101.1806-CE26
CE47	AGGRESSIVEVOICEDAILY_20041101.1806-CE27
CE48	AGGRESSIVEVOICEDAILY_20041101.1806-CE28
CE49	AGGRESSIVEVOICEDAILY_20041101.1806-CE29
CE2	AGGRESSIVEVOICEDAILY_20041101.1806-CE30
CE3	AGGRESSIVEVOICEDAILY_20041101.1806-CE31
CE4	AGGRESSIVEVOICEDAILY_20041101.1806-CE32
CE5	AGGRESSIVEVOICEDAILY_20041101.1806-CE33
CE6	AGGRESSIVEVOICEDAILY_20041101.1806-CE34
CE7	AGGRESSIVEVOICEDAILY_20041101.1806-CE35
CE8	AGGRESSIVEVOICEDAILY_20041101.1806-CE36
CE9	AGGRESSIVEVOICEDAILY_20041101.1806-CE37
CE11	AGGRESSIVEVOICEDAILY_20041101.1806-CE38
E15	AGGRESSIVEVOICEDAILY_20041101.1806-E1
E16	AGGRESSIVEVOICEDAILY_20041101.1806-E2
E17	AGGRESSIVEVOICEDAILY_20041101.1806-E3
E27	AGGRESSIVEVOICEDAILY_20041101.1806-E4
E28	AGGRESSIVEVOICEDAILY_20041101.1806-E5
E30	AGGRESSIVEVOICEDAILY_20041101.1806-E6
E31	AGGRESSIVEVOICEDAILY_20041101.1806-E7
E33	AGGRESSIVEVOICEDAILY_20041101.1806-E8
E34	AGGRESSIVEVOICEDAILY_20041101.1806-E9
E35	AGGRESSIVEVOICEDAILY_20041101.1806-E10
E36	AGGRESSIVEVOICEDAILY_20041101.1806-E11
E37	AGGRESSIVEVOICEDAILY_20041101.1806-E12
E38	AGGRESSIVEVOICEDAILY_20041101.1806-E13
E39	AGGRESSIVEVOICEDAILY_20041101.1806-E14
E40	AGGRESSIVEVOICEDAILY_20041101.1806-E15
E41	AGGRESSIVEVOICEDAILY_20041101.1806-E16
E42	AGGRESSIVEVOICEDAILY_20041101.1806-E17
E43	AGGRESSIVEVOICEDAILY_20041101.1806-E18
E1	AGGRESSIVEVOICEDAILY_20041101.1806-E19
E44	AGGRESSIVEVOICEDAILY_20041101.1806-E20
E45	AGGRESSIVEVOICEDAILY_20041101.1806-E21
E47	AGGRESSIVEVOICEDAILY_20041101.1806-E22
