CE11	AGGRESSIVEVOICEDAILY_20050208.1142-CE1
CE12	AGGRESSIVEVOICEDAILY_20050208.1142-CE2
CE1	AGGRESSIVEVOICEDAILY_20050208.1142-CE3
CE2	AGGRESSIVEVOICEDAILY_20050208.1142-CE4
CE3	AGGRESSIVEVOICEDAILY_20050208.1142-CE5
CE4	AGGRESSIVEVOICEDAILY_20050208.1142-CE6
CE5	AGGRESSIVEVOICEDAILY_20050208.1142-CE7
CE6	AGGRESSIVEVOICEDAILY_20050208.1142-CE8
CE7	AGGRESSIVEVOICEDAILY_20050208.1142-CE9
CE9	AGGRESSIVEVOICEDAILY_20050208.1142-CE10
CE10	AGGRESSIVEVOICEDAILY_20050208.1142-CE11
E14	AGGRESSIVEVOICEDAILY_20050208.1142-E1
E15	AGGRESSIVEVOICEDAILY_20050208.1142-E2
E16	AGGRESSIVEVOICEDAILY_20050208.1142-E3
E1	AGGRESSIVEVOICEDAILY_20050208.1142-E4
E2	AGGRESSIVEVOICEDAILY_20050208.1142-E5
E3	AGGRESSIVEVOICEDAILY_20050208.1142-E6
E4	AGGRESSIVEVOICEDAILY_20050208.1142-E7
E5	AGGRESSIVEVOICEDAILY_20050208.1142-E8
E6	AGGRESSIVEVOICEDAILY_20050208.1142-E9
E7	AGGRESSIVEVOICEDAILY_20050208.1142-E10
E8	AGGRESSIVEVOICEDAILY_20050208.1142-E11
E9	AGGRESSIVEVOICEDAILY_20050208.1142-E12
E10	AGGRESSIVEVOICEDAILY_20050208.1142-E13
E12	AGGRESSIVEVOICEDAILY_20050208.1142-E14
E13	AGGRESSIVEVOICEDAILY_20050208.1142-E15
EM1	AGGRESSIVEVOICEDAILY_20050208.1142-E4-1
EM19	AGGRESSIVEVOICEDAILY_20050208.1142-E11-2
EM20	AGGRESSIVEVOICEDAILY_20050208.1142-E15-3
EM21	AGGRESSIVEVOICEDAILY_20050208.1142-E1-4
EM22	AGGRESSIVEVOICEDAILY_20050208.1142-E11-5
EM15	AGGRESSIVEVOICEDAILY_20050208.1142-E11-6
EM23	AGGRESSIVEVOICEDAILY_20050208.1142-E2-7
EM26	AGGRESSIVEVOICEDAILY_20050208.1142-E4-8
EM27	AGGRESSIVEVOICEDAILY_20050208.1142-E3-9
EM28	AGGRESSIVEVOICEDAILY_20050208.1142-E7-10
EM24	AGGRESSIVEVOICEDAILY_20050208.1142-E7-11
EM25	AGGRESSIVEVOICEDAILY_20050208.1142-E7-12
EM2	AGGRESSIVEVOICEDAILY_20050208.1142-E5-13
EM3	AGGRESSIVEVOICEDAILY_20050208.1142-E6-14
EM4	AGGRESSIVEVOICEDAILY_20050208.1142-E5-15
EM5	AGGRESSIVEVOICEDAILY_20050208.1142-E7-16
EM6	AGGRESSIVEVOICEDAILY_20050208.1142-E8-17
EM7	AGGRESSIVEVOICEDAILY_20050208.1142-E9-18
EM8	AGGRESSIVEVOICEDAILY_20050208.1142-E9-19
EM9	AGGRESSIVEVOICEDAILY_20050208.1142-E10-20
EM10	AGGRESSIVEVOICEDAILY_20050208.1142-E9-21
EM11	AGGRESSIVEVOICEDAILY_20050208.1142-E12-22
EM29	AGGRESSIVEVOICEDAILY_20050208.1142-E7-23
EM13	AGGRESSIVEVOICEDAILY_20050208.1142-E13-24
EM14	AGGRESSIVEVOICEDAILY_20050208.1142-E5-25
EM16	AGGRESSIVEVOICEDAILY_20050208.1142-E14-26
EM17	AGGRESSIVEVOICEDAILY_20050208.1142-E15-27
EM18	AGGRESSIVEVOICEDAILY_20050208.1142-E8-28
R1	AGGRESSIVEVOICEDAILY_20050208.1142-R1
RM1	AGGRESSIVEVOICEDAILY_20050208.1142-R1-1
V1	AGGRESSIVEVOICEDAILY_20050208.1142-EV1
V2	AGGRESSIVEVOICEDAILY_20050208.1142-EV2
VM1	AGGRESSIVEVOICEDAILY_20050208.1142-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20050208.1142-EV2-1
Q1	AGGRESSIVEVOICEDAILY_20050208.1142-T1
Q2	AGGRESSIVEVOICEDAILY_20050208.1142-T2
Q3	AGGRESSIVEVOICEDAILY_20050208.1142-T3
Q4	AGGRESSIVEVOICEDAILY_20050208.1142-T4
Q5	AGGRESSIVEVOICEDAILY_20050208.1142-T5
