CE10	MARKETVIEW_20050208.2059-CE1
CE11	MARKETVIEW_20050208.2059-CE2
CE12	MARKETVIEW_20050208.2059-CE3
CE1	MARKETVIEW_20050208.2059-CE4
CE2	MARKETVIEW_20050208.2059-CE5
CE3	MARKETVIEW_20050208.2059-CE6
CE4	MARKETVIEW_20050208.2059-CE7
CE5	MARKETVIEW_20050208.2059-CE8
CE6	MARKETVIEW_20050208.2059-CE9
CE13	MARKETVIEW_20050208.2059-CE10
CE7	MARKETVIEW_20050208.2059-CE11
CE8	MARKETVIEW_20050208.2059-CE12
CE9	MARKETVIEW_20050208.2059-CE13
E13	MARKETVIEW_20050208.2059-E1
E14	MARKETVIEW_20050208.2059-E2
E15	MARKETVIEW_20050208.2059-E3
E1	MARKETVIEW_20050208.2059-E4
E2	MARKETVIEW_20050208.2059-E5
E3	MARKETVIEW_20050208.2059-E6
E4	MARKETVIEW_20050208.2059-E7
E5	MARKETVIEW_20050208.2059-E8
E6	MARKETVIEW_20050208.2059-E9
E7	MARKETVIEW_20050208.2059-E10
E16	MARKETVIEW_20050208.2059-E11
E9	MARKETVIEW_20050208.2059-E12
E10	MARKETVIEW_20050208.2059-E13
E11	MARKETVIEW_20050208.2059-E14
E12	MARKETVIEW_20050208.2059-E15
EM1	MARKETVIEW_20050208.2059-E4-1
EM19	MARKETVIEW_20050208.2059-E1-2
EM20	MARKETVIEW_20050208.2059-E13-3
EM21	MARKETVIEW_20050208.2059-E13-4
EM22	MARKETVIEW_20050208.2059-E2-5
EM23	MARKETVIEW_20050208.2059-E3-6
EM25	MARKETVIEW_20050208.2059-E6-7
EM26	MARKETVIEW_20050208.2059-E6-8
EM27	MARKETVIEW_20050208.2059-E6-9
EM28	MARKETVIEW_20050208.2059-E12-10
EM2	MARKETVIEW_20050208.2059-E6-11
EM3	MARKETVIEW_20050208.2059-E5-12
EM4	MARKETVIEW_20050208.2059-E7-13
EM5	MARKETVIEW_20050208.2059-E5-14
EM6	MARKETVIEW_20050208.2059-E8-15
EM7	MARKETVIEW_20050208.2059-E9-16
EM8	MARKETVIEW_20050208.2059-E10-17
EM9	MARKETVIEW_20050208.2059-E7-18
EM10	MARKETVIEW_20050208.2059-E7-19
EM11	MARKETVIEW_20050208.2059-E7-20
EM24	MARKETVIEW_20050208.2059-E11-21
EM13	MARKETVIEW_20050208.2059-E5-22
EM12	MARKETVIEW_20050208.2059-E12-23
EM14	MARKETVIEW_20050208.2059-E13-24
EM15	MARKETVIEW_20050208.2059-E14-25
EM16	MARKETVIEW_20050208.2059-E15-26
EM17	MARKETVIEW_20050208.2059-E15-27
EM18	MARKETVIEW_20050208.2059-E15-28
V1	MARKETVIEW_20050208.2059-EV1
VM1	MARKETVIEW_20050208.2059-EV1-1
VM2	MARKETVIEW_20050208.2059-EV1-2
Q1	MARKETVIEW_20050208.2059-T1
Q2	MARKETVIEW_20050208.2059-T2
Q3	MARKETVIEW_20050208.2059-T3
Q4	MARKETVIEW_20050208.2059-T4
Q5	MARKETVIEW_20050208.2059-T5
Q6	MARKETVIEW_20050208.2059-T6
Q7	MARKETVIEW_20050208.2059-T7
Q8	MARKETVIEW_20050208.2059-T8
Q9	MARKETVIEW_20050208.2059-T9
