CE16	BACONSREBELLION_20050218.1214-CE1
CE18	BACONSREBELLION_20050218.1214-CE2
CE19	BACONSREBELLION_20050218.1214-CE3
CE20	BACONSREBELLION_20050218.1214-CE4
CE21	BACONSREBELLION_20050218.1214-CE5
CE22	BACONSREBELLION_20050218.1214-CE6
CE23	BACONSREBELLION_20050218.1214-CE7
CE24	BACONSREBELLION_20050218.1214-CE8
CE25	BACONSREBELLION_20050218.1214-CE9
CE26	BACONSREBELLION_20050218.1214-CE10
CE28	BACONSREBELLION_20050218.1214-CE11
CE29	BACONSREBELLION_20050218.1214-CE12
CE31	BACONSREBELLION_20050218.1214-CE13
CE32	BACONSREBELLION_20050218.1214-CE14
CE33	BACONSREBELLION_20050218.1214-CE15
CE34	BACONSREBELLION_20050218.1214-CE16
CE35	BACONSREBELLION_20050218.1214-CE17
CE36	BACONSREBELLION_20050218.1214-CE18
CE37	BACONSREBELLION_20050218.1214-CE19
CE38	BACONSREBELLION_20050218.1214-CE20
CE39	BACONSREBELLION_20050218.1214-CE21
CE40	BACONSREBELLION_20050218.1214-CE22
CE1	BACONSREBELLION_20050218.1214-CE23
CE2	BACONSREBELLION_20050218.1214-CE24
CE3	BACONSREBELLION_20050218.1214-CE25
CE4	BACONSREBELLION_20050218.1214-CE26
CE5	BACONSREBELLION_20050218.1214-CE27
CE7	BACONSREBELLION_20050218.1214-CE28
CE8	BACONSREBELLION_20050218.1214-CE29
CE9	BACONSREBELLION_20050218.1214-CE30
CE10	BACONSREBELLION_20050218.1214-CE31
CE11	BACONSREBELLION_20050218.1214-CE32
CE12	BACONSREBELLION_20050218.1214-CE33
CE13	BACONSREBELLION_20050218.1214-CE34
E16	BACONSREBELLION_20050218.1214-E1
E18	BACONSREBELLION_20050218.1214-E2
E19	BACONSREBELLION_20050218.1214-E3
E20	BACONSREBELLION_20050218.1214-E4
E21	BACONSREBELLION_20050218.1214-E5
E22	BACONSREBELLION_20050218.1214-E6
E23	BACONSREBELLION_20050218.1214-E7
E24	BACONSREBELLION_20050218.1214-E8
E25	BACONSREBELLION_20050218.1214-E9
E26	BACONSREBELLION_20050218.1214-E10
E27	BACONSREBELLION_20050218.1214-E11
E29	BACONSREBELLION_20050218.1214-E12
E31	BACONSREBELLION_20050218.1214-E13
E33	BACONSREBELLION_20050218.1214-E14
E34	BACONSREBELLION_20050218.1214-E15
E35	BACONSREBELLION_20050218.1214-E16
E36	BACONSREBELLION_20050218.1214-E17
E37	BACONSREBELLION_20050218.1214-E18
E38	BACONSREBELLION_20050218.1214-E19
E39	BACONSREBELLION_20050218.1214-E20
E41	BACONSREBELLION_20050218.1214-E21
E1	BACONSREBELLION_20050218.1214-E22
E42	BACONSREBELLION_20050218.1214-E23
E43	BACONSREBELLION_20050218.1214-E24
E44	BACONSREBELLION_20050218.1214-E25
E45	BACONSREBELLION_20050218.1214-E26
E46	BACONSREBELLION_20050218.1214-E27
E47	BACONSREBELLION_20050218.1214-E28
E2	BACONSREBELLION_20050218.1214-E29
E3	BACONSREBELLION_20050218.1214-E30
E4	BACONSREBELLION_20050218.1214-E31
E5	BACONSREBELLION_20050218.1214-E32
E13	BACONSREBELLION_20050218.1214-E33
E7	BACONSREBELLION_20050218.1214-E34
E8	BACONSREBELLION_20050218.1214-E35
E9	BACONSREBELLION_20050218.1214-E36
E10	BACONSREBELLION_20050218.1214-E37
E11	BACONSREBELLION_20050218.1214-E38
E12	BACONSREBELLION_20050218.1214-E39
EM1	BACONSREBELLION_20050218.1214-E22-1
EM76	BACONSREBELLION_20050218.1214-E17-2
EM77	BACONSREBELLION_20050218.1214-E17-3
EM22	BACONSREBELLION_20050218.1214-E35-4
EM23	BACONSREBELLION_20050218.1214-E36-5
EM24	BACONSREBELLION_20050218.1214-E29-6
