CE10	AGGRESSIVEVOICEDAILY_20050106.1310-CE1
CE11	AGGRESSIVEVOICEDAILY_20050106.1310-CE2
CE12	AGGRESSIVEVOICEDAILY_20050106.1310-CE3
CE13	AGGRESSIVEVOICEDAILY_20050106.1310-CE4
CE14	AGGRESSIVEVOICEDAILY_20050106.1310-CE5
CE15	AGGRESSIVEVOICEDAILY_20050106.1310-CE6
CE16	AGGRESSIVEVOICEDAILY_20050106.1310-CE7
CE17	AGGRESSIVEVOICEDAILY_20050106.1310-CE8
CE1	AGGRESSIVEVOICEDAILY_20050106.1310-CE9
CE2	AGGRESSIVEVOICEDAILY_20050106.1310-CE10
CE3	AGGRESSIVEVOICEDAILY_20050106.1310-CE11
CE4	AGGRESSIVEVOICEDAILY_20050106.1310-CE12
CE5	AGGRESSIVEVOICEDAILY_20050106.1310-CE13
CE6	AGGRESSIVEVOICEDAILY_20050106.1310-CE14
CE7	AGGRESSIVEVOICEDAILY_20050106.1310-CE15
CE8	AGGRESSIVEVOICEDAILY_20050106.1310-CE16
CE18	AGGRESSIVEVOICEDAILY_20050106.1310-CE17
CE9	AGGRESSIVEVOICEDAILY_20050106.1310-CE18
E13	AGGRESSIVEVOICEDAILY_20050106.1310-E1
E14	AGGRESSIVEVOICEDAILY_20050106.1310-E2
E15	AGGRESSIVEVOICEDAILY_20050106.1310-E3
E17	AGGRESSIVEVOICEDAILY_20050106.1310-E4
E18	AGGRESSIVEVOICEDAILY_20050106.1310-E5
E19	AGGRESSIVEVOICEDAILY_20050106.1310-E6
E20	AGGRESSIVEVOICEDAILY_20050106.1310-E7
E21	AGGRESSIVEVOICEDAILY_20050106.1310-E8
E1	AGGRESSIVEVOICEDAILY_20050106.1310-E9
E2	AGGRESSIVEVOICEDAILY_20050106.1310-E10
E3	AGGRESSIVEVOICEDAILY_20050106.1310-E11
E4	AGGRESSIVEVOICEDAILY_20050106.1310-E12
E5	AGGRESSIVEVOICEDAILY_20050106.1310-E13
E6	AGGRESSIVEVOICEDAILY_20050106.1310-E14
E7	AGGRESSIVEVOICEDAILY_20050106.1310-E15
E8	AGGRESSIVEVOICEDAILY_20050106.1310-E16
E9	AGGRESSIVEVOICEDAILY_20050106.1310-E17
E10	AGGRESSIVEVOICEDAILY_20050106.1310-E18
E22	AGGRESSIVEVOICEDAILY_20050106.1310-E19
E11	AGGRESSIVEVOICEDAILY_20050106.1310-E20
E12	AGGRESSIVEVOICEDAILY_20050106.1310-E21
EM1	AGGRESSIVEVOICEDAILY_20050106.1310-E9-1
EM20	AGGRESSIVEVOICEDAILY_20050106.1310-E2-2
EM21	AGGRESSIVEVOICEDAILY_20050106.1310-E10-3
EM22	AGGRESSIVEVOICEDAILY_20050106.1310-E3-4
EM40	AGGRESSIVEVOICEDAILY_20050106.1310-E19-5
EM24	AGGRESSIVEVOICEDAILY_20050106.1310-E10-6
EM25	AGGRESSIVEVOICEDAILY_20050106.1310-E4-7
EM26	AGGRESSIVEVOICEDAILY_20050106.1310-E4-8
EM27	AGGRESSIVEVOICEDAILY_20050106.1310-E10-9
EM28	AGGRESSIVEVOICEDAILY_20050106.1310-E10-10
EM29	AGGRESSIVEVOICEDAILY_20050106.1310-E21-11
EM30	AGGRESSIVEVOICEDAILY_20050106.1310-E5-12
EM31	AGGRESSIVEVOICEDAILY_20050106.1310-E10-13
EM32	AGGRESSIVEVOICEDAILY_20050106.1310-E10-14
EM33	AGGRESSIVEVOICEDAILY_20050106.1310-E10-15
EM34	AGGRESSIVEVOICEDAILY_20050106.1310-E6-16
EM35	AGGRESSIVEVOICEDAILY_20050106.1310-E21-17
EM36	AGGRESSIVEVOICEDAILY_20050106.1310-E7-18
EM37	AGGRESSIVEVOICEDAILY_20050106.1310-E13-19
EM39	AGGRESSIVEVOICEDAILY_20050106.1310-E8-20
EM2	AGGRESSIVEVOICEDAILY_20050106.1310-E9-21
EM3	AGGRESSIVEVOICEDAILY_20050106.1310-E10-22
EM4	AGGRESSIVEVOICEDAILY_20050106.1310-E10-23
EM5	AGGRESSIVEVOICEDAILY_20050106.1310-E11-24
EM6	AGGRESSIVEVOICEDAILY_20050106.1310-E10-25
EM7	AGGRESSIVEVOICEDAILY_20050106.1310-E12-26
EM8	AGGRESSIVEVOICEDAILY_20050106.1310-E13-27
EM9	AGGRESSIVEVOICEDAILY_20050106.1310-E14-28
EM10	AGGRESSIVEVOICEDAILY_20050106.1310-E15-29
EM11	AGGRESSIVEVOICEDAILY_20050106.1310-E16-30
EM12	AGGRESSIVEVOICEDAILY_20050106.1310-E10-31
EM13	AGGRESSIVEVOICEDAILY_20050106.1310-E17-32
EM14	AGGRESSIVEVOICEDAILY_20050106.1310-E18-33
EM16	AGGRESSIVEVOICEDAILY_20050106.1310-E10-34
EM17	AGGRESSIVEVOICEDAILY_20050106.1310-E20-35
EM18	AGGRESSIVEVOICEDAILY_20050106.1310-E21-36
EM19	AGGRESSIVEVOICEDAILY_20050106.1310-E1-37
R1	AGGRESSIVEVOICEDAILY_20050106.1310-R1
RM1	AGGRESSIVEVOICEDAILY_20050106.1310-R1-1
V1	AGGRESSIVEVOICEDAILY_20050106.1310-EV1
V2	AGGRESSIVEVOICEDAILY_20050106.1310-EV2
V3	AGGRESSIVEVOICEDAILY_20050106.1310-EV3
V4	AGGRESSIVEVOICEDAILY_20050106.1310-EV4
V5	AGGRESSIVEVOICEDAILY_20050106.1310-EV5
V6	AGGRESSIVEVOICEDAILY_20050106.1310-EV6
V7	AGGRESSIVEVOICEDAILY_20050106.1310-EV7
VM1	AGGRESSIVEVOICEDAILY_20050106.1310-EV1-1
VM2	AGGRESSIVEVOICEDAILY_20050106.1310-EV2-1
VM3	AGGRESSIVEVOICEDAILY_20050106.1310-EV3-1
VM4	AGGRESSIVEVOICEDAILY_20050106.1310-EV4-1
VM5	AGGRESSIVEVOICEDAILY_20050106.1310-EV3-2
VM6	AGGRESSIVEVOICEDAILY_20050106.1310-EV3-3
VM7	AGGRESSIVEVOICEDAILY_20050106.1310-EV5-1
VM8	AGGRESSIVEVOICEDAILY_20050106.1310-EV6-1
VM9	AGGRESSIVEVOICEDAILY_20050106.1310-EV7-1
Q1	AGGRESSIVEVOICEDAILY_20050106.1310-T1
Q2	AGGRESSIVEVOICEDAILY_20050106.1310-T2
Q3	AGGRESSIVEVOICEDAILY_20050106.1310-T3
Q4	AGGRESSIVEVOICEDAILY_20050106.1310-T4
Q5	AGGRESSIVEVOICEDAILY_20050106.1310-T5
Q6	AGGRESSIVEVOICEDAILY_20050106.1310-T6
Q7	AGGRESSIVEVOICEDAILY_20050106.1310-T7
Q8	AGGRESSIVEVOICEDAILY_20050106.1310-T8
Q9	AGGRESSIVEVOICEDAILY_20050106.1310-V1
Q10	AGGRESSIVEVOICEDAILY_20050106.1310-V2
