CE12	AGGRESSIVEVOICEDAILY_20050203.1356-CE1
CE13	AGGRESSIVEVOICEDAILY_20050203.1356-CE2
CE14	AGGRESSIVEVOICEDAILY_20050203.1356-CE3
CE16	AGGRESSIVEVOICEDAILY_20050203.1356-CE4
CE17	AGGRESSIVEVOICEDAILY_20050203.1356-CE5
CE19	AGGRESSIVEVOICEDAILY_20050203.1356-CE6
CE22	AGGRESSIVEVOICEDAILY_20050203.1356-CE7
CE23	AGGRESSIVEVOICEDAILY_20050203.1356-CE8
CE24	AGGRESSIVEVOICEDAILY_20050203.1356-CE9
CE25	AGGRESSIVEVOICEDAILY_20050203.1356-CE10
CE26	AGGRESSIVEVOICEDAILY_20050203.1356-CE11
CE27	AGGRESSIVEVOICEDAILY_20050203.1356-CE12
CE28	AGGRESSIVEVOICEDAILY_20050203.1356-CE13
CE29	AGGRESSIVEVOICEDAILY_20050203.1356-CE14
CE30	AGGRESSIVEVOICEDAILY_20050203.1356-CE15
CE31	AGGRESSIVEVOICEDAILY_20050203.1356-CE16
CE32	AGGRESSIVEVOICEDAILY_20050203.1356-CE17
CE33	AGGRESSIVEVOICEDAILY_20050203.1356-CE18
CE34	AGGRESSIVEVOICEDAILY_20050203.1356-CE19
CE2	AGGRESSIVEVOICEDAILY_20050203.1356-CE20
CE3	AGGRESSIVEVOICEDAILY_20050203.1356-CE21
CE4	AGGRESSIVEVOICEDAILY_20050203.1356-CE22
CE5	AGGRESSIVEVOICEDAILY_20050203.1356-CE23
CE6	AGGRESSIVEVOICEDAILY_20050203.1356-CE24
CE7	AGGRESSIVEVOICEDAILY_20050203.1356-CE25
CE8	AGGRESSIVEVOICEDAILY_20050203.1356-CE26
CE9	AGGRESSIVEVOICEDAILY_20050203.1356-CE27
CE10	AGGRESSIVEVOICEDAILY_20050203.1356-CE28
CE11	AGGRESSIVEVOICEDAILY_20050203.1356-CE29
E15	AGGRESSIVEVOICEDAILY_20050203.1356-E1
E16	AGGRESSIVEVOICEDAILY_20050203.1356-E2
E17	AGGRESSIVEVOICEDAILY_20050203.1356-E3
E19	AGGRESSIVEVOICEDAILY_20050203.1356-E4
E20	AGGRESSIVEVOICEDAILY_20050203.1356-E5
E22	AGGRESSIVEVOICEDAILY_20050203.1356-E6
E25	AGGRESSIVEVOICEDAILY_20050203.1356-E7
E26	AGGRESSIVEVOICEDAILY_20050203.1356-E8
E27	AGGRESSIVEVOICEDAILY_20050203.1356-E9
E28	AGGRESSIVEVOICEDAILY_20050203.1356-E10
E29	AGGRESSIVEVOICEDAILY_20050203.1356-E11
E30	AGGRESSIVEVOICEDAILY_20050203.1356-E12
E31	AGGRESSIVEVOICEDAILY_20050203.1356-E13
E32	AGGRESSIVEVOICEDAILY_20050203.1356-E14
E33	AGGRESSIVEVOICEDAILY_20050203.1356-E15
E34	AGGRESSIVEVOICEDAILY_20050203.1356-E16
E35	AGGRESSIVEVOICEDAILY_20050203.1356-E17
E36	AGGRESSIVEVOICEDAILY_20050203.1356-E18
E37	AGGRESSIVEVOICEDAILY_20050203.1356-E19
E38	AGGRESSIVEVOICEDAILY_20050203.1356-E20
E39	AGGRESSIVEVOICEDAILY_20050203.1356-E21
E40	AGGRESSIVEVOICEDAILY_20050203.1356-E22
E41	AGGRESSIVEVOICEDAILY_20050203.1356-E23
E3	AGGRESSIVEVOICEDAILY_20050203.1356-E24
E4	AGGRESSIVEVOICEDAILY_20050203.1356-E25
E5	AGGRESSIVEVOICEDAILY_20050203.1356-E26
E6	AGGRESSIVEVOICEDAILY_20050203.1356-E27
E7	AGGRESSIVEVOICEDAILY_20050203.1356-E28
E8	AGGRESSIVEVOICEDAILY_20050203.1356-E29
E10	AGGRESSIVEVOICEDAILY_20050203.1356-E30
E11	AGGRESSIVEVOICEDAILY_20050203.1356-E31
E12	AGGRESSIVEVOICEDAILY_20050203.1356-E32
E13	AGGRESSIVEVOICEDAILY_20050203.1356-E33
E14	AGGRESSIVEVOICEDAILY_20050203.1356-E34
EM63	AGGRESSIVEVOICEDAILY_20050203.1356-E20-1
EM18	AGGRESSIVEVOICEDAILY_20050203.1356-E1-2
EM19	AGGRESSIVEVOICEDAILY_20050203.1356-E2-3
EM20	AGGRESSIVEVOICEDAILY_20050203.1356-E3-4
EM22	AGGRESSIVEVOICEDAILY_20050203.1356-E4-5
EM23	AGGRESSIVEVOICEDAILY_20050203.1356-E33-6
EM24	AGGRESSIVEVOICEDAILY_20050203.1356-E25-7
EM25	AGGRESSIVEVOICEDAILY_20050203.1356-E26-8
EM21	AGGRESSIVEVOICEDAILY_20050203.1356-E26-9
EM26	AGGRESSIVEVOICEDAILY_20050203.1356-E5-10
EM28	AGGRESSIVEVOICEDAILY_20050203.1356-E6-11
EM31	AGGRESSIVEVOICEDAILY_20050203.1356-E3-12
EM33	AGGRESSIVEVOICEDAILY_20050203.1356-E7-13
EM34	AGGRESSIVEVOICEDAILY_20050203.1356-E8-14
EM35	AGGRESSIVEVOICEDAILY_20050203.1356-E9-15
EM36	AGGRESSIVEVOICEDAILY_20050203.1356-E10-16
EM37	AGGRESSIVEVOICEDAILY_20050203.1356-E11-17
EM38	AGGRESSIVEVOICEDAILY_20050203.1356-E12-18
EM39	AGGRESSIVEVOICEDAILY_20050203.1356-E13-19
EM40	AGGRESSIVEVOICEDAILY_20050203.1356-E14-20
EM41	AGGRESSIVEVOICEDAILY_20050203.1356-E13-21
