CE6	AGGRESSIVEVOICEDAILY_20050105.1344-CE1
CE7	AGGRESSIVEVOICEDAILY_20050105.1344-CE2
CE1	AGGRESSIVEVOICEDAILY_20050105.1344-CE3
CE2	AGGRESSIVEVOICEDAILY_20050105.1344-CE4
CE3	AGGRESSIVEVOICEDAILY_20050105.1344-CE5
CE4	AGGRESSIVEVOICEDAILY_20050105.1344-CE6
CE5	AGGRESSIVEVOICEDAILY_20050105.1344-CE7
E12	AGGRESSIVEVOICEDAILY_20050105.1344-E1
E13	AGGRESSIVEVOICEDAILY_20050105.1344-E2
E14	AGGRESSIVEVOICEDAILY_20050105.1344-E3
E15	AGGRESSIVEVOICEDAILY_20050105.1344-E4
E1	AGGRESSIVEVOICEDAILY_20050105.1344-E5
E2	AGGRESSIVEVOICEDAILY_20050105.1344-E6
E3	AGGRESSIVEVOICEDAILY_20050105.1344-E7
E4	AGGRESSIVEVOICEDAILY_20050105.1344-E8
E5	AGGRESSIVEVOICEDAILY_20050105.1344-E9
E6	AGGRESSIVEVOICEDAILY_20050105.1344-E10
E7	AGGRESSIVEVOICEDAILY_20050105.1344-E11
E9	AGGRESSIVEVOICEDAILY_20050105.1344-E12
E10	AGGRESSIVEVOICEDAILY_20050105.1344-E13
E11	AGGRESSIVEVOICEDAILY_20050105.1344-E14
EM1	AGGRESSIVEVOICEDAILY_20050105.1344-E5-1
EM22	AGGRESSIVEVOICEDAILY_20050105.1344-E1-2
EM23	AGGRESSIVEVOICEDAILY_20050105.1344-E9-3
EM24	AGGRESSIVEVOICEDAILY_20050105.1344-E9-4
EM25	AGGRESSIVEVOICEDAILY_20050105.1344-E9-5
EM26	AGGRESSIVEVOICEDAILY_20050105.1344-E2-6
EM27	AGGRESSIVEVOICEDAILY_20050105.1344-E9-7
EM28	AGGRESSIVEVOICEDAILY_20050105.1344-E9-8
EM29	AGGRESSIVEVOICEDAILY_20050105.1344-E3-9
EM30	AGGRESSIVEVOICEDAILY_20050105.1344-E4-10
EM2	AGGRESSIVEVOICEDAILY_20050105.1344-E6-11
EM3	AGGRESSIVEVOICEDAILY_20050105.1344-E5-12
EM4	AGGRESSIVEVOICEDAILY_20050105.1344-E7-13
EM5	AGGRESSIVEVOICEDAILY_20050105.1344-E5-14
EM6	AGGRESSIVEVOICEDAILY_20050105.1344-E7-15
EM7	AGGRESSIVEVOICEDAILY_20050105.1344-E8-16
EM8	AGGRESSIVEVOICEDAILY_20050105.1344-E9-17
EM9	AGGRESSIVEVOICEDAILY_20050105.1344-E9-18
EM10	AGGRESSIVEVOICEDAILY_20050105.1344-E10-19
EM11	AGGRESSIVEVOICEDAILY_20050105.1344-E11-20
EM31	AGGRESSIVEVOICEDAILY_20050105.1344-E12-21
EM12	AGGRESSIVEVOICEDAILY_20050105.1344-E9-22
EM13	AGGRESSIVEVOICEDAILY_20050105.1344-E12-23
EM14	AGGRESSIVEVOICEDAILY_20050105.1344-E9-24
EM15	AGGRESSIVEVOICEDAILY_20050105.1344-E13-25
EM16	AGGRESSIVEVOICEDAILY_20050105.1344-E9-26
EM17	AGGRESSIVEVOICEDAILY_20050105.1344-E9-27
EM18	AGGRESSIVEVOICEDAILY_20050105.1344-E9-28
EM19	AGGRESSIVEVOICEDAILY_20050105.1344-E9-29
EM20	AGGRESSIVEVOICEDAILY_20050105.1344-E14-30
EM21	AGGRESSIVEVOICEDAILY_20050105.1344-E1-31
R1	AGGRESSIVEVOICEDAILY_20050105.1344-R1
R2	AGGRESSIVEVOICEDAILY_20050105.1344-R2
RM1	AGGRESSIVEVOICEDAILY_20050105.1344-R1-1
RM2	AGGRESSIVEVOICEDAILY_20050105.1344-R2-1
Q2	AGGRESSIVEVOICEDAILY_20050105.1344-T1
Q3	AGGRESSIVEVOICEDAILY_20050105.1344-T2
