CE7	ALH20001229.1300.0055-CE1
CE8	ALH20001229.1300.0055-CE2
CE9	ALH20001229.1300.0055-CE3
CE10	ALH20001229.1300.0055-CE4
CE11	ALH20001229.1300.0055-CE5
CE12	ALH20001229.1300.0055-CE6
CE14	ALH20001229.1300.0055-CE7
CE15	ALH20001229.1300.0055-CE8
CE16	ALH20001229.1300.0055-CE9
CE17	ALH20001229.1300.0055-CE10
CE18	ALH20001229.1300.0055-CE11
CE19	ALH20001229.1300.0055-CE12
CE20	ALH20001229.1300.0055-CE13
CE21	ALH20001229.1300.0055-CE14
CE22	ALH20001229.1300.0055-CE15
CE23	ALH20001229.1300.0055-CE16
CE24	ALH20001229.1300.0055-CE17
CE25	ALH20001229.1300.0055-CE18
CE26	ALH20001229.1300.0055-CE19
CE27	ALH20001229.1300.0055-CE20
CE28	ALH20001229.1300.0055-CE21
CE29	ALH20001229.1300.0055-CE22
CE31	ALH20001229.1300.0055-CE23
CE32	ALH20001229.1300.0055-CE24
CE33	ALH20001229.1300.0055-CE25
CE34	ALH20001229.1300.0055-CE26
CE35	ALH20001229.1300.0055-CE27
CE36	ALH20001229.1300.0055-CE28
CE37	ALH20001229.1300.0055-CE29
CE38	ALH20001229.1300.0055-CE30
CE39	ALH20001229.1300.0055-CE31
CE40	ALH20001229.1300.0055-CE32
CE41	ALH20001229.1300.0055-CE33
CE42	ALH20001229.1300.0055-CE34
CE43	ALH20001229.1300.0055-CE35
CE44	ALH20001229.1300.0055-CE36
CE45	ALH20001229.1300.0055-CE37
CE46	ALH20001229.1300.0055-CE38
CE47	ALH20001229.1300.0055-CE39
CE1	ALH20001229.1300.0055-CE40
CE2	ALH20001229.1300.0055-CE41
CE3	ALH20001229.1300.0055-CE42
CE4	ALH20001229.1300.0055-CE43
CE5	ALH20001229.1300.0055-CE44
CE6	ALH20001229.1300.0055-CE45
E10	ALH20001229.1300.0055-E1
E74	ALH20001229.1300.0055-E2
E11	ALH20001229.1300.0055-E3
E12	ALH20001229.1300.0055-E4
E13	ALH20001229.1300.0055-E5
E14	ALH20001229.1300.0055-E6
E15	ALH20001229.1300.0055-E7
E16	ALH20001229.1300.0055-E8
E19	ALH20001229.1300.0055-E9
E20	ALH20001229.1300.0055-E10
E21	ALH20001229.1300.0055-E11
E22	ALH20001229.1300.0055-E12
E23	ALH20001229.1300.0055-E13
E24	ALH20001229.1300.0055-E14
E25	ALH20001229.1300.0055-E15
E26	ALH20001229.1300.0055-E16
E27	ALH20001229.1300.0055-E17
E28	ALH20001229.1300.0055-E18
E29	ALH20001229.1300.0055-E19
E30	ALH20001229.1300.0055-E20
