CE11	AFA20001223.1400.0070-CE1
CE12	AFA20001223.1400.0070-CE2
CE13	AFA20001223.1400.0070-CE3
CE14	AFA20001223.1400.0070-CE4
CE15	AFA20001223.1400.0070-CE5
CE16	AFA20001223.1400.0070-CE6
CE17	AFA20001223.1400.0070-CE7
CE18	AFA20001223.1400.0070-CE8
CE19	AFA20001223.1400.0070-CE9
CE20	AFA20001223.1400.0070-CE10
CE22	AFA20001223.1400.0070-CE11
CE23	AFA20001223.1400.0070-CE12
CE24	AFA20001223.1400.0070-CE13
CE27	AFA20001223.1400.0070-CE14
CE28	AFA20001223.1400.0070-CE15
CE29	AFA20001223.1400.0070-CE16
CE39	AFA20001223.1400.0070-CE17
CE30	AFA20001223.1400.0070-CE18
CE31	AFA20001223.1400.0070-CE19
CE1	AFA20001223.1400.0070-CE20
CE32	AFA20001223.1400.0070-CE21
CE33	AFA20001223.1400.0070-CE22
CE34	AFA20001223.1400.0070-CE23
CE35	AFA20001223.1400.0070-CE24
CE36	AFA20001223.1400.0070-CE25
CE37	AFA20001223.1400.0070-CE26
CE40	AFA20001223.1400.0070-CE27
CE41	AFA20001223.1400.0070-CE28
CE42	AFA20001223.1400.0070-CE29
CE43	AFA20001223.1400.0070-CE30
CE44	AFA20001223.1400.0070-CE31
CE45	AFA20001223.1400.0070-CE32
CE46	AFA20001223.1400.0070-CE33
CE47	AFA20001223.1400.0070-CE34
CE48	AFA20001223.1400.0070-CE35
CE49	AFA20001223.1400.0070-CE36
CE50	AFA20001223.1400.0070-CE37
CE51	AFA20001223.1400.0070-CE38
CE52	AFA20001223.1400.0070-CE39
CE53	AFA20001223.1400.0070-CE40
CE55	AFA20001223.1400.0070-CE41
CE2	AFA20001223.1400.0070-CE42
CE56	AFA20001223.1400.0070-CE43
CE54	AFA20001223.1400.0070-CE44
CE3	AFA20001223.1400.0070-CE45
CE4	AFA20001223.1400.0070-CE46
CE7	AFA20001223.1400.0070-CE47
CE25	AFA20001223.1400.0070-CE48
CE9	AFA20001223.1400.0070-CE49
CE10	AFA20001223.1400.0070-CE50
CE26	AFA20001223.1400.0070-CE51
E15	AFA20001223.1400.0070-E1
E16	AFA20001223.1400.0070-E2
E17	AFA20001223.1400.0070-E3
E18	AFA20001223.1400.0070-E4
E19	AFA20001223.1400.0070-E5
E20	AFA20001223.1400.0070-E6
E21	AFA20001223.1400.0070-E7
E22	AFA20001223.1400.0070-E8
E23	AFA20001223.1400.0070-E9
E24	AFA20001223.1400.0070-E10
E26	AFA20001223.1400.0070-E11
E27	AFA20001223.1400.0070-E12
E28	AFA20001223.1400.0070-E13
E36	AFA20001223.1400.0070-E14
E37	AFA20001223.1400.0070-E15
E31	AFA20001223.1400.0070-E16
E38	AFA20001223.1400.0070-E17
E1	AFA20001223.1400.0070-E18
E39	AFA20001223.1400.0070-E19
E33	AFA20001223.1400.0070-E20
E40	AFA20001223.1400.0070-E21
E41	AFA20001223.1400.0070-E22
E56	AFA20001223.1400.0070-E23
E44	AFA20001223.1400.0070-E24
E45	AFA20001223.1400.0070-E25
E46	AFA20001223.1400.0070-E26
E47	AFA20001223.1400.0070-E27
E48	AFA20001223.1400.0070-E28
E49	AFA20001223.1400.0070-E29
E50	AFA20001223.1400.0070-E30
E51	AFA20001223.1400.0070-E31
E52	AFA20001223.1400.0070-E32
E53	AFA20001223.1400.0070-E33
E54	AFA20001223.1400.0070-E34
E57	AFA20001223.1400.0070-E35
E58	AFA20001223.1400.0070-E36
E59	AFA20001223.1400.0070-E37
E60	AFA20001223.1400.0070-E38
E61	AFA20001223.1400.0070-E39
E62	AFA20001223.1400.0070-E40
E63	AFA20001223.1400.0070-E41
E64	AFA20001223.1400.0070-E42
E65	AFA20001223.1400.0070-E43
E66	AFA20001223.1400.0070-E44
E67	AFA20001223.1400.0070-E45
E68	AFA20001223.1400.0070-E46
E69	AFA20001223.1400.0070-E47
E70	AFA20001223.1400.0070-E48
E71	AFA20001223.1400.0070-E49
E72	AFA20001223.1400.0070-E50
E73	AFA20001223.1400.0070-E51
E74	AFA20001223.1400.0070-E52
E76	AFA20001223.1400.0070-E53
E2	AFA20001223.1400.0070-E54
E77	AFA20001223.1400.0070-E55
