CE9	ALH20001014.1300.0083-CE1
CE10	ALH20001014.1300.0083-CE2
CE11	ALH20001014.1300.0083-CE3
CE12	ALH20001014.1300.0083-CE4
CE13	ALH20001014.1300.0083-CE5
CE14	ALH20001014.1300.0083-CE6
CE15	ALH20001014.1300.0083-CE7
CE16	ALH20001014.1300.0083-CE8
CE17	ALH20001014.1300.0083-CE9
CE18	ALH20001014.1300.0083-CE10
CE19	ALH20001014.1300.0083-CE11
CE20	ALH20001014.1300.0083-CE12
CE21	ALH20001014.1300.0083-CE13
CE22	ALH20001014.1300.0083-CE14
CE23	ALH20001014.1300.0083-CE15
CE24	ALH20001014.1300.0083-CE16
CE25	ALH20001014.1300.0083-CE17
CE26	ALH20001014.1300.0083-CE18
CE27	ALH20001014.1300.0083-CE19
CE28	ALH20001014.1300.0083-CE20
CE29	ALH20001014.1300.0083-CE21
CE30	ALH20001014.1300.0083-CE22
CE1	ALH20001014.1300.0083-CE23
CE2	ALH20001014.1300.0083-CE24
CE3	ALH20001014.1300.0083-CE25
CE4	ALH20001014.1300.0083-CE26
CE5	ALH20001014.1300.0083-CE27
CE7	ALH20001014.1300.0083-CE28
CE8	ALH20001014.1300.0083-CE29
E12	ALH20001014.1300.0083-E1
E13	ALH20001014.1300.0083-E2
E14	ALH20001014.1300.0083-E3
E15	ALH20001014.1300.0083-E4
E16	ALH20001014.1300.0083-E5
E17	ALH20001014.1300.0083-E6
E18	ALH20001014.1300.0083-E7
E19	ALH20001014.1300.0083-E8
E20	ALH20001014.1300.0083-E9
E21	ALH20001014.1300.0083-E10
E22	ALH20001014.1300.0083-E11
E23	ALH20001014.1300.0083-E12
E24	ALH20001014.1300.0083-E13
E25	ALH20001014.1300.0083-E14
E26	ALH20001014.1300.0083-E15
E27	ALH20001014.1300.0083-E16
E28	ALH20001014.1300.0083-E17
E29	ALH20001014.1300.0083-E18
E30	ALH20001014.1300.0083-E19
E31	ALH20001014.1300.0083-E20
E32	ALH20001014.1300.0083-E21
E33	ALH20001014.1300.0083-E22
E1	ALH20001014.1300.0083-E23
E2	ALH20001014.1300.0083-E24
E3	ALH20001014.1300.0083-E25
E4	ALH20001014.1300.0083-E26
E5	ALH20001014.1300.0083-E27
E6	ALH20001014.1300.0083-E28
E7	ALH20001014.1300.0083-E29
E9	ALH20001014.1300.0083-E30
E10	ALH20001014.1300.0083-E31
E11	ALH20001014.1300.0083-E32
EM14	ALH20001014.1300.0083-E26-1
EM15	ALH20001014.1300.0083-E1-2
EM16	ALH20001014.1300.0083-E32-3
EM17	ALH20001014.1300.0083-E32-4
EM18	ALH20001014.1300.0083-E1-5
EM19	ALH20001014.1300.0083-E32-6
EM20	ALH20001014.1300.0083-E2-7
EM21	ALH20001014.1300.0083-E23-8
EM22	ALH20001014.1300.0083-E23-9
EM23	ALH20001014.1300.0083-E3-10
EM24	ALH20001014.1300.0083-E4-11
EM25	ALH20001014.1300.0083-E5-12
EM26	ALH20001014.1300.0083-E6-13
EM27	ALH20001014.1300.0083-E7-14
EM28	ALH20001014.1300.0083-E8-15
EM29	ALH20001014.1300.0083-E9-16
EM30	ALH20001014.1300.0083-E10-17
EM31	ALH20001014.1300.0083-E23-18
EM32	ALH20001014.1300.0083-E30-19
EM33	ALH20001014.1300.0083-E11-20
EM34	ALH20001014.1300.0083-E26-21
EM35	ALH20001014.1300.0083-E11-22
EM36	ALH20001014.1300.0083-E26-23
EM37	ALH20001014.1300.0083-E26-24
EM38	ALH20001014.1300.0083-E12-25
EM39	ALH20001014.1300.0083-E13-26
EM40	ALH20001014.1300.0083-E26-27
EM42	ALH20001014.1300.0083-E26-28
EM43	ALH20001014.1300.0083-E24-29
EM44	ALH20001014.1300.0083-E24-30
EM45	ALH20001014.1300.0083-E14-31
EM46	ALH20001014.1300.0083-E14-32
EM47	ALH20001014.1300.0083-E14-33
EM48	ALH20001014.1300.0083-E26-34
EM49	ALH20001014.1300.0083-E15-35
EM50	ALH20001014.1300.0083-E16-36
EM51	ALH20001014.1300.0083-E17-37
EM52	ALH20001014.1300.0083-E24-38
EM53	ALH20001014.1300.0083-E18-39
EM54	ALH20001014.1300.0083-E19-40
EM55	ALH20001014.1300.0083-E20-41
EM56	ALH20001014.1300.0083-E21-42
EM57	ALH20001014.1300.0083-E20-43
EM58	ALH20001014.1300.0083-E24-44
EM59	ALH20001014.1300.0083-E20-45
EM60	ALH20001014.1300.0083-E26-46
EM61	ALH20001014.1300.0083-E26-47
EM62	ALH20001014.1300.0083-E22-48
EM63	ALH20001014.1300.0083-E22-49
EM64	ALH20001014.1300.0083-E20-50
EM65	ALH20001014.1300.0083-E26-51
EM66	ALH20001014.1300.0083-E26-52
EM67	ALH20001014.1300.0083-E26-53
EM70	ALH20001014.1300.0083-E26-54
EM71	ALH20001014.1300.0083-E20-55
EM1	ALH20001014.1300.0083-E23-56
EM2	ALH20001014.1300.0083-E23-57
EM3	ALH20001014.1300.0083-E25-58
EM4	ALH20001014.1300.0083-E23-59
EM5	ALH20001014.1300.0083-E26-60
EM6	ALH20001014.1300.0083-E27-61
EM7	ALH20001014.1300.0083-E28-62
EM8	ALH20001014.1300.0083-E26-63
EM9	ALH20001014.1300.0083-E29-64
EM10	ALH20001014.1300.0083-E31-65
EM11	ALH20001014.1300.0083-E30-66
EM12	ALH20001014.1300.0083-E32-67
EM13	ALH20001014.1300.0083-E1-68
R1	ALH20001014.1300.0083-R1
R2	ALH20001014.1300.0083-R2
R3	ALH20001014.1300.0083-R3
R4	ALH20001014.1300.0083-R4
R5	ALH20001014.1300.0083-R5
R6	ALH20001014.1300.0083-R6
R7	ALH20001014.1300.0083-R7
RM1	ALH20001014.1300.0083-R1-1
RM2	ALH20001014.1300.0083-R2-1
RM3	ALH20001014.1300.0083-R3-1
RM4	ALH20001014.1300.0083-R4-1
RM5	ALH20001014.1300.0083-R5-1
RM6	ALH20001014.1300.0083-R6-1
RM7	ALH20001014.1300.0083-R7-1
V1	ALH20001014.1300.0083-EV1
V2	ALH20001014.1300.0083-EV2
V3	ALH20001014.1300.0083-EV3
VM1	ALH20001014.1300.0083-EV1-1
VM2	ALH20001014.1300.0083-EV2-1
VM3	ALH20001014.1300.0083-EV3-1
