CE9	ANN20001223.0900.0102-CE1
CE10	ANN20001223.0900.0102-CE2
CE12	ANN20001223.0900.0102-CE3
CE13	ANN20001223.0900.0102-CE4
CE18	ANN20001223.0900.0102-CE5
CE14	ANN20001223.0900.0102-CE6
CE15	ANN20001223.0900.0102-CE7
CE16	ANN20001223.0900.0102-CE8
CE17	ANN20001223.0900.0102-CE9
CE19	ANN20001223.0900.0102-CE10
CE21	ANN20001223.0900.0102-CE11
CE22	ANN20001223.0900.0102-CE12
CE23	ANN20001223.0900.0102-CE13
CE24	ANN20001223.0900.0102-CE14
CE25	ANN20001223.0900.0102-CE15
CE26	ANN20001223.0900.0102-CE16
CE27	ANN20001223.0900.0102-CE17
CE28	ANN20001223.0900.0102-CE18
CE1	ANN20001223.0900.0102-CE19
CE2	ANN20001223.0900.0102-CE20
CE3	ANN20001223.0900.0102-CE21
CE4	ANN20001223.0900.0102-CE22
CE5	ANN20001223.0900.0102-CE23
CE6	ANN20001223.0900.0102-CE24
CE7	ANN20001223.0900.0102-CE25
CE8	ANN20001223.0900.0102-CE26
E13	ANN20001223.0900.0102-E1
E14	ANN20001223.0900.0102-E2
E16	ANN20001223.0900.0102-E3
E17	ANN20001223.0900.0102-E4
E18	ANN20001223.0900.0102-E5
E25	ANN20001223.0900.0102-E6
E20	ANN20001223.0900.0102-E7
E21	ANN20001223.0900.0102-E8
E22	ANN20001223.0900.0102-E9
E23	ANN20001223.0900.0102-E10
E24	ANN20001223.0900.0102-E11
E26	ANN20001223.0900.0102-E12
E30	ANN20001223.0900.0102-E13
E31	ANN20001223.0900.0102-E14
E33	ANN20001223.0900.0102-E15
E35	ANN20001223.0900.0102-E16
E36	ANN20001223.0900.0102-E17
E37	ANN20001223.0900.0102-E18
E38	ANN20001223.0900.0102-E19
E39	ANN20001223.0900.0102-E20
E40	ANN20001223.0900.0102-E21
E41	ANN20001223.0900.0102-E22
E42	ANN20001223.0900.0102-E23
E43	ANN20001223.0900.0102-E24
E44	ANN20001223.0900.0102-E25
E45	ANN20001223.0900.0102-E26
E46	ANN20001223.0900.0102-E27
E47	ANN20001223.0900.0102-E28
E1	ANN20001223.0900.0102-E29
E2	ANN20001223.0900.0102-E30
E3	ANN20001223.0900.0102-E31
E4	ANN20001223.0900.0102-E32
E5	ANN20001223.0900.0102-E33
E6	ANN20001223.0900.0102-E34
E7	ANN20001223.0900.0102-E35
E8	ANN20001223.0900.0102-E36
E9	ANN20001223.0900.0102-E37
E10	ANN20001223.0900.0102-E38
E11	ANN20001223.0900.0102-E39
E12	ANN20001223.0900.0102-E40
EM18	ANN20001223.0900.0102-E2-1
EM19	ANN20001223.0900.0102-E39-2
EM21	ANN20001223.0900.0102-E4-3
EM22	ANN20001223.0900.0102-E3-4
EM23	ANN20001223.0900.0102-E3-5
EM24	ANN20001223.0900.0102-E3-6
EM25	ANN20001223.0900.0102-E5-7
EM26	ANN20001223.0900.0102-E5-8
EM28	ANN20001223.0900.0102-E37-9
EM29	ANN20001223.0900.0102-E7-10
EM30	ANN20001223.0900.0102-E39-11
EM31	ANN20001223.0900.0102-E8-12
EM32	ANN20001223.0900.0102-E8-13
EM33	ANN20001223.0900.0102-E3-14
EM55	ANN20001223.0900.0102-E6-15
EM36	ANN20001223.0900.0102-E9-16
EM37	ANN20001223.0900.0102-E10-17
EM38	ANN20001223.0900.0102-E37-18
EM39	ANN20001223.0900.0102-E3-19
EM40	ANN20001223.0900.0102-E11-20
EM41	ANN20001223.0900.0102-E10-21
EM42	ANN20001223.0900.0102-E11-22
EM43	ANN20001223.0900.0102-E3-23
EM44	ANN20001223.0900.0102-E3-24
EM45	ANN20001223.0900.0102-E35-25
EM46	ANN20001223.0900.0102-E37-26
EM47	ANN20001223.0900.0102-E3-27
EM48	ANN20001223.0900.0102-E3-28
EM49	ANN20001223.0900.0102-E35-29
EM50	ANN20001223.0900.0102-E3-30
EM51	ANN20001223.0900.0102-E37-31
EM52	ANN20001223.0900.0102-E37-32
EM53	ANN20001223.0900.0102-E39-33
EM57	ANN20001223.0900.0102-E11-34
EM56	ANN20001223.0900.0102-E11-35
EM58	ANN20001223.0900.0102-E12-36
EM59	ANN20001223.0900.0102-E12-37
EM61	ANN20001223.0900.0102-E37-38
EM62	ANN20001223.0900.0102-E13-39
EM63	ANN20001223.0900.0102-E14-40
EM64	ANN20001223.0900.0102-E15-41
EM65	ANN20001223.0900.0102-E12-42
EM66	ANN20001223.0900.0102-E12-43
EM67	ANN20001223.0900.0102-E12-44
EM68	ANN20001223.0900.0102-E12-45
EM69	ANN20001223.0900.0102-E12-46
EM70	ANN20001223.0900.0102-E12-47
EM71	ANN20001223.0900.0102-E16-48
EM72	ANN20001223.0900.0102-E10-49
EM73	ANN20001223.0900.0102-E1-50
EM74	ANN20001223.0900.0102-E32-51
EM75	ANN20001223.0900.0102-E32-52
EM76	ANN20001223.0900.0102-E1-53
EM77	ANN20001223.0900.0102-E17-54
EM78	ANN20001223.0900.0102-E1-55
EM81	ANN20001223.0900.0102-E35-56
EM82	ANN20001223.0900.0102-E35-57
EM83	ANN20001223.0900.0102-E39-58
EM84	ANN20001223.0900.0102-E18-59
EM85	ANN20001223.0900.0102-E18-60
EM86	ANN20001223.0900.0102-E19-61
EM87	ANN20001223.0900.0102-E18-62
