CE8	ALH20001028.1300.0082-CE1
CE9	ALH20001028.1300.0082-CE2
CE10	ALH20001028.1300.0082-CE3
CE11	ALH20001028.1300.0082-CE4
CE12	ALH20001028.1300.0082-CE5
CE13	ALH20001028.1300.0082-CE6
CE14	ALH20001028.1300.0082-CE7
CE15	ALH20001028.1300.0082-CE8
CE16	ALH20001028.1300.0082-CE9
CE17	ALH20001028.1300.0082-CE10
CE18	ALH20001028.1300.0082-CE11
CE19	ALH20001028.1300.0082-CE12
CE20	ALH20001028.1300.0082-CE13
CE21	ALH20001028.1300.0082-CE14
CE22	ALH20001028.1300.0082-CE15
CE23	ALH20001028.1300.0082-CE16
CE24	ALH20001028.1300.0082-CE17
CE25	ALH20001028.1300.0082-CE18
CE26	ALH20001028.1300.0082-CE19
CE27	ALH20001028.1300.0082-CE20
CE28	ALH20001028.1300.0082-CE21
CE29	ALH20001028.1300.0082-CE22
CE30	ALH20001028.1300.0082-CE23
CE31	ALH20001028.1300.0082-CE24
CE32	ALH20001028.1300.0082-CE25
CE33	ALH20001028.1300.0082-CE26
CE34	ALH20001028.1300.0082-CE27
CE35	ALH20001028.1300.0082-CE28
CE36	ALH20001028.1300.0082-CE29
CE37	ALH20001028.1300.0082-CE30
CE38	ALH20001028.1300.0082-CE31
CE39	ALH20001028.1300.0082-CE32
CE41	ALH20001028.1300.0082-CE33
CE42	ALH20001028.1300.0082-CE34
CE43	ALH20001028.1300.0082-CE35
CE1	ALH20001028.1300.0082-CE36
CE2	ALH20001028.1300.0082-CE37
CE3	ALH20001028.1300.0082-CE38
CE4	ALH20001028.1300.0082-CE39
CE5	ALH20001028.1300.0082-CE40
CE6	ALH20001028.1300.0082-CE41
CE7	ALH20001028.1300.0082-CE42
E55	ALH20001028.1300.0082-E1
E9	ALH20001028.1300.0082-E2
E10	ALH20001028.1300.0082-E3
E11	ALH20001028.1300.0082-E4
E12	ALH20001028.1300.0082-E5
E13	ALH20001028.1300.0082-E6
E14	ALH20001028.1300.0082-E7
E15	ALH20001028.1300.0082-E8
E16	ALH20001028.1300.0082-E9
E17	ALH20001028.1300.0082-E10
E18	ALH20001028.1300.0082-E11
E19	ALH20001028.1300.0082-E12
E20	ALH20001028.1300.0082-E13
E22	ALH20001028.1300.0082-E14
E23	ALH20001028.1300.0082-E15
E24	ALH20001028.1300.0082-E16
E25	ALH20001028.1300.0082-E17
E26	ALH20001028.1300.0082-E18
E27	ALH20001028.1300.0082-E19
E28	ALH20001028.1300.0082-E20
E29	ALH20001028.1300.0082-E21
E30	ALH20001028.1300.0082-E22
E31	ALH20001028.1300.0082-E23
E32	ALH20001028.1300.0082-E24
E33	ALH20001028.1300.0082-E25
E34	ALH20001028.1300.0082-E26
E35	ALH20001028.1300.0082-E27
E36	ALH20001028.1300.0082-E28
E37	ALH20001028.1300.0082-E29
E38	ALH20001028.1300.0082-E30
E39	ALH20001028.1300.0082-E31
E40	ALH20001028.1300.0082-E32
E41	ALH20001028.1300.0082-E33
E42	ALH20001028.1300.0082-E34
E43	ALH20001028.1300.0082-E35
E44	ALH20001028.1300.0082-E36
E45	ALH20001028.1300.0082-E37
E46	ALH20001028.1300.0082-E38
E47	ALH20001028.1300.0082-E39
E48	ALH20001028.1300.0082-E40
E49	ALH20001028.1300.0082-E41
E52	ALH20001028.1300.0082-E42
E53	ALH20001028.1300.0082-E43
E54	ALH20001028.1300.0082-E44
E1	ALH20001028.1300.0082-E45
E2	ALH20001028.1300.0082-E46
E3	ALH20001028.1300.0082-E47
E4	ALH20001028.1300.0082-E48
E5	ALH20001028.1300.0082-E49
E7	ALH20001028.1300.0082-E50
E8	ALH20001028.1300.0082-E51
EM12	ALH20001028.1300.0082-E3-1
EM13	ALH20001028.1300.0082-E3-2
EM14	ALH20001028.1300.0082-E4-3
EM15	ALH20001028.1300.0082-E46-4
EM16	ALH20001028.1300.0082-E45-5
EM17	ALH20001028.1300.0082-E5-6
EM18	ALH20001028.1300.0082-E6-7
EM19	ALH20001028.1300.0082-E7-8
EM20	ALH20001028.1300.0082-E6-9
EM21	ALH20001028.1300.0082-E6-10
EM22	ALH20001028.1300.0082-E8-11
EM115	ALH20001028.1300.0082-E12-12
EM24	ALH20001028.1300.0082-E8-13
EM25	ALH20001028.1300.0082-E6-14
EM26	ALH20001028.1300.0082-E49-15
EM27	ALH20001028.1300.0082-E3-16
EM28	ALH20001028.1300.0082-E5-17
EM30	ALH20001028.1300.0082-E5-18
EM31	ALH20001028.1300.0082-E6-19
EM32	ALH20001028.1300.0082-E9-20
EM33	ALH20001028.1300.0082-E5-21
EM34	ALH20001028.1300.0082-E6-22
EM35	ALH20001028.1300.0082-E6-23
EM36	ALH20001028.1300.0082-E5-24
EM37	ALH20001028.1300.0082-E5-25
EM38	ALH20001028.1300.0082-E10-26
EM39	ALH20001028.1300.0082-E11-27
EM40	ALH20001028.1300.0082-E11-28
EM41	ALH20001028.1300.0082-E11-29
EM42	ALH20001028.1300.0082-E9-30
EM43	ALH20001028.1300.0082-E3-31
EM44	ALH20001028.1300.0082-E8-32
EM45	ALH20001028.1300.0082-E8-33
EM46	ALH20001028.1300.0082-E12-34
EM47	ALH20001028.1300.0082-E3-35
EM48	ALH20001028.1300.0082-E8-36
EM49	ALH20001028.1300.0082-E3-37
EM116	ALH20001028.1300.0082-E28-38
EM117	ALH20001028.1300.0082-E28-39
EM53	ALH20001028.1300.0082-E14-40
EM54	ALH20001028.1300.0082-E13-41
EM55	ALH20001028.1300.0082-E15-42
EM56	ALH20001028.1300.0082-E3-43
EM57	ALH20001028.1300.0082-E16-44
EM58	ALH20001028.1300.0082-E17-45
EM59	ALH20001028.1300.0082-E18-46
EM60	ALH20001028.1300.0082-E18-47
EM62	ALH20001028.1300.0082-E18-48
EM63	ALH20001028.1300.0082-E19-49
EM64	ALH20001028.1300.0082-E8-50
EM65	ALH20001028.1300.0082-E47-51
EM66	ALH20001028.1300.0082-E48-52
EM67	ALH20001028.1300.0082-E46-53
EM68	ALH20001028.1300.0082-E46-54
EM69	ALH20001028.1300.0082-E46-55
EM70	ALH20001028.1300.0082-E20-56
EM71	ALH20001028.1300.0082-E22-57
EM72	ALH20001028.1300.0082-E21-58
EM73	ALH20001028.1300.0082-E21-59
EM74	ALH20001028.1300.0082-E21-60
EM75	ALH20001028.1300.0082-E23-61
EM76	ALH20001028.1300.0082-E23-62
EM77	ALH20001028.1300.0082-E45-63
EM78	ALH20001028.1300.0082-E3-64
EM79	ALH20001028.1300.0082-E3-65
EM80	ALH20001028.1300.0082-E23-66
EM81	ALH20001028.1300.0082-E23-67
EM118	ALH20001028.1300.0082-E8-68
EM83	ALH20001028.1300.0082-E24-69
EM84	ALH20001028.1300.0082-E25-70
EM85	ALH20001028.1300.0082-E25-71
EM86	ALH20001028.1300.0082-E25-72
EM87	ALH20001028.1300.0082-E21-73
EM88	ALH20001028.1300.0082-E8-74
EM89	ALH20001028.1300.0082-E8-75
EM91	ALH20001028.1300.0082-E48-76
EM92	ALH20001028.1300.0082-E47-77
EM93	ALH20001028.1300.0082-E45-78
EM94	ALH20001028.1300.0082-E8-79
EM95	ALH20001028.1300.0082-E8-80
EM96	ALH20001028.1300.0082-E45-81
