CE9	ALH20001031.1300.0069-CE1
CE10	ALH20001031.1300.0069-CE2
CE11	ALH20001031.1300.0069-CE3
CE13	ALH20001031.1300.0069-CE4
CE15	ALH20001031.1300.0069-CE5
CE1	ALH20001031.1300.0069-CE6
CE3	ALH20001031.1300.0069-CE7
CE4	ALH20001031.1300.0069-CE8
CE5	ALH20001031.1300.0069-CE9
CE6	ALH20001031.1300.0069-CE10
CE7	ALH20001031.1300.0069-CE11
CE8	ALH20001031.1300.0069-CE12
E16	ALH20001031.1300.0069-E1
E17	ALH20001031.1300.0069-E2
E18	ALH20001031.1300.0069-E3
E19	ALH20001031.1300.0069-E4
E21	ALH20001031.1300.0069-E5
E23	ALH20001031.1300.0069-E6
E1	ALH20001031.1300.0069-E7
E2	ALH20001031.1300.0069-E8
E4	ALH20001031.1300.0069-E9
E5	ALH20001031.1300.0069-E10
E6	ALH20001031.1300.0069-E11
E7	ALH20001031.1300.0069-E12
E8	ALH20001031.1300.0069-E13
E9	ALH20001031.1300.0069-E14
E10	ALH20001031.1300.0069-E15
E11	ALH20001031.1300.0069-E16
E12	ALH20001031.1300.0069-E17
E13	ALH20001031.1300.0069-E18
E15	ALH20001031.1300.0069-E19
EM1	ALH20001031.1300.0069-E7-1
EM18	ALH20001031.1300.0069-E19-2
EM19	ALH20001031.1300.0069-E1-3
EM20	ALH20001031.1300.0069-E2-4
EM21	ALH20001031.1300.0069-E3-5
EM22	ALH20001031.1300.0069-E4-6
EM23	ALH20001031.1300.0069-E14-7
EM24	ALH20001031.1300.0069-E9-8
EM26	ALH20001031.1300.0069-E5-9
EM28	ALH20001031.1300.0069-E14-10
EM29	ALH20001031.1300.0069-E14-11
EM30	ALH20001031.1300.0069-E14-12
EM32	ALH20001031.1300.0069-E6-13
EM33	ALH20001031.1300.0069-E6-14
EM34	ALH20001031.1300.0069-E14-15
EM35	ALH20001031.1300.0069-E14-16
EM36	ALH20001031.1300.0069-E6-17
EM37	ALH20001031.1300.0069-E6-18
EM38	ALH20001031.1300.0069-E6-19
EM2	ALH20001031.1300.0069-E7-20
EM3	ALH20001031.1300.0069-E8-21
EM4	ALH20001031.1300.0069-E10-22
EM5	ALH20001031.1300.0069-E11-23
EM6	ALH20001031.1300.0069-E12-24
EM7	ALH20001031.1300.0069-E12-25
EM8	ALH20001031.1300.0069-E13-26
EM9	ALH20001031.1300.0069-E15-27
EM10	ALH20001031.1300.0069-E7-28
EM11	ALH20001031.1300.0069-E16-29
EM13	ALH20001031.1300.0069-E18-30
EM14	ALH20001031.1300.0069-E17-31
EM15	ALH20001031.1300.0069-E7-32
EM16	ALH20001031.1300.0069-E7-33
EM17	ALH20001031.1300.0069-E19-34
R1	ALH20001031.1300.0069-R1
R2	ALH20001031.1300.0069-R2
R3	ALH20001031.1300.0069-R3
R4	ALH20001031.1300.0069-R4
RM1	ALH20001031.1300.0069-R1-1
RM2	ALH20001031.1300.0069-R2-1
RM3	ALH20001031.1300.0069-R3-1
RM4	ALH20001031.1300.0069-R4-1
V1	ALH20001031.1300.0069-EV1
V3	ALH20001031.1300.0069-EV2
V4	ALH20001031.1300.0069-EV3
VM1	ALH20001031.1300.0069-EV1-1
VM3	ALH20001031.1300.0069-EV2-1
VM4	ALH20001031.1300.0069-EV3-1
Q1	ALH20001031.1300.0069-T1
Q2	ALH20001031.1300.0069-T2
