CE10	ALH20001115.0700.0047-CE1
CE34	ALH20001115.0700.0047-CE2
CE12	ALH20001115.0700.0047-CE3
CE13	ALH20001115.0700.0047-CE4
CE14	ALH20001115.0700.0047-CE5
CE15	ALH20001115.0700.0047-CE6
CE16	ALH20001115.0700.0047-CE7
CE17	ALH20001115.0700.0047-CE8
CE18	ALH20001115.0700.0047-CE9
CE19	ALH20001115.0700.0047-CE10
CE20	ALH20001115.0700.0047-CE11
CE21	ALH20001115.0700.0047-CE12
CE22	ALH20001115.0700.0047-CE13
CE23	ALH20001115.0700.0047-CE14
CE24	ALH20001115.0700.0047-CE15
CE26	ALH20001115.0700.0047-CE16
CE27	ALH20001115.0700.0047-CE17
CE29	ALH20001115.0700.0047-CE18
CE30	ALH20001115.0700.0047-CE19
CE31	ALH20001115.0700.0047-CE20
CE35	ALH20001115.0700.0047-CE21
CE1	ALH20001115.0700.0047-CE22
CE2	ALH20001115.0700.0047-CE23
CE3	ALH20001115.0700.0047-CE24
CE32	ALH20001115.0700.0047-CE25
CE5	ALH20001115.0700.0047-CE26
CE6	ALH20001115.0700.0047-CE27
CE7	ALH20001115.0700.0047-CE28
CE33	ALH20001115.0700.0047-CE29
CE9	ALH20001115.0700.0047-CE30
E12	ALH20001115.0700.0047-E1
E38	ALH20001115.0700.0047-E2
E14	ALH20001115.0700.0047-E3
E15	ALH20001115.0700.0047-E4
E16	ALH20001115.0700.0047-E5
E18	ALH20001115.0700.0047-E6
E19	ALH20001115.0700.0047-E7
E20	ALH20001115.0700.0047-E8
E39	ALH20001115.0700.0047-E9
E21	ALH20001115.0700.0047-E10
E22	ALH20001115.0700.0047-E11
E23	ALH20001115.0700.0047-E12
E24	ALH20001115.0700.0047-E13
E25	ALH20001115.0700.0047-E14
E26	ALH20001115.0700.0047-E15
E27	ALH20001115.0700.0047-E16
E28	ALH20001115.0700.0047-E17
E30	ALH20001115.0700.0047-E18
E31	ALH20001115.0700.0047-E19
E33	ALH20001115.0700.0047-E20
E34	ALH20001115.0700.0047-E21
E35	ALH20001115.0700.0047-E22
E40	ALH20001115.0700.0047-E23
E1	ALH20001115.0700.0047-E24
E2	ALH20001115.0700.0047-E25
E3	ALH20001115.0700.0047-E26
E36	ALH20001115.0700.0047-E27
E5	ALH20001115.0700.0047-E28
E37	ALH20001115.0700.0047-E29
E7	ALH20001115.0700.0047-E30
E8	ALH20001115.0700.0047-E31
E10	ALH20001115.0700.0047-E32
E11	ALH20001115.0700.0047-E33
EM18	ALH20001115.0700.0047-E33-1
EM19	ALH20001115.0700.0047-E33-2
EM20	ALH20001115.0700.0047-E33-3
EM72	ALH20001115.0700.0047-E9-4
EM22	ALH20001115.0700.0047-E28-5
EM23	ALH20001115.0700.0047-E3-6
EM24	ALH20001115.0700.0047-E3-7
EM25	ALH20001115.0700.0047-E3-8
EM26	ALH20001115.0700.0047-E4-9
EM27	ALH20001115.0700.0047-E5-10
EM28	ALH20001115.0700.0047-E6-11
EM29	ALH20001115.0700.0047-E5-12
EM30	ALH20001115.0700.0047-E7-13
EM31	ALH20001115.0700.0047-E8-14
EM73	ALH20001115.0700.0047-E33-15
EM36	ALH20001115.0700.0047-E10-16
EM37	ALH20001115.0700.0047-E10-17
EM38	ALH20001115.0700.0047-E11-18
EM39	ALH20001115.0700.0047-E12-19
EM40	ALH20001115.0700.0047-E13-20
EM41	ALH20001115.0700.0047-E10-21
EM43	ALH20001115.0700.0047-E14-22
EM44	ALH20001115.0700.0047-E15-23
EM46	ALH20001115.0700.0047-E16-24
EM47	ALH20001115.0700.0047-E16-25
EM48	ALH20001115.0700.0047-E17-26
EM49	ALH20001115.0700.0047-E17-27
EM50	ALH20001115.0700.0047-E17-28
EM51	ALH20001115.0700.0047-E17-29
EM52	ALH20001115.0700.0047-E14-30
EM53	ALH20001115.0700.0047-E17-31
EM54	ALH20001115.0700.0047-E30-32
EM56	ALH20001115.0700.0047-E18-33
EM57	ALH20001115.0700.0047-E19-34
EM59	ALH20001115.0700.0047-E20-35
EM60	ALH20001115.0700.0047-E26-36
EM61	ALH20001115.0700.0047-E28-37
