CE11	ALH20001014.1300.0106-CE1
CE12	ALH20001014.1300.0106-CE2
CE13	ALH20001014.1300.0106-CE3
CE14	ALH20001014.1300.0106-CE4
CE15	ALH20001014.1300.0106-CE5
CE16	ALH20001014.1300.0106-CE6
CE17	ALH20001014.1300.0106-CE7
CE18	ALH20001014.1300.0106-CE8
CE19	ALH20001014.1300.0106-CE9
CE20	ALH20001014.1300.0106-CE10
CE21	ALH20001014.1300.0106-CE11
CE22	ALH20001014.1300.0106-CE12
CE23	ALH20001014.1300.0106-CE13
CE24	ALH20001014.1300.0106-CE14
CE25	ALH20001014.1300.0106-CE15
CE26	ALH20001014.1300.0106-CE16
CE27	ALH20001014.1300.0106-CE17
CE28	ALH20001014.1300.0106-CE18
CE29	ALH20001014.1300.0106-CE19
CE30	ALH20001014.1300.0106-CE20
CE31	ALH20001014.1300.0106-CE21
CE32	ALH20001014.1300.0106-CE22
CE34	ALH20001014.1300.0106-CE23
CE35	ALH20001014.1300.0106-CE24
CE36	ALH20001014.1300.0106-CE25
CE37	ALH20001014.1300.0106-CE26
CE38	ALH20001014.1300.0106-CE27
CE39	ALH20001014.1300.0106-CE28
CE41	ALH20001014.1300.0106-CE29
CE1	ALH20001014.1300.0106-CE30
CE2	ALH20001014.1300.0106-CE31
CE3	ALH20001014.1300.0106-CE32
CE4	ALH20001014.1300.0106-CE33
CE5	ALH20001014.1300.0106-CE34
CE6	ALH20001014.1300.0106-CE35
CE8	ALH20001014.1300.0106-CE36
CE9	ALH20001014.1300.0106-CE37
CE10	ALH20001014.1300.0106-CE38
E16	ALH20001014.1300.0106-E1
E18	ALH20001014.1300.0106-E2
E19	ALH20001014.1300.0106-E3
E20	ALH20001014.1300.0106-E4
E21	ALH20001014.1300.0106-E5
E22	ALH20001014.1300.0106-E6
E23	ALH20001014.1300.0106-E7
E24	ALH20001014.1300.0106-E8
E25	ALH20001014.1300.0106-E9
E26	ALH20001014.1300.0106-E10
E27	ALH20001014.1300.0106-E11
E28	ALH20001014.1300.0106-E12
E29	ALH20001014.1300.0106-E13
E30	ALH20001014.1300.0106-E14
E31	ALH20001014.1300.0106-E15
E32	ALH20001014.1300.0106-E16
E33	ALH20001014.1300.0106-E17
E34	ALH20001014.1300.0106-E18
E35	ALH20001014.1300.0106-E19
E36	ALH20001014.1300.0106-E20
E37	ALH20001014.1300.0106-E21
E38	ALH20001014.1300.0106-E22
E39	ALH20001014.1300.0106-E23
E40	ALH20001014.1300.0106-E24
E42	ALH20001014.1300.0106-E25
E43	ALH20001014.1300.0106-E26
E44	ALH20001014.1300.0106-E27
E45	ALH20001014.1300.0106-E28
E46	ALH20001014.1300.0106-E29
E47	ALH20001014.1300.0106-E30
E48	ALH20001014.1300.0106-E31
E1	ALH20001014.1300.0106-E32
E49	ALH20001014.1300.0106-E33
E50	ALH20001014.1300.0106-E34
E51	ALH20001014.1300.0106-E35
E53	ALH20001014.1300.0106-E36
E2	ALH20001014.1300.0106-E37
E3	ALH20001014.1300.0106-E38
E4	ALH20001014.1300.0106-E39
E5	ALH20001014.1300.0106-E40
E6	ALH20001014.1300.0106-E41
E7	ALH20001014.1300.0106-E42
E8	ALH20001014.1300.0106-E43
E9	ALH20001014.1300.0106-E44
E11	ALH20001014.1300.0106-E45
E12	ALH20001014.1300.0106-E46
E13	ALH20001014.1300.0106-E47
E14	ALH20001014.1300.0106-E48
E15	ALH20001014.1300.0106-E49
EM18	ALH20001014.1300.0106-E48-1
EM19	ALH20001014.1300.0106-E48-2
EM20	ALH20001014.1300.0106-E1-3
EM21	ALH20001014.1300.0106-E1-4
EM22	ALH20001014.1300.0106-E2-5
EM23	ALH20001014.1300.0106-E3-6
EM24	ALH20001014.1300.0106-E48-7
EM25	ALH20001014.1300.0106-E4-8
EM26	ALH20001014.1300.0106-E48-9
EM27	ALH20001014.1300.0106-E48-10
EM28	ALH20001014.1300.0106-E48-11
EM29	ALH20001014.1300.0106-E48-12
EM30	ALH20001014.1300.0106-E5-13
EM31	ALH20001014.1300.0106-E6-14
EM32	ALH20001014.1300.0106-E7-15
EM33	ALH20001014.1300.0106-E8-16
EM34	ALH20001014.1300.0106-E32-17
EM35	ALH20001014.1300.0106-E41-18
EM39	ALH20001014.1300.0106-E42-19
EM40	ALH20001014.1300.0106-E32-20
EM36	ALH20001014.1300.0106-E42-21
EM37	ALH20001014.1300.0106-E42-22
EM38	ALH20001014.1300.0106-E42-23
