CE13	ALH20001015.0100.0005-CE1
CE14	ALH20001015.0100.0005-CE2
CE15	ALH20001015.0100.0005-CE3
CE16	ALH20001015.0100.0005-CE4
CE17	ALH20001015.0100.0005-CE5
CE18	ALH20001015.0100.0005-CE6
CE19	ALH20001015.0100.0005-CE7
CE29	ALH20001015.0100.0005-CE8
CE21	ALH20001015.0100.0005-CE9
CE22	ALH20001015.0100.0005-CE10
CE24	ALH20001015.0100.0005-CE11
CE25	ALH20001015.0100.0005-CE12
CE26	ALH20001015.0100.0005-CE13
CE27	ALH20001015.0100.0005-CE14
CE28	ALH20001015.0100.0005-CE15
CE30	ALH20001015.0100.0005-CE16
CE31	ALH20001015.0100.0005-CE17
CE33	ALH20001015.0100.0005-CE18
CE34	ALH20001015.0100.0005-CE19
CE35	ALH20001015.0100.0005-CE20
CE36	ALH20001015.0100.0005-CE21
CE37	ALH20001015.0100.0005-CE22
CE38	ALH20001015.0100.0005-CE23
CE39	ALH20001015.0100.0005-CE24
CE41	ALH20001015.0100.0005-CE25
CE42	ALH20001015.0100.0005-CE26
CE43	ALH20001015.0100.0005-CE27
CE44	ALH20001015.0100.0005-CE28
CE45	ALH20001015.0100.0005-CE29
CE46	ALH20001015.0100.0005-CE30
CE47	ALH20001015.0100.0005-CE31
CE49	ALH20001015.0100.0005-CE32
CE50	ALH20001015.0100.0005-CE33
CE51	ALH20001015.0100.0005-CE34
CE52	ALH20001015.0100.0005-CE35
CE53	ALH20001015.0100.0005-CE36
CE54	ALH20001015.0100.0005-CE37
CE55	ALH20001015.0100.0005-CE38
CE56	ALH20001015.0100.0005-CE39
CE57	ALH20001015.0100.0005-CE40
CE58	ALH20001015.0100.0005-CE41
CE59	ALH20001015.0100.0005-CE42
CE60	ALH20001015.0100.0005-CE43
CE61	ALH20001015.0100.0005-CE44
CE62	ALH20001015.0100.0005-CE45
CE63	ALH20001015.0100.0005-CE46
CE64	ALH20001015.0100.0005-CE47
CE65	ALH20001015.0100.0005-CE48
CE66	ALH20001015.0100.0005-CE49
CE67	ALH20001015.0100.0005-CE50
CE68	ALH20001015.0100.0005-CE51
CE69	ALH20001015.0100.0005-CE52
CE70	ALH20001015.0100.0005-CE53
CE71	ALH20001015.0100.0005-CE54
CE72	ALH20001015.0100.0005-CE55
CE73	ALH20001015.0100.0005-CE56
CE74	ALH20001015.0100.0005-CE57
CE75	ALH20001015.0100.0005-CE58
CE76	ALH20001015.0100.0005-CE59
CE77	ALH20001015.0100.0005-CE60
CE78	ALH20001015.0100.0005-CE61
CE79	ALH20001015.0100.0005-CE62
CE80	ALH20001015.0100.0005-CE63
CE81	ALH20001015.0100.0005-CE64
CE1	ALH20001015.0100.0005-CE65
CE83	ALH20001015.0100.0005-CE66
CE84	ALH20001015.0100.0005-CE67
CE86	ALH20001015.0100.0005-CE68
CE87	ALH20001015.0100.0005-CE69
CE89	ALH20001015.0100.0005-CE70
CE90	ALH20001015.0100.0005-CE71
CE91	ALH20001015.0100.0005-CE72
CE92	ALH20001015.0100.0005-CE73
CE93	ALH20001015.0100.0005-CE74
CE94	ALH20001015.0100.0005-CE75
CE95	ALH20001015.0100.0005-CE76
CE96	ALH20001015.0100.0005-CE77
CE97	ALH20001015.0100.0005-CE78
CE98	ALH20001015.0100.0005-CE79
CE99	ALH20001015.0100.0005-CE80
CE100	ALH20001015.0100.0005-CE81
CE101	ALH20001015.0100.0005-CE82
CE102	ALH20001015.0100.0005-CE83
CE103	ALH20001015.0100.0005-CE84
CE104	ALH20001015.0100.0005-CE85
CE105	ALH20001015.0100.0005-CE86
CE106	ALH20001015.0100.0005-CE87
CE107	ALH20001015.0100.0005-CE88
CE108	ALH20001015.0100.0005-CE89
CE109	ALH20001015.0100.0005-CE90
CE110	ALH20001015.0100.0005-CE91
CE111	ALH20001015.0100.0005-CE92
CE112	ALH20001015.0100.0005-CE93
CE113	ALH20001015.0100.0005-CE94
CE114	ALH20001015.0100.0005-CE95
CE115	ALH20001015.0100.0005-CE96
CE116	ALH20001015.0100.0005-CE97
CE2	ALH20001015.0100.0005-CE98
CE117	ALH20001015.0100.0005-CE99
CE118	ALH20001015.0100.0005-CE100
CE119	ALH20001015.0100.0005-CE101
CE120	ALH20001015.0100.0005-CE102
CE121	ALH20001015.0100.0005-CE103
CE122	ALH20001015.0100.0005-CE104
CE123	ALH20001015.0100.0005-CE105
CE3	ALH20001015.0100.0005-CE106
CE4	ALH20001015.0100.0005-CE107
CE5	ALH20001015.0100.0005-CE108
CE6	ALH20001015.0100.0005-CE109
CE7	ALH20001015.0100.0005-CE110
CE8	ALH20001015.0100.0005-CE111
CE9	ALH20001015.0100.0005-CE112
CE10	ALH20001015.0100.0005-CE113
CE11	ALH20001015.0100.0005-CE114
E16	ALH20001015.0100.0005-E1
E19	ALH20001015.0100.0005-E2
E20	ALH20001015.0100.0005-E3
E21	ALH20001015.0100.0005-E4
E22	ALH20001015.0100.0005-E5
E23	ALH20001015.0100.0005-E6
E25	ALH20001015.0100.0005-E7
E26	ALH20001015.0100.0005-E8
E27	ALH20001015.0100.0005-E9
E28	ALH20001015.0100.0005-E10
E41	ALH20001015.0100.0005-E11
E30	ALH20001015.0100.0005-E12
E31	ALH20001015.0100.0005-E13
E33	ALH20001015.0100.0005-E14
E34	ALH20001015.0100.0005-E15
E35	ALH20001015.0100.0005-E16
E36	ALH20001015.0100.0005-E17
E37	ALH20001015.0100.0005-E18
E38	ALH20001015.0100.0005-E19
E42	ALH20001015.0100.0005-E20
E40	ALH20001015.0100.0005-E21
E43	ALH20001015.0100.0005-E22
E45	ALH20001015.0100.0005-E23
E46	ALH20001015.0100.0005-E24
E47	ALH20001015.0100.0005-E25
E48	ALH20001015.0100.0005-E26
E49	ALH20001015.0100.0005-E27
E50	ALH20001015.0100.0005-E28
E51	ALH20001015.0100.0005-E29
E52	ALH20001015.0100.0005-E30
E53	ALH20001015.0100.0005-E31
E54	ALH20001015.0100.0005-E32
E55	ALH20001015.0100.0005-E33
E57	ALH20001015.0100.0005-E34
E58	ALH20001015.0100.0005-E35
E59	ALH20001015.0100.0005-E36
E60	ALH20001015.0100.0005-E37
E61	ALH20001015.0100.0005-E38
E62	ALH20001015.0100.0005-E39
E63	ALH20001015.0100.0005-E40
E64	ALH20001015.0100.0005-E41
E66	ALH20001015.0100.0005-E42
E67	ALH20001015.0100.0005-E43
E68	ALH20001015.0100.0005-E44
E69	ALH20001015.0100.0005-E45
E70	ALH20001015.0100.0005-E46
E71	ALH20001015.0100.0005-E47
E72	ALH20001015.0100.0005-E48
E73	ALH20001015.0100.0005-E49
E74	ALH20001015.0100.0005-E50
E75	ALH20001015.0100.0005-E51
E76	ALH20001015.0100.0005-E52
E77	ALH20001015.0100.0005-E53
E78	ALH20001015.0100.0005-E54
E81	ALH20001015.0100.0005-E55
E79	ALH20001015.0100.0005-E56
E80	ALH20001015.0100.0005-E57
E82	ALH20001015.0100.0005-E58
E83	ALH20001015.0100.0005-E59
E84	ALH20001015.0100.0005-E60
E85	ALH20001015.0100.0005-E61
E86	ALH20001015.0100.0005-E62
E87	ALH20001015.0100.0005-E63
E88	ALH20001015.0100.0005-E64
E89	ALH20001015.0100.0005-E65
E90	ALH20001015.0100.0005-E66
E91	ALH20001015.0100.0005-E67
E92	ALH20001015.0100.0005-E68
E93	ALH20001015.0100.0005-E69
E94	ALH20001015.0100.0005-E70
E95	ALH20001015.0100.0005-E71
E96	ALH20001015.0100.0005-E72
E97	ALH20001015.0100.0005-E73
E98	ALH20001015.0100.0005-E74
E99	ALH20001015.0100.0005-E75
E100	ALH20001015.0100.0005-E76
E101	ALH20001015.0100.0005-E77
E102	ALH20001015.0100.0005-E78
E103	ALH20001015.0100.0005-E79
E104	ALH20001015.0100.0005-E80
E105	ALH20001015.0100.0005-E81
E106	ALH20001015.0100.0005-E82
E107	ALH20001015.0100.0005-E83
E1	ALH20001015.0100.0005-E84
E108	ALH20001015.0100.0005-E85
E109	ALH20001015.0100.0005-E86
E110	ALH20001015.0100.0005-E87
E111	ALH20001015.0100.0005-E88
E112	ALH20001015.0100.0005-E89
E113	ALH20001015.0100.0005-E90
E114	ALH20001015.0100.0005-E91
E115	ALH20001015.0100.0005-E92
E116	ALH20001015.0100.0005-E93
E118	ALH20001015.0100.0005-E94
E119	ALH20001015.0100.0005-E95
E120	ALH20001015.0100.0005-E96
E123	ALH20001015.0100.0005-E97
E124	ALH20001015.0100.0005-E98
E125	ALH20001015.0100.0005-E99
E126	ALH20001015.0100.0005-E100
E128	ALH20001015.0100.0005-E101
E2	ALH20001015.0100.0005-E102
E129	ALH20001015.0100.0005-E103
E130	ALH20001015.0100.0005-E104
E131	ALH20001015.0100.0005-E105
E132	ALH20001015.0100.0005-E106
E133	ALH20001015.0100.0005-E107
E134	ALH20001015.0100.0005-E108
E135	ALH20001015.0100.0005-E109
E136	ALH20001015.0100.0005-E110
E137	ALH20001015.0100.0005-E111
E138	ALH20001015.0100.0005-E112
E139	ALH20001015.0100.0005-E113
E140	ALH20001015.0100.0005-E114
E141	ALH20001015.0100.0005-E115
E142	ALH20001015.0100.0005-E116
E143	ALH20001015.0100.0005-E117
E144	ALH20001015.0100.0005-E118
E145	ALH20001015.0100.0005-E119
E146	ALH20001015.0100.0005-E120
E147	ALH20001015.0100.0005-E121
E148	ALH20001015.0100.0005-E122
E149	ALH20001015.0100.0005-E123
E150	ALH20001015.0100.0005-E124
E152	ALH20001015.0100.0005-E125
E153	ALH20001015.0100.0005-E126
E154	ALH20001015.0100.0005-E127
E155	ALH20001015.0100.0005-E128
E156	ALH20001015.0100.0005-E129
E157	ALH20001015.0100.0005-E130
E158	ALH20001015.0100.0005-E131
E159	ALH20001015.0100.0005-E132
E3	ALH20001015.0100.0005-E133
E160	ALH20001015.0100.0005-E134
E161	ALH20001015.0100.0005-E135
E162	ALH20001015.0100.0005-E136
E163	ALH20001015.0100.0005-E137
E164	ALH20001015.0100.0005-E138
E165	ALH20001015.0100.0005-E139
E166	ALH20001015.0100.0005-E140
E167	ALH20001015.0100.0005-E141
E168	ALH20001015.0100.0005-E142
E169	ALH20001015.0100.0005-E143
E170	ALH20001015.0100.0005-E144
E171	ALH20001015.0100.0005-E145
E172	ALH20001015.0100.0005-E146
E173	ALH20001015.0100.0005-E147
E174	ALH20001015.0100.0005-E148
E175	ALH20001015.0100.0005-E149
E176	ALH20001015.0100.0005-E150
E177	ALH20001015.0100.0005-E151
E178	ALH20001015.0100.0005-E152
E4	ALH20001015.0100.0005-E153
E5	ALH20001015.0100.0005-E154
E6	ALH20001015.0100.0005-E155
E7	ALH20001015.0100.0005-E156
E8	ALH20001015.0100.0005-E157
E9	ALH20001015.0100.0005-E158
E10	ALH20001015.0100.0005-E159
E11	ALH20001015.0100.0005-E160
E12	ALH20001015.0100.0005-E161
E14	ALH20001015.0100.0005-E162
E15	ALH20001015.0100.0005-E163
EM15	ALH20001015.0100.0005-E1-1
EM17	ALH20001015.0100.0005-E2-2
EM18	ALH20001015.0100.0005-E3-3
EM19	ALH20001015.0100.0005-E4-4
EM20	ALH20001015.0100.0005-E5-5
EM21	ALH20001015.0100.0005-E6-6
EM352	ALH20001015.0100.0005-E154-7
EM23	ALH20001015.0100.0005-E7-8
EM24	ALH20001015.0100.0005-E8-9
EM25	ALH20001015.0100.0005-E9-10
EM26	ALH20001015.0100.0005-E10-11
EM28	ALH20001015.0100.0005-E12-12
EM29	ALH20001015.0100.0005-E12-13
EM30	ALH20001015.0100.0005-E9-14
EM31	ALH20001015.0100.0005-E133-15
EM32	ALH20001015.0100.0005-E159-16
EM33	ALH20001015.0100.0005-E133-17
EM119	ALH20001015.0100.0005-E56-18
EM35	ALH20001015.0100.0005-E13-19
EM37	ALH20001015.0100.0005-E14-20
EM38	ALH20001015.0100.0005-E15-21
EM39	ALH20001015.0100.0005-E16-22
EM40	ALH20001015.0100.0005-E17-23
EM41	ALH20001015.0100.0005-E18-24
EM42	ALH20001015.0100.0005-E19-25
EM43	ALH20001015.0100.0005-E19-26
EM49	ALH20001015.0100.0005-E20-27
EM46	ALH20001015.0100.0005-E21-28
EM47	ALH20001015.0100.0005-E161-29
EM50	ALH20001015.0100.0005-E163-30
EM51	ALH20001015.0100.0005-E22-31
EM52	ALH20001015.0100.0005-E22-32
EM53	ALH20001015.0100.0005-E22-33
EM120	ALH20001015.0100.0005-E56-34
EM121	ALH20001015.0100.0005-E56-35
EM55	ALH20001015.0100.0005-E23-36
EM56	ALH20001015.0100.0005-E24-37
EM57	ALH20001015.0100.0005-E25-38
EM58	ALH20001015.0100.0005-E26-39
EM59	ALH20001015.0100.0005-E27-40
EM60	ALH20001015.0100.0005-E28-41
EM61	ALH20001015.0100.0005-E26-42
EM62	ALH20001015.0100.0005-E29-43
EM63	ALH20001015.0100.0005-E30-44
EM64	ALH20001015.0100.0005-E31-45
EM65	ALH20001015.0100.0005-E32-46
EM67	ALH20001015.0100.0005-E33-47
EM68	ALH20001015.0100.0005-E26-48
EM69	ALH20001015.0100.0005-E26-49
EM128	ALH20001015.0100.0005-E13-50
EM123	ALH20001015.0100.0005-E56-51
EM124	ALH20001015.0100.0005-E51-52
EM72	ALH20001015.0100.0005-E34-53
EM73	ALH20001015.0100.0005-E34-54
EM74	ALH20001015.0100.0005-E35-55
EM125	ALH20001015.0100.0005-E51-56
EM76	ALH20001015.0100.0005-E36-57
EM77	ALH20001015.0100.0005-E35-58
EM78	ALH20001015.0100.0005-E37-59
EM79	ALH20001015.0100.0005-E38-60
EM80	ALH20001015.0100.0005-E39-61
EM81	ALH20001015.0100.0005-E40-62
EM82	ALH20001015.0100.0005-E41-63
EM126	ALH20001015.0100.0005-E38-64
EM127	ALH20001015.0100.0005-E39-65
EM129	ALH20001015.0100.0005-E42-66
EM87	ALH20001015.0100.0005-E35-67
EM88	ALH20001015.0100.0005-E35-68
EM89	ALH20001015.0100.0005-E43-69
EM90	ALH20001015.0100.0005-E43-70
EM91	ALH20001015.0100.0005-E43-71
EM92	ALH20001015.0100.0005-E43-72
EM93	ALH20001015.0100.0005-E44-73
EM94	ALH20001015.0100.0005-E44-74
EM96	ALH20001015.0100.0005-E43-75
EM97	ALH20001015.0100.0005-E154-76
EM98	ALH20001015.0100.0005-E133-77
EM99	ALH20001015.0100.0005-E35-78
EM100	ALH20001015.0100.0005-E45-79
EM101	ALH20001015.0100.0005-E46-80
EM102	ALH20001015.0100.0005-E46-81
EM103	ALH20001015.0100.0005-E46-82
EM104	ALH20001015.0100.0005-E47-83
EM105	ALH20001015.0100.0005-E48-84
EM106	ALH20001015.0100.0005-E46-85
EM107	ALH20001015.0100.0005-E46-86
EM108	ALH20001015.0100.0005-E49-87
EM109	ALH20001015.0100.0005-E50-88
EM130	ALH20001015.0100.0005-E58-89
EM111	ALH20001015.0100.0005-E51-90
EM112	ALH20001015.0100.0005-E51-91
EM113	ALH20001015.0100.0005-E52-92
EM114	ALH20001015.0100.0005-E53-93
EM115	ALH20001015.0100.0005-E54-94
EM116	ALH20001015.0100.0005-E51-95
EM118	ALH20001015.0100.0005-E57-96
EM131	ALH20001015.0100.0005-E55-97
EM132	ALH20001015.0100.0005-E133-98
EM133	ALH20001015.0100.0005-E59-99
EM134	ALH20001015.0100.0005-E133-100
EM354	ALH20001015.0100.0005-E154-101
EM136	ALH20001015.0100.0005-E60-102
EM137	ALH20001015.0100.0005-E61-103
EM138	ALH20001015.0100.0005-E61-104
EM139	ALH20001015.0100.0005-E62-105
EM140	ALH20001015.0100.0005-E51-106
EM141	ALH20001015.0100.0005-E51-107
EM142	ALH20001015.0100.0005-E63-108
EM143	ALH20001015.0100.0005-E64-109
EM144	ALH20001015.0100.0005-E63-110
EM145	ALH20001015.0100.0005-E65-111
EM147	ALH20001015.0100.0005-E65-112
EM148	ALH20001015.0100.0005-E66-113
EM149	ALH20001015.0100.0005-E67-114
EM150	ALH20001015.0100.0005-E63-115
EM1	ALH20001015.0100.0005-E102-116
EM151	ALH20001015.0100.0005-E68-117
EM152	ALH20001015.0100.0005-E67-118
EM355	ALH20001015.0100.0005-E154-119
EM153	ALH20001015.0100.0005-E68-120
EM155	ALH20001015.0100.0005-E68-121
EM156	ALH20001015.0100.0005-E68-122
EM157	ALH20001015.0100.0005-E133-123
EM158	ALH20001015.0100.0005-E69-124
EM159	ALH20001015.0100.0005-E70-125
EM160	ALH20001015.0100.0005-E71-126
EM161	ALH20001015.0100.0005-E72-127
EM162	ALH20001015.0100.0005-E73-128
EM163	ALH20001015.0100.0005-E74-129
EM164	ALH20001015.0100.0005-E75-130
EM165	ALH20001015.0100.0005-E76-131
EM166	ALH20001015.0100.0005-E72-132
EM167	ALH20001015.0100.0005-E72-133
EM168	ALH20001015.0100.0005-E133-134
EM169	ALH20001015.0100.0005-E50-135
EM170	ALH20001015.0100.0005-E77-136
EM171	ALH20001015.0100.0005-E77-137
EM172	ALH20001015.0100.0005-E78-138
EM173	ALH20001015.0100.0005-E79-139
EM174	ALH20001015.0100.0005-E77-140
EM175	ALH20001015.0100.0005-E80-141
EM176	ALH20001015.0100.0005-E81-142
EM177	ALH20001015.0100.0005-E133-143
EM178	ALH20001015.0100.0005-E133-144
EM179	ALH20001015.0100.0005-E133-145
EM180	ALH20001015.0100.0005-E133-146
EM181	ALH20001015.0100.0005-E59-147
EM182	ALH20001015.0100.0005-E59-148
EM183	ALH20001015.0100.0005-E59-149
EM184	ALH20001015.0100.0005-E62-150
EM185	ALH20001015.0100.0005-E59-151
EM186	ALH20001015.0100.0005-E77-152
EM187	ALH20001015.0100.0005-E77-153
EM188	ALH20001015.0100.0005-E59-154
EM189	ALH20001015.0100.0005-E59-155
EM190	ALH20001015.0100.0005-E82-156
EM191	ALH20001015.0100.0005-E133-157
