CE1	ANN20001207.0900.0035-CE1
CE2	ANN20001207.0900.0035-CE2
CE3	ANN20001207.0900.0035-CE3
CE4	ANN20001207.0900.0035-CE4
CE5	ANN20001207.0900.0035-CE5
CE6	ANN20001207.0900.0035-CE6
CE7	ANN20001207.0900.0035-CE7
CE8	ANN20001207.0900.0035-CE8
CE9	ANN20001207.0900.0035-CE9
E12	ANN20001207.0900.0035-E1
E1	ANN20001207.0900.0035-E2
E2	ANN20001207.0900.0035-E3
E3	ANN20001207.0900.0035-E4
E4	ANN20001207.0900.0035-E5
E5	ANN20001207.0900.0035-E6
E6	ANN20001207.0900.0035-E7
E7	ANN20001207.0900.0035-E8
E9	ANN20001207.0900.0035-E9
E10	ANN20001207.0900.0035-E10
E11	ANN20001207.0900.0035-E11
EM8	ANN20001207.0900.0035-E1-1
EM1	ANN20001207.0900.0035-E3-2
EM2	ANN20001207.0900.0035-E2-3
EM3	ANN20001207.0900.0035-E4-4
EM4	ANN20001207.0900.0035-E5-5
EM5	ANN20001207.0900.0035-E6-6
EM6	ANN20001207.0900.0035-E7-7
EM9	ANN20001207.0900.0035-E9-8
EM10	ANN20001207.0900.0035-E9-9
EM11	ANN20001207.0900.0035-E10-10
EM12	ANN20001207.0900.0035-E9-11
EM13	ANN20001207.0900.0035-E9-12
EM14	ANN20001207.0900.0035-E11-13
EM15	ANN20001207.0900.0035-E8-14
EM16	ANN20001207.0900.0035-E8-15
R2	ANN20001207.0900.0035-R1
RM2	ANN20001207.0900.0035-R1-1
V1	ANN20001207.0900.0035-EV1
VM1	ANN20001207.0900.0035-EV1-1
Q1	ANN20001207.0900.0035-T1
Q2	ANN20001207.0900.0035-V1
Q3	ANN20001207.0900.0035-T2
QM2	ANN20001207.0900.0035-V1-1
