CE1	ALH20001019.1300.0101-CE1
CE2	ALH20001019.1300.0101-CE2
CE3	ALH20001019.1300.0101-CE3
CE4	ALH20001019.1300.0101-CE4
CE5	ALH20001019.1300.0101-CE5
CE6	ALH20001019.1300.0101-CE6
CE7	ALH20001019.1300.0101-CE7
CE8	ALH20001019.1300.0101-CE8
CE9	ALH20001019.1300.0101-CE9
E1	ALH20001019.1300.0101-E1
E2	ALH20001019.1300.0101-E2
E3	ALH20001019.1300.0101-E3
E4	ALH20001019.1300.0101-E4
E5	ALH20001019.1300.0101-E5
E6	ALH20001019.1300.0101-E6
E7	ALH20001019.1300.0101-E7
E8	ALH20001019.1300.0101-E8
E9	ALH20001019.1300.0101-E9
EM1	ALH20001019.1300.0101-E1-1
EM2	ALH20001019.1300.0101-E1-2
EM3	ALH20001019.1300.0101-E2-3
EM4	ALH20001019.1300.0101-E3-4
EM5	ALH20001019.1300.0101-E3-5
EM6	ALH20001019.1300.0101-E4-6
EM7	ALH20001019.1300.0101-E4-7
EM8	ALH20001019.1300.0101-E4-8
EM9	ALH20001019.1300.0101-E5-9
EM10	ALH20001019.1300.0101-E6-10
EM11	ALH20001019.1300.0101-E7-11
EM12	ALH20001019.1300.0101-E8-12
EM13	ALH20001019.1300.0101-E8-13
EM14	ALH20001019.1300.0101-E9-14
EM15	ALH20001019.1300.0101-E5-15
EM16	ALH20001019.1300.0101-E5-16
Q1	ALH20001019.1300.0101-T1
