CE10	ANN20001019.0900.0066-CE1
CE11	ANN20001019.0900.0066-CE2
CE12	ANN20001019.0900.0066-CE3
CE13	ANN20001019.0900.0066-CE4
CE16	ANN20001019.0900.0066-CE5
CE17	ANN20001019.0900.0066-CE6
CE18	ANN20001019.0900.0066-CE7
CE19	ANN20001019.0900.0066-CE8
CE20	ANN20001019.0900.0066-CE9
CE21	ANN20001019.0900.0066-CE10
CE22	ANN20001019.0900.0066-CE11
CE23	ANN20001019.0900.0066-CE12
CE24	ANN20001019.0900.0066-CE13
CE25	ANN20001019.0900.0066-CE14
CE27	ANN20001019.0900.0066-CE15
CE28	ANN20001019.0900.0066-CE16
CE29	ANN20001019.0900.0066-CE17
CE30	ANN20001019.0900.0066-CE18
CE31	ANN20001019.0900.0066-CE19
CE1	ANN20001019.0900.0066-CE20
CE32	ANN20001019.0900.0066-CE21
CE2	ANN20001019.0900.0066-CE22
CE3	ANN20001019.0900.0066-CE23
CE4	ANN20001019.0900.0066-CE24
CE5	ANN20001019.0900.0066-CE25
CE6	ANN20001019.0900.0066-CE26
CE7	ANN20001019.0900.0066-CE27
CE8	ANN20001019.0900.0066-CE28
CE9	ANN20001019.0900.0066-CE29
E14	ANN20001019.0900.0066-E1
E15	ANN20001019.0900.0066-E2
E16	ANN20001019.0900.0066-E3
E17	ANN20001019.0900.0066-E4
E21	ANN20001019.0900.0066-E5
E22	ANN20001019.0900.0066-E6
E23	ANN20001019.0900.0066-E7
E24	ANN20001019.0900.0066-E8
E25	ANN20001019.0900.0066-E9
E26	ANN20001019.0900.0066-E10
E27	ANN20001019.0900.0066-E11
E28	ANN20001019.0900.0066-E12
E29	ANN20001019.0900.0066-E13
E30	ANN20001019.0900.0066-E14
E1	ANN20001019.0900.0066-E15
E31	ANN20001019.0900.0066-E16
E32	ANN20001019.0900.0066-E17
E33	ANN20001019.0900.0066-E18
E35	ANN20001019.0900.0066-E19
E36	ANN20001019.0900.0066-E20
E37	ANN20001019.0900.0066-E21
E38	ANN20001019.0900.0066-E22
E39	ANN20001019.0900.0066-E23
E40	ANN20001019.0900.0066-E24
E2	ANN20001019.0900.0066-E25
E3	ANN20001019.0900.0066-E26
E4	ANN20001019.0900.0066-E27
E5	ANN20001019.0900.0066-E28
E6	ANN20001019.0900.0066-E29
E8	ANN20001019.0900.0066-E30
E9	ANN20001019.0900.0066-E31
E10	ANN20001019.0900.0066-E32
E11	ANN20001019.0900.0066-E33
