CE8	AFA20001207.1400.0073-CE1
CE10	AFA20001207.1400.0073-CE2
CE11	AFA20001207.1400.0073-CE3
CE12	AFA20001207.1400.0073-CE4
CE13	AFA20001207.1400.0073-CE5
CE14	AFA20001207.1400.0073-CE6
CE15	AFA20001207.1400.0073-CE7
CE16	AFA20001207.1400.0073-CE8
CE17	AFA20001207.1400.0073-CE9
CE18	AFA20001207.1400.0073-CE10
CE19	AFA20001207.1400.0073-CE11
CE20	AFA20001207.1400.0073-CE12
CE21	AFA20001207.1400.0073-CE13
CE22	AFA20001207.1400.0073-CE14
CE23	AFA20001207.1400.0073-CE15
CE24	AFA20001207.1400.0073-CE16
CE25	AFA20001207.1400.0073-CE17
CE27	AFA20001207.1400.0073-CE18
CE28	AFA20001207.1400.0073-CE19
CE29	AFA20001207.1400.0073-CE20
CE30	AFA20001207.1400.0073-CE21
CE31	AFA20001207.1400.0073-CE22
CE32	AFA20001207.1400.0073-CE23
CE33	AFA20001207.1400.0073-CE24
CE34	AFA20001207.1400.0073-CE25
CE35	AFA20001207.1400.0073-CE26
CE36	AFA20001207.1400.0073-CE27
CE37	AFA20001207.1400.0073-CE28
CE38	AFA20001207.1400.0073-CE29
CE39	AFA20001207.1400.0073-CE30
CE1	AFA20001207.1400.0073-CE31
CE2	AFA20001207.1400.0073-CE32
CE3	AFA20001207.1400.0073-CE33
CE4	AFA20001207.1400.0073-CE34
CE5	AFA20001207.1400.0073-CE35
CE6	AFA20001207.1400.0073-CE36
CE7	AFA20001207.1400.0073-CE37
E10	AFA20001207.1400.0073-E1
E12	AFA20001207.1400.0073-E2
E13	AFA20001207.1400.0073-E3
E14	AFA20001207.1400.0073-E4
E15	AFA20001207.1400.0073-E5
E16	AFA20001207.1400.0073-E6
E17	AFA20001207.1400.0073-E7
E18	AFA20001207.1400.0073-E8
E19	AFA20001207.1400.0073-E9
E20	AFA20001207.1400.0073-E10
E21	AFA20001207.1400.0073-E11
E22	AFA20001207.1400.0073-E12
E23	AFA20001207.1400.0073-E13
E24	AFA20001207.1400.0073-E14
E25	AFA20001207.1400.0073-E15
E26	AFA20001207.1400.0073-E16
E27	AFA20001207.1400.0073-E17
E28	AFA20001207.1400.0073-E18
E30	AFA20001207.1400.0073-E19
E32	AFA20001207.1400.0073-E20
E33	AFA20001207.1400.0073-E21
E34	AFA20001207.1400.0073-E22
E35	AFA20001207.1400.0073-E23
E36	AFA20001207.1400.0073-E24
E37	AFA20001207.1400.0073-E25
E38	AFA20001207.1400.0073-E26
E39	AFA20001207.1400.0073-E27
E40	AFA20001207.1400.0073-E28
E41	AFA20001207.1400.0073-E29
E42	AFA20001207.1400.0073-E30
E43	AFA20001207.1400.0073-E31
E44	AFA20001207.1400.0073-E32
E45	AFA20001207.1400.0073-E33
E46	AFA20001207.1400.0073-E34
E1	AFA20001207.1400.0073-E35
E2	AFA20001207.1400.0073-E36
E3	AFA20001207.1400.0073-E37
E4	AFA20001207.1400.0073-E38
E5	AFA20001207.1400.0073-E39
E6	AFA20001207.1400.0073-E40
E7	AFA20001207.1400.0073-E41
E8	AFA20001207.1400.0073-E42
E9	AFA20001207.1400.0073-E43
EM15	AFA20001207.1400.0073-E1-1
EM17	AFA20001207.1400.0073-E2-2
EM18	AFA20001207.1400.0073-E41-3
EM19	AFA20001207.1400.0073-E3-4
EM20	AFA20001207.1400.0073-E4-5
EM21	AFA20001207.1400.0073-E2-6
EM22	AFA20001207.1400.0073-E5-7
EM23	AFA20001207.1400.0073-E41-8
EM24	AFA20001207.1400.0073-E42-9
EM25	AFA20001207.1400.0073-E41-10
EM26	AFA20001207.1400.0073-E41-11
EM27	AFA20001207.1400.0073-E41-12
EM28	AFA20001207.1400.0073-E41-13
EM29	AFA20001207.1400.0073-E6-14
EM30	AFA20001207.1400.0073-E7-15
EM31	AFA20001207.1400.0073-E7-16
EM32	AFA20001207.1400.0073-E7-17
