CE10	AFA20001018.1000.0068-CE1
CE11	AFA20001018.1000.0068-CE2
CE12	AFA20001018.1000.0068-CE3
CE13	AFA20001018.1000.0068-CE4
CE16	AFA20001018.1000.0068-CE5
CE17	AFA20001018.1000.0068-CE6
CE18	AFA20001018.1000.0068-CE7
CE20	AFA20001018.1000.0068-CE8
CE21	AFA20001018.1000.0068-CE9
CE22	AFA20001018.1000.0068-CE10
CE23	AFA20001018.1000.0068-CE11
CE24	AFA20001018.1000.0068-CE12
CE25	AFA20001018.1000.0068-CE13
CE26	AFA20001018.1000.0068-CE14
CE27	AFA20001018.1000.0068-CE15
CE28	AFA20001018.1000.0068-CE16
CE29	AFA20001018.1000.0068-CE17
CE30	AFA20001018.1000.0068-CE18
CE31	AFA20001018.1000.0068-CE19
CE32	AFA20001018.1000.0068-CE20
CE33	AFA20001018.1000.0068-CE21
CE34	AFA20001018.1000.0068-CE22
CE35	AFA20001018.1000.0068-CE23
CE36	AFA20001018.1000.0068-CE24
CE37	AFA20001018.1000.0068-CE25
CE38	AFA20001018.1000.0068-CE26
CE39	AFA20001018.1000.0068-CE27
CE40	AFA20001018.1000.0068-CE28
CE41	AFA20001018.1000.0068-CE29
CE42	AFA20001018.1000.0068-CE30
CE43	AFA20001018.1000.0068-CE31
CE44	AFA20001018.1000.0068-CE32
CE46	AFA20001018.1000.0068-CE33
CE47	AFA20001018.1000.0068-CE34
CE48	AFA20001018.1000.0068-CE35
CE49	AFA20001018.1000.0068-CE36
CE50	AFA20001018.1000.0068-CE37
CE51	AFA20001018.1000.0068-CE38
CE52	AFA20001018.1000.0068-CE39
CE53	AFA20001018.1000.0068-CE40
CE54	AFA20001018.1000.0068-CE41
CE55	AFA20001018.1000.0068-CE42
CE1	AFA20001018.1000.0068-CE43
CE2	AFA20001018.1000.0068-CE44
CE3	AFA20001018.1000.0068-CE45
CE4	AFA20001018.1000.0068-CE46
CE5	AFA20001018.1000.0068-CE47
CE6	AFA20001018.1000.0068-CE48
CE7	AFA20001018.1000.0068-CE49
CE8	AFA20001018.1000.0068-CE50
CE9	AFA20001018.1000.0068-CE51
E10	AFA20001018.1000.0068-E1
E11	AFA20001018.1000.0068-E2
E12	AFA20001018.1000.0068-E3
E13	AFA20001018.1000.0068-E4
E17	AFA20001018.1000.0068-E5
E18	AFA20001018.1000.0068-E6
E19	AFA20001018.1000.0068-E7
E21	AFA20001018.1000.0068-E8
E22	AFA20001018.1000.0068-E9
E23	AFA20001018.1000.0068-E10
E24	AFA20001018.1000.0068-E11
E25	AFA20001018.1000.0068-E12
E26	AFA20001018.1000.0068-E13
E27	AFA20001018.1000.0068-E14
E28	AFA20001018.1000.0068-E15
E29	AFA20001018.1000.0068-E16
E30	AFA20001018.1000.0068-E17
E31	AFA20001018.1000.0068-E18
E32	AFA20001018.1000.0068-E19
E33	AFA20001018.1000.0068-E20
E34	AFA20001018.1000.0068-E21
E35	AFA20001018.1000.0068-E22
E36	AFA20001018.1000.0068-E23
E37	AFA20001018.1000.0068-E24
E38	AFA20001018.1000.0068-E25
E39	AFA20001018.1000.0068-E26
E40	AFA20001018.1000.0068-E27
E41	AFA20001018.1000.0068-E28
E42	AFA20001018.1000.0068-E29
E43	AFA20001018.1000.0068-E30
E44	AFA20001018.1000.0068-E31
E45	AFA20001018.1000.0068-E32
E46	AFA20001018.1000.0068-E33
E48	AFA20001018.1000.0068-E34
E49	AFA20001018.1000.0068-E35
E50	AFA20001018.1000.0068-E36
E51	AFA20001018.1000.0068-E37
E52	AFA20001018.1000.0068-E38
E53	AFA20001018.1000.0068-E39
E54	AFA20001018.1000.0068-E40
E56	AFA20001018.1000.0068-E41
E57	AFA20001018.1000.0068-E42
E58	AFA20001018.1000.0068-E43
E59	AFA20001018.1000.0068-E44
E60	AFA20001018.1000.0068-E45
E61	AFA20001018.1000.0068-E46
E62	AFA20001018.1000.0068-E47
E65	AFA20001018.1000.0068-E48
E1	AFA20001018.1000.0068-E49
E2	AFA20001018.1000.0068-E50
E3	AFA20001018.1000.0068-E51
E4	AFA20001018.1000.0068-E52
E5	AFA20001018.1000.0068-E53
E6	AFA20001018.1000.0068-E54
E7	AFA20001018.1000.0068-E55
E8	AFA20001018.1000.0068-E56
E9	AFA20001018.1000.0068-E57
EM15	AFA20001018.1000.0068-E51-1
EM16	AFA20001018.1000.0068-E51-2
EM17	AFA20001018.1000.0068-E1-3
EM18	AFA20001018.1000.0068-E2-4
EM19	AFA20001018.1000.0068-E3-5
EM20	AFA20001018.1000.0068-E2-6
EM21	AFA20001018.1000.0068-E4-7
EM22	AFA20001018.1000.0068-E55-8
EM25	AFA20001018.1000.0068-E5-9
EM26	AFA20001018.1000.0068-E6-10
EM28	AFA20001018.1000.0068-E7-11
EM29	AFA20001018.1000.0068-E7-12
EM30	AFA20001018.1000.0068-E55-13
EM34	AFA20001018.1000.0068-E8-14
EM35	AFA20001018.1000.0068-E8-15
EM36	AFA20001018.1000.0068-E8-16
EM37	AFA20001018.1000.0068-E9-17
EM38	AFA20001018.1000.0068-E10-18
EM39	AFA20001018.1000.0068-E11-19
EM40	AFA20001018.1000.0068-E11-20
EM41	AFA20001018.1000.0068-E9-21
EM42	AFA20001018.1000.0068-E12-22
EM43	AFA20001018.1000.0068-E12-23
EM44	AFA20001018.1000.0068-E12-24
EM45	AFA20001018.1000.0068-E13-25
EM46	AFA20001018.1000.0068-E14-26
EM47	AFA20001018.1000.0068-E16-27
EM48	AFA20001018.1000.0068-E17-28
EM49	AFA20001018.1000.0068-E18-29
EM53	AFA20001018.1000.0068-E19-30
EM54	AFA20001018.1000.0068-E19-31
EM55	AFA20001018.1000.0068-E20-32
EM56	AFA20001018.1000.0068-E19-33
EM57	AFA20001018.1000.0068-E19-34
EM58	AFA20001018.1000.0068-E21-35
EM59	AFA20001018.1000.0068-E21-36
EM60	AFA20001018.1000.0068-E21-37
EM61	AFA20001018.1000.0068-E51-38
EM62	AFA20001018.1000.0068-E51-39
EM64	AFA20001018.1000.0068-E23-40
EM66	AFA20001018.1000.0068-E22-41
EM68	AFA20001018.1000.0068-E24-42
EM69	AFA20001018.1000.0068-E52-43
EM70	AFA20001018.1000.0068-E52-44
EM71	AFA20001018.1000.0068-E25-45
EM72	AFA20001018.1000.0068-E26-46
EM73	AFA20001018.1000.0068-E25-47
EM74	AFA20001018.1000.0068-E27-48
EM75	AFA20001018.1000.0068-E28-49
EM76	AFA20001018.1000.0068-E28-50
EM77	AFA20001018.1000.0068-E29-51
EM78	AFA20001018.1000.0068-E30-52
EM79	AFA20001018.1000.0068-E31-53
EM80	AFA20001018.1000.0068-E52-54
EM81	AFA20001018.1000.0068-E49-55
EM82	AFA20001018.1000.0068-E32-56
EM83	AFA20001018.1000.0068-E33-57
EM85	AFA20001018.1000.0068-E15-58
EM88	AFA20001018.1000.0068-E34-59
EM89	AFA20001018.1000.0068-E35-60
EM91	AFA20001018.1000.0068-E36-61
EM92	AFA20001018.1000.0068-E37-62
EM93	AFA20001018.1000.0068-E38-63
EM94	AFA20001018.1000.0068-E39-64
EM95	AFA20001018.1000.0068-E40-65
EM96	AFA20001018.1000.0068-E41-66
EM97	AFA20001018.1000.0068-E40-67
EM98	AFA20001018.1000.0068-E42-68
EM99	AFA20001018.1000.0068-E43-69
EM100	AFA20001018.1000.0068-E17-70
EM24	AFA20001018.1000.0068-E17-71
EM84	AFA20001018.1000.0068-E17-72
EM86	AFA20001018.1000.0068-E17-73
EM87	AFA20001018.1000.0068-E17-74
EM101	AFA20001018.1000.0068-E44-75
EM102	AFA20001018.1000.0068-E40-76
EM103	AFA20001018.1000.0068-E34-77
EM104	AFA20001018.1000.0068-E45-78
EM105	AFA20001018.1000.0068-E46-79
EM106	AFA20001018.1000.0068-E47-80
EM109	AFA20001018.1000.0068-E34-81
EM110	AFA20001018.1000.0068-E48-82
EM111	AFA20001018.1000.0068-E45-83
EM112	AFA20001018.1000.0068-E45-84
EM113	AFA20001018.1000.0068-E45-85
EM114	AFA20001018.1000.0068-E15-86
EM115	AFA20001018.1000.0068-E45-87
EM116	AFA20001018.1000.0068-E45-88
EM1	AFA20001018.1000.0068-E49-89
EM2	AFA20001018.1000.0068-E50-90
EM3	AFA20001018.1000.0068-E51-91
EM4	AFA20001018.1000.0068-E52-92
EM6	AFA20001018.1000.0068-E53-93
EM7	AFA20001018.1000.0068-E54-94
EM8	AFA20001018.1000.0068-E55-95
EM9	AFA20001018.1000.0068-E56-96
EM11	AFA20001018.1000.0068-E52-97
EM12	AFA20001018.1000.0068-E55-98
EM13	AFA20001018.1000.0068-E57-99
EM14	AFA20001018.1000.0068-E51-100
R1	AFA20001018.1000.0068-R1
R2	AFA20001018.1000.0068-R2
R3	AFA20001018.1000.0068-R3
R4	AFA20001018.1000.0068-R4
R5	AFA20001018.1000.0068-R5
R6	AFA20001018.1000.0068-R6
R7	AFA20001018.1000.0068-R7
R8	AFA20001018.1000.0068-R8
R9	AFA20001018.1000.0068-R9
R10	AFA20001018.1000.0068-R10
R12	AFA20001018.1000.0068-R11
R13	AFA20001018.1000.0068-R12
R14	AFA20001018.1000.0068-R13
R15	AFA20001018.1000.0068-R14
R16	AFA20001018.1000.0068-R15
R17	AFA20001018.1000.0068-R16
R18	AFA20001018.1000.0068-R17
R19	AFA20001018.1000.0068-R18
R20	AFA20001018.1000.0068-R19
R21	AFA20001018.1000.0068-R20
R22	AFA20001018.1000.0068-R21
RM1	AFA20001018.1000.0068-R1-1
RM2	AFA20001018.1000.0068-R2-1
RM3	AFA20001018.1000.0068-R3-1
RM4	AFA20001018.1000.0068-R4-1
RM5	AFA20001018.1000.0068-R5-1
RM6	AFA20001018.1000.0068-R6-1
RM7	AFA20001018.1000.0068-R7-1
RM8	AFA20001018.1000.0068-R8-1
RM9	AFA20001018.1000.0068-R9-1
RM10	AFA20001018.1000.0068-R10-1
RM12	AFA20001018.1000.0068-R11-1
RM13	AFA20001018.1000.0068-R12-1
RM14	AFA20001018.1000.0068-R13-1
RM15	AFA20001018.1000.0068-R14-1
RM16	AFA20001018.1000.0068-R15-1
RM17	AFA20001018.1000.0068-R16-1
RM18	AFA20001018.1000.0068-R17-1
RM19	AFA20001018.1000.0068-R18-1
