CE8	ALH20001223.1300.0082-CE1
CE9	ALH20001223.1300.0082-CE2
CE10	ALH20001223.1300.0082-CE3
CE11	ALH20001223.1300.0082-CE4
CE12	ALH20001223.1300.0082-CE5
CE13	ALH20001223.1300.0082-CE6
CE1	ALH20001223.1300.0082-CE7
CE2	ALH20001223.1300.0082-CE8
CE3	ALH20001223.1300.0082-CE9
CE4	ALH20001223.1300.0082-CE10
CE5	ALH20001223.1300.0082-CE11
CE6	ALH20001223.1300.0082-CE12
CE7	ALH20001223.1300.0082-CE13
E12	ALH20001223.1300.0082-E1
E13	ALH20001223.1300.0082-E2
E14	ALH20001223.1300.0082-E3
E15	ALH20001223.1300.0082-E4
E16	ALH20001223.1300.0082-E5
E17	ALH20001223.1300.0082-E6
E18	ALH20001223.1300.0082-E7
E19	ALH20001223.1300.0082-E8
E22	ALH20001223.1300.0082-E9
E1	ALH20001223.1300.0082-E10
E2	ALH20001223.1300.0082-E11
E3	ALH20001223.1300.0082-E12
E4	ALH20001223.1300.0082-E13
E6	ALH20001223.1300.0082-E14
E7	ALH20001223.1300.0082-E15
E9	ALH20001223.1300.0082-E16
E10	ALH20001223.1300.0082-E17
E11	ALH20001223.1300.0082-E18
EM20	ALH20001223.1300.0082-E1-1
EM21	ALH20001223.1300.0082-E2-2
EM22	ALH20001223.1300.0082-E15-3
EM23	ALH20001223.1300.0082-E15-4
EM24	ALH20001223.1300.0082-E18-5
EM25	ALH20001223.1300.0082-E2-6
EM26	ALH20001223.1300.0082-E3-7
EM27	ALH20001223.1300.0082-E4-8
EM28	ALH20001223.1300.0082-E15-9
EM29	ALH20001223.1300.0082-E15-10
EM30	ALH20001223.1300.0082-E15-11
EM31	ALH20001223.1300.0082-E5-12
EM32	ALH20001223.1300.0082-E6-13
EM33	ALH20001223.1300.0082-E7-14
EM34	ALH20001223.1300.0082-E7-15
EM35	ALH20001223.1300.0082-E8-16
EM36	ALH20001223.1300.0082-E9-17
EM18	ALH20001223.1300.0082-E15-18
EM1	ALH20001223.1300.0082-E10-19
EM2	ALH20001223.1300.0082-E11-20
EM3	ALH20001223.1300.0082-E12-21
EM4	ALH20001223.1300.0082-E12-22
EM5	ALH20001223.1300.0082-E13-23
EM6	ALH20001223.1300.0082-E14-24
EM19	ALH20001223.1300.0082-E18-25
EM8	ALH20001223.1300.0082-E15-26
EM9	ALH20001223.1300.0082-E16-27
EM10	ALH20001223.1300.0082-E15-28
EM11	ALH20001223.1300.0082-E17-29
EM12	ALH20001223.1300.0082-E17-30
EM13	ALH20001223.1300.0082-E17-31
EM14	ALH20001223.1300.0082-E17-32
EM15	ALH20001223.1300.0082-E15-33
EM16	ALH20001223.1300.0082-E12-34
R1	ALH20001223.1300.0082-R1
R2	ALH20001223.1300.0082-R2
R3	ALH20001223.1300.0082-R3
R4	ALH20001223.1300.0082-R4
R5	ALH20001223.1300.0082-R5
R6	ALH20001223.1300.0082-R6
R7	ALH20001223.1300.0082-R7
R8	ALH20001223.1300.0082-R8
RM1	ALH20001223.1300.0082-R1-1
RM2	ALH20001223.1300.0082-R2-1
RM3	ALH20001223.1300.0082-R3-1
RM4	ALH20001223.1300.0082-R4-1
RM5	ALH20001223.1300.0082-R5-1
RM6	ALH20001223.1300.0082-R4-2
RM7	ALH20001223.1300.0082-R7-1
RM8	ALH20001223.1300.0082-R8-1
V1	ALH20001223.1300.0082-EV1
V2	ALH20001223.1300.0082-EV2
V3	ALH20001223.1300.0082-EV3
VM1	ALH20001223.1300.0082-EV1-1
VM2	ALH20001223.1300.0082-EV2-1
VM3	ALH20001223.1300.0082-EV3-1
Q1	ALH20001223.1300.0082-T1
Q3	ALH20001223.1300.0082-T2
Q4	ALH20001223.1300.0082-T3
Q5	ALH20001223.1300.0082-V1
QM5	ALH20001223.1300.0082-V1-1
