CE12	AFA20001207.1800.0145-CE1
CE13	AFA20001207.1800.0145-CE2
CE14	AFA20001207.1800.0145-CE3
CE15	AFA20001207.1800.0145-CE4
CE16	AFA20001207.1800.0145-CE5
CE17	AFA20001207.1800.0145-CE6
CE18	AFA20001207.1800.0145-CE7
CE19	AFA20001207.1800.0145-CE8
CE20	AFA20001207.1800.0145-CE9
CE21	AFA20001207.1800.0145-CE10
CE22	AFA20001207.1800.0145-CE11
CE23	AFA20001207.1800.0145-CE12
CE24	AFA20001207.1800.0145-CE13
CE25	AFA20001207.1800.0145-CE14
CE26	AFA20001207.1800.0145-CE15
CE27	AFA20001207.1800.0145-CE16
CE28	AFA20001207.1800.0145-CE17
CE29	AFA20001207.1800.0145-CE18
CE30	AFA20001207.1800.0145-CE19
CE31	AFA20001207.1800.0145-CE20
CE32	AFA20001207.1800.0145-CE21
CE33	AFA20001207.1800.0145-CE22
CE34	AFA20001207.1800.0145-CE23
CE35	AFA20001207.1800.0145-CE24
CE36	AFA20001207.1800.0145-CE25
CE37	AFA20001207.1800.0145-CE26
CE38	AFA20001207.1800.0145-CE27
CE39	AFA20001207.1800.0145-CE28
CE40	AFA20001207.1800.0145-CE29
CE41	AFA20001207.1800.0145-CE30
CE2	AFA20001207.1800.0145-CE31
CE43	AFA20001207.1800.0145-CE32
CE3	AFA20001207.1800.0145-CE33
CE4	AFA20001207.1800.0145-CE34
CE5	AFA20001207.1800.0145-CE35
CE6	AFA20001207.1800.0145-CE36
CE7	AFA20001207.1800.0145-CE37
CE8	AFA20001207.1800.0145-CE38
CE9	AFA20001207.1800.0145-CE39
CE10	AFA20001207.1800.0145-CE40
CE11	AFA20001207.1800.0145-CE41
E15	AFA20001207.1800.0145-E1
E16	AFA20001207.1800.0145-E2
E17	AFA20001207.1800.0145-E3
E19	AFA20001207.1800.0145-E4
E20	AFA20001207.1800.0145-E5
E21	AFA20001207.1800.0145-E6
E22	AFA20001207.1800.0145-E7
E23	AFA20001207.1800.0145-E8
E24	AFA20001207.1800.0145-E9
E25	AFA20001207.1800.0145-E10
E26	AFA20001207.1800.0145-E11
E27	AFA20001207.1800.0145-E12
E28	AFA20001207.1800.0145-E13
E29	AFA20001207.1800.0145-E14
E30	AFA20001207.1800.0145-E15
E31	AFA20001207.1800.0145-E16
E32	AFA20001207.1800.0145-E17
E33	AFA20001207.1800.0145-E18
E34	AFA20001207.1800.0145-E19
E35	AFA20001207.1800.0145-E20
E36	AFA20001207.1800.0145-E21
E37	AFA20001207.1800.0145-E22
E38	AFA20001207.1800.0145-E23
E39	AFA20001207.1800.0145-E24
E40	AFA20001207.1800.0145-E25
E41	AFA20001207.1800.0145-E26
E42	AFA20001207.1800.0145-E27
E43	AFA20001207.1800.0145-E28
E44	AFA20001207.1800.0145-E29
E45	AFA20001207.1800.0145-E30
E46	AFA20001207.1800.0145-E31
E47	AFA20001207.1800.0145-E32
E48	AFA20001207.1800.0145-E33
E49	AFA20001207.1800.0145-E34
E50	AFA20001207.1800.0145-E35
E51	AFA20001207.1800.0145-E36
E52	AFA20001207.1800.0145-E37
E2	AFA20001207.1800.0145-E38
E54	AFA20001207.1800.0145-E39
E3	AFA20001207.1800.0145-E40
E4	AFA20001207.1800.0145-E41
E5	AFA20001207.1800.0145-E42
E6	AFA20001207.1800.0145-E43
E7	AFA20001207.1800.0145-E44
E8	AFA20001207.1800.0145-E45
E9	AFA20001207.1800.0145-E46
E10	AFA20001207.1800.0145-E47
E11	AFA20001207.1800.0145-E48
E12	AFA20001207.1800.0145-E49
E13	AFA20001207.1800.0145-E50
E14	AFA20001207.1800.0145-E51
EM19	AFA20001207.1800.0145-E48-1
EM20	AFA20001207.1800.0145-E43-2
EM21	AFA20001207.1800.0145-E49-3
EM22	AFA20001207.1800.0145-E49-4
EM23	AFA20001207.1800.0145-E42-5
EM24	AFA20001207.1800.0145-E44-6
EM25	AFA20001207.1800.0145-E1-7
EM26	AFA20001207.1800.0145-E2-8
EM27	AFA20001207.1800.0145-E44-9
EM28	AFA20001207.1800.0145-E44-10
EM29	AFA20001207.1800.0145-E3-11
EM30	AFA20001207.1800.0145-E4-12
EM31	AFA20001207.1800.0145-E5-13
EM32	AFA20001207.1800.0145-E45-14
EM33	AFA20001207.1800.0145-E6-15
EM34	AFA20001207.1800.0145-E7-16
EM35	AFA20001207.1800.0145-E8-17
