CE9	AFA20001019.1400.0125-CE1
CE10	AFA20001019.1400.0125-CE2
CE11	AFA20001019.1400.0125-CE3
CE12	AFA20001019.1400.0125-CE4
CE61	AFA20001019.1400.0125-CE5
CE13	AFA20001019.1400.0125-CE6
CE14	AFA20001019.1400.0125-CE7
CE15	AFA20001019.1400.0125-CE8
CE16	AFA20001019.1400.0125-CE9
CE62	AFA20001019.1400.0125-CE10
CE18	AFA20001019.1400.0125-CE11
CE19	AFA20001019.1400.0125-CE12
CE20	AFA20001019.1400.0125-CE13
CE21	AFA20001019.1400.0125-CE14
CE22	AFA20001019.1400.0125-CE15
CE23	AFA20001019.1400.0125-CE16
CE24	AFA20001019.1400.0125-CE17
CE44	AFA20001019.1400.0125-CE18
CE27	AFA20001019.1400.0125-CE19
CE28	AFA20001019.1400.0125-CE20
CE29	AFA20001019.1400.0125-CE21
CE30	AFA20001019.1400.0125-CE22
CE31	AFA20001019.1400.0125-CE23
CE32	AFA20001019.1400.0125-CE24
CE33	AFA20001019.1400.0125-CE25
CE36	AFA20001019.1400.0125-CE26
CE60	AFA20001019.1400.0125-CE27
CE37	AFA20001019.1400.0125-CE28
CE38	AFA20001019.1400.0125-CE29
CE39	AFA20001019.1400.0125-CE30
CE1	AFA20001019.1400.0125-CE31
CE41	AFA20001019.1400.0125-CE32
CE42	AFA20001019.1400.0125-CE33
CE43	AFA20001019.1400.0125-CE34
CE45	AFA20001019.1400.0125-CE35
CE46	AFA20001019.1400.0125-CE36
CE47	AFA20001019.1400.0125-CE37
CE48	AFA20001019.1400.0125-CE38
CE50	AFA20001019.1400.0125-CE39
CE52	AFA20001019.1400.0125-CE40
CE57	AFA20001019.1400.0125-CE41
CE58	AFA20001019.1400.0125-CE42
CE59	AFA20001019.1400.0125-CE43
CE63	AFA20001019.1400.0125-CE44
CE2	AFA20001019.1400.0125-CE45
CE3	AFA20001019.1400.0125-CE46
CE4	AFA20001019.1400.0125-CE47
CE5	AFA20001019.1400.0125-CE48
CE6	AFA20001019.1400.0125-CE49
CE7	AFA20001019.1400.0125-CE50
CE8	AFA20001019.1400.0125-CE51
E70	AFA20001019.1400.0125-E1
E10	AFA20001019.1400.0125-E2
E11	AFA20001019.1400.0125-E3
E12	AFA20001019.1400.0125-E4
E13	AFA20001019.1400.0125-E5
E14	AFA20001019.1400.0125-E6
E15	AFA20001019.1400.0125-E7
E16	AFA20001019.1400.0125-E8
E17	AFA20001019.1400.0125-E9
E20	AFA20001019.1400.0125-E10
E21	AFA20001019.1400.0125-E11
