CE13	AFA20001209.1000.0052-CE1
CE14	AFA20001209.1000.0052-CE2
CE15	AFA20001209.1000.0052-CE3
CE16	AFA20001209.1000.0052-CE4
CE17	AFA20001209.1000.0052-CE5
CE18	AFA20001209.1000.0052-CE6
CE19	AFA20001209.1000.0052-CE7
CE20	AFA20001209.1000.0052-CE8
CE21	AFA20001209.1000.0052-CE9
CE22	AFA20001209.1000.0052-CE10
CE23	AFA20001209.1000.0052-CE11
CE24	AFA20001209.1000.0052-CE12
CE25	AFA20001209.1000.0052-CE13
CE26	AFA20001209.1000.0052-CE14
CE27	AFA20001209.1000.0052-CE15
CE28	AFA20001209.1000.0052-CE16
CE29	AFA20001209.1000.0052-CE17
CE30	AFA20001209.1000.0052-CE18
CE31	AFA20001209.1000.0052-CE19
CE32	AFA20001209.1000.0052-CE20
CE1	AFA20001209.1000.0052-CE21
CE33	AFA20001209.1000.0052-CE22
CE34	AFA20001209.1000.0052-CE23
CE35	AFA20001209.1000.0052-CE24
CE36	AFA20001209.1000.0052-CE25
CE37	AFA20001209.1000.0052-CE26
CE38	AFA20001209.1000.0052-CE27
CE39	AFA20001209.1000.0052-CE28
CE40	AFA20001209.1000.0052-CE29
CE41	AFA20001209.1000.0052-CE30
CE42	AFA20001209.1000.0052-CE31
CE2	AFA20001209.1000.0052-CE32
CE3	AFA20001209.1000.0052-CE33
CE4	AFA20001209.1000.0052-CE34
CE5	AFA20001209.1000.0052-CE35
CE6	AFA20001209.1000.0052-CE36
CE7	AFA20001209.1000.0052-CE37
CE8	AFA20001209.1000.0052-CE38
CE9	AFA20001209.1000.0052-CE39
CE10	AFA20001209.1000.0052-CE40
CE11	AFA20001209.1000.0052-CE41
CE12	AFA20001209.1000.0052-CE42
E14	AFA20001209.1000.0052-E1
E15	AFA20001209.1000.0052-E2
E16	AFA20001209.1000.0052-E3
E17	AFA20001209.1000.0052-E4
E18	AFA20001209.1000.0052-E5
E19	AFA20001209.1000.0052-E6
E20	AFA20001209.1000.0052-E7
E21	AFA20001209.1000.0052-E8
E22	AFA20001209.1000.0052-E9
E23	AFA20001209.1000.0052-E10
E24	AFA20001209.1000.0052-E11
E25	AFA20001209.1000.0052-E12
E26	AFA20001209.1000.0052-E13
E27	AFA20001209.1000.0052-E14
E28	AFA20001209.1000.0052-E15
E29	AFA20001209.1000.0052-E16
E30	AFA20001209.1000.0052-E17
E31	AFA20001209.1000.0052-E18
E32	AFA20001209.1000.0052-E19
E1	AFA20001209.1000.0052-E20
E33	AFA20001209.1000.0052-E21
E34	AFA20001209.1000.0052-E22
E35	AFA20001209.1000.0052-E23
E36	AFA20001209.1000.0052-E24
E37	AFA20001209.1000.0052-E25
E38	AFA20001209.1000.0052-E26
E40	AFA20001209.1000.0052-E27
E41	AFA20001209.1000.0052-E28
E42	AFA20001209.1000.0052-E29
E43	AFA20001209.1000.0052-E30
E44	AFA20001209.1000.0052-E31
E45	AFA20001209.1000.0052-E32
E46	AFA20001209.1000.0052-E33
E47	AFA20001209.1000.0052-E34
E48	AFA20001209.1000.0052-E35
E49	AFA20001209.1000.0052-E36
E50	AFA20001209.1000.0052-E37
E51	AFA20001209.1000.0052-E38
E52	AFA20001209.1000.0052-E39
