CE9	ALH20001015.0100.0018-CE1
CE64	ALH20001015.0100.0018-CE2
CE11	ALH20001015.0100.0018-CE3
CE12	ALH20001015.0100.0018-CE4
CE13	ALH20001015.0100.0018-CE5
CE14	ALH20001015.0100.0018-CE6
CE15	ALH20001015.0100.0018-CE7
CE16	ALH20001015.0100.0018-CE8
CE17	ALH20001015.0100.0018-CE9
CE18	ALH20001015.0100.0018-CE10
CE19	ALH20001015.0100.0018-CE11
CE20	ALH20001015.0100.0018-CE12
CE21	ALH20001015.0100.0018-CE13
CE22	ALH20001015.0100.0018-CE14
CE23	ALH20001015.0100.0018-CE15
CE24	ALH20001015.0100.0018-CE16
CE25	ALH20001015.0100.0018-CE17
CE26	ALH20001015.0100.0018-CE18
CE27	ALH20001015.0100.0018-CE19
CE29	ALH20001015.0100.0018-CE20
CE30	ALH20001015.0100.0018-CE21
CE1	ALH20001015.0100.0018-CE22
CE31	ALH20001015.0100.0018-CE23
CE32	ALH20001015.0100.0018-CE24
CE33	ALH20001015.0100.0018-CE25
CE34	ALH20001015.0100.0018-CE26
CE35	ALH20001015.0100.0018-CE27
CE36	ALH20001015.0100.0018-CE28
CE37	ALH20001015.0100.0018-CE29
CE39	ALH20001015.0100.0018-CE30
CE40	ALH20001015.0100.0018-CE31
CE41	ALH20001015.0100.0018-CE32
CE42	ALH20001015.0100.0018-CE33
CE43	ALH20001015.0100.0018-CE34
CE45	ALH20001015.0100.0018-CE35
CE46	ALH20001015.0100.0018-CE36
CE47	ALH20001015.0100.0018-CE37
CE48	ALH20001015.0100.0018-CE38
CE2	ALH20001015.0100.0018-CE39
CE50	ALH20001015.0100.0018-CE40
CE51	ALH20001015.0100.0018-CE41
CE52	ALH20001015.0100.0018-CE42
CE53	ALH20001015.0100.0018-CE43
CE54	ALH20001015.0100.0018-CE44
CE55	ALH20001015.0100.0018-CE45
CE56	ALH20001015.0100.0018-CE46
CE57	ALH20001015.0100.0018-CE47
CE59	ALH20001015.0100.0018-CE48
CE60	ALH20001015.0100.0018-CE49
CE61	ALH20001015.0100.0018-CE50
CE62	ALH20001015.0100.0018-CE51
CE63	ALH20001015.0100.0018-CE52
CE3	ALH20001015.0100.0018-CE53
CE4	ALH20001015.0100.0018-CE54
CE5	ALH20001015.0100.0018-CE55
CE6	ALH20001015.0100.0018-CE56
CE7	ALH20001015.0100.0018-CE57
CE8	ALH20001015.0100.0018-CE58
E12	ALH20001015.0100.0018-E1
E88	ALH20001015.0100.0018-E2
E14	ALH20001015.0100.0018-E3
E15	ALH20001015.0100.0018-E4
E16	ALH20001015.0100.0018-E5
E17	ALH20001015.0100.0018-E6
E18	ALH20001015.0100.0018-E7
E19	ALH20001015.0100.0018-E8
E20	ALH20001015.0100.0018-E9
E22	ALH20001015.0100.0018-E10
E23	ALH20001015.0100.0018-E11
E24	ALH20001015.0100.0018-E12
E25	ALH20001015.0100.0018-E13
E26	ALH20001015.0100.0018-E14
E27	ALH20001015.0100.0018-E15
E28	ALH20001015.0100.0018-E16
E29	ALH20001015.0100.0018-E17
E30	ALH20001015.0100.0018-E18
E1	ALH20001015.0100.0018-E19
E31	ALH20001015.0100.0018-E20
E32	ALH20001015.0100.0018-E21
E33	ALH20001015.0100.0018-E22
E34	ALH20001015.0100.0018-E23
E35	ALH20001015.0100.0018-E24
E36	ALH20001015.0100.0018-E25
E38	ALH20001015.0100.0018-E26
E39	ALH20001015.0100.0018-E27
E40	ALH20001015.0100.0018-E28
E41	ALH20001015.0100.0018-E29
E42	ALH20001015.0100.0018-E30
E43	ALH20001015.0100.0018-E31
E44	ALH20001015.0100.0018-E32
E45	ALH20001015.0100.0018-E33
E46	ALH20001015.0100.0018-E34
E47	ALH20001015.0100.0018-E35
E48	ALH20001015.0100.0018-E36
E49	ALH20001015.0100.0018-E37
E50	ALH20001015.0100.0018-E38
E51	ALH20001015.0100.0018-E39
E52	ALH20001015.0100.0018-E40
E53	ALH20001015.0100.0018-E41
E54	ALH20001015.0100.0018-E42
E55	ALH20001015.0100.0018-E43
E56	ALH20001015.0100.0018-E44
E57	ALH20001015.0100.0018-E45
E58	ALH20001015.0100.0018-E46
E60	ALH20001015.0100.0018-E47
E61	ALH20001015.0100.0018-E48
E2	ALH20001015.0100.0018-E49
E62	ALH20001015.0100.0018-E50
E63	ALH20001015.0100.0018-E51
E64	ALH20001015.0100.0018-E52
E66	ALH20001015.0100.0018-E53
E67	ALH20001015.0100.0018-E54
E68	ALH20001015.0100.0018-E55
E69	ALH20001015.0100.0018-E56
E70	ALH20001015.0100.0018-E57
E72	ALH20001015.0100.0018-E58
E73	ALH20001015.0100.0018-E59
E74	ALH20001015.0100.0018-E60
E75	ALH20001015.0100.0018-E61
E76	ALH20001015.0100.0018-E62
E77	ALH20001015.0100.0018-E63
E78	ALH20001015.0100.0018-E64
E79	ALH20001015.0100.0018-E65
E80	ALH20001015.0100.0018-E66
E82	ALH20001015.0100.0018-E67
E83	ALH20001015.0100.0018-E68
E84	ALH20001015.0100.0018-E69
E85	ALH20001015.0100.0018-E70
E86	ALH20001015.0100.0018-E71
E87	ALH20001015.0100.0018-E72
E3	ALH20001015.0100.0018-E73
E4	ALH20001015.0100.0018-E74
E5	ALH20001015.0100.0018-E75
E6	ALH20001015.0100.0018-E76
E7	ALH20001015.0100.0018-E77
E8	ALH20001015.0100.0018-E78
E9	ALH20001015.0100.0018-E79
E10	ALH20001015.0100.0018-E80
E11	ALH20001015.0100.0018-E81
EM1	ALH20001015.0100.0018-E19-1
EM22	ALH20001015.0100.0018-E1-2
EM24	ALH20001015.0100.0018-E76-3
EM25	ALH20001015.0100.0018-E3-4
EM26	ALH20001015.0100.0018-E76-5
EM27	ALH20001015.0100.0018-E4-6
EM28	ALH20001015.0100.0018-E4-7
EM29	ALH20001015.0100.0018-E5-8
EM30	ALH20001015.0100.0018-E5-9
EM31	ALH20001015.0100.0018-E5-10
EM32	ALH20001015.0100.0018-E5-11
EM33	ALH20001015.0100.0018-E5-12
EM34	ALH20001015.0100.0018-E6-13
EM35	ALH20001015.0100.0018-E78-14
EM36	ALH20001015.0100.0018-E78-15
EM37	ALH20001015.0100.0018-E78-16
EM38	ALH20001015.0100.0018-E7-17
EM39	ALH20001015.0100.0018-E7-18
EM41	ALH20001015.0100.0018-E8-19
EM42	ALH20001015.0100.0018-E8-20
EM43	ALH20001015.0100.0018-E8-21
EM44	ALH20001015.0100.0018-E8-22
EM45	ALH20001015.0100.0018-E9-23
EM46	ALH20001015.0100.0018-E10-24
EM47	ALH20001015.0100.0018-E12-25
EM48	ALH20001015.0100.0018-E11-26
EM49	ALH20001015.0100.0018-E73-27
EM50	ALH20001015.0100.0018-E73-28
EM51	ALH20001015.0100.0018-E13-29
EM52	ALH20001015.0100.0018-E14-30
EM53	ALH20001015.0100.0018-E15-31
EM54	ALH20001015.0100.0018-E15-32
EM55	ALH20001015.0100.0018-E73-33
EM56	ALH20001015.0100.0018-E73-34
EM40	ALH20001015.0100.0018-E16-35
EM57	ALH20001015.0100.0018-E17-36
EM58	ALH20001015.0100.0018-E76-37
EM59	ALH20001015.0100.0018-E76-38
EM60	ALH20001015.0100.0018-E76-39
EM61	ALH20001015.0100.0018-E18-40
EM62	ALH20001015.0100.0018-E18-41
EM63	ALH20001015.0100.0018-E20-42
EM64	ALH20001015.0100.0018-E76-43
EM65	ALH20001015.0100.0018-E76-44
EM66	ALH20001015.0100.0018-E76-45
EM67	ALH20001015.0100.0018-E76-46
EM68	ALH20001015.0100.0018-E76-47
EM69	ALH20001015.0100.0018-E76-48
EM70	ALH20001015.0100.0018-E21-49
EM71	ALH20001015.0100.0018-E22-50
EM72	ALH20001015.0100.0018-E18-51
EM73	ALH20001015.0100.0018-E22-52
EM74	ALH20001015.0100.0018-E22-53
EM75	ALH20001015.0100.0018-E23-54
EM76	ALH20001015.0100.0018-E24-55
EM77	ALH20001015.0100.0018-E25-56
EM79	ALH20001015.0100.0018-E26-57
EM80	ALH20001015.0100.0018-E27-58
EM81	ALH20001015.0100.0018-E18-59
EM82	ALH20001015.0100.0018-E76-60
EM83	ALH20001015.0100.0018-E76-61
EM84	ALH20001015.0100.0018-E76-62
EM85	ALH20001015.0100.0018-E76-63
EM87	ALH20001015.0100.0018-E49-64
EM88	ALH20001015.0100.0018-E76-65
EM89	ALH20001015.0100.0018-E76-66
EM90	ALH20001015.0100.0018-E76-67
EM91	ALH20001015.0100.0018-E76-68
EM92	ALH20001015.0100.0018-E76-69
EM93	ALH20001015.0100.0018-E18-70
