CE11	AFA20001206.1000.0046-CE1
CE12	AFA20001206.1000.0046-CE2
CE13	AFA20001206.1000.0046-CE3
CE21	AFA20001206.1000.0046-CE4
CE14	AFA20001206.1000.0046-CE5
CE22	AFA20001206.1000.0046-CE6
CE16	AFA20001206.1000.0046-CE7
CE24	AFA20001206.1000.0046-CE8
CE19	AFA20001206.1000.0046-CE9
CE25	AFA20001206.1000.0046-CE10
CE26	AFA20001206.1000.0046-CE11
CE27	AFA20001206.1000.0046-CE12
CE28	AFA20001206.1000.0046-CE13
CE29	AFA20001206.1000.0046-CE14
CE30	AFA20001206.1000.0046-CE15
CE3	AFA20001206.1000.0046-CE16
CE4	AFA20001206.1000.0046-CE17
CE5	AFA20001206.1000.0046-CE18
CE6	AFA20001206.1000.0046-CE19
CE9	AFA20001206.1000.0046-CE20
CE10	AFA20001206.1000.0046-CE21
E14	AFA20001206.1000.0046-E1
E23	AFA20001206.1000.0046-E2
E15	AFA20001206.1000.0046-E3
E16	AFA20001206.1000.0046-E4
E24	AFA20001206.1000.0046-E5
E18	AFA20001206.1000.0046-E6
E26	AFA20001206.1000.0046-E7
E21	AFA20001206.1000.0046-E8
E27	AFA20001206.1000.0046-E9
E28	AFA20001206.1000.0046-E10
E29	AFA20001206.1000.0046-E11
E30	AFA20001206.1000.0046-E12
E31	AFA20001206.1000.0046-E13
E32	AFA20001206.1000.0046-E14
E33	AFA20001206.1000.0046-E15
E34	AFA20001206.1000.0046-E16
E3	AFA20001206.1000.0046-E17
E4	AFA20001206.1000.0046-E18
E5	AFA20001206.1000.0046-E19
E6	AFA20001206.1000.0046-E20
E7	AFA20001206.1000.0046-E21
E8	AFA20001206.1000.0046-E22
E11	AFA20001206.1000.0046-E23
E12	AFA20001206.1000.0046-E24
E13	AFA20001206.1000.0046-E25
EM18	AFA20001206.1000.0046-E1-1
EM19	AFA20001206.1000.0046-E24-2
EM20	AFA20001206.1000.0046-E1-3
EM22	AFA20001206.1000.0046-E17-4
EM23	AFA20001206.1000.0046-E17-5
EM24	AFA20001206.1000.0046-E3-6
EM26	AFA20001206.1000.0046-E4-7
EM27	AFA20001206.1000.0046-E3-8
EM41	AFA20001206.1000.0046-E5-9
EM30	AFA20001206.1000.0046-E6-10
EM31	AFA20001206.1000.0046-E3-11
EM32	AFA20001206.1000.0046-E1-12
EM43	AFA20001206.1000.0046-E8-13
EM44	AFA20001206.1000.0046-E7-14
EM45	AFA20001206.1000.0046-E8-15
EM37	AFA20001206.1000.0046-E8-16
EM46	AFA20001206.1000.0046-E9-17
EM47	AFA20001206.1000.0046-E9-18
EM48	AFA20001206.1000.0046-E10-19
EM49	AFA20001206.1000.0046-E11-20
EM50	AFA20001206.1000.0046-E11-21
EM51	AFA20001206.1000.0046-E11-22
EM52	AFA20001206.1000.0046-E18-23
EM53	AFA20001206.1000.0046-E12-24
EM54	AFA20001206.1000.0046-E11-25
EM55	AFA20001206.1000.0046-E11-26
EM56	AFA20001206.1000.0046-E18-27
EM57	AFA20001206.1000.0046-E13-28
EM58	AFA20001206.1000.0046-E14-29
EM60	AFA20001206.1000.0046-E15-30
EM62	AFA20001206.1000.0046-E16-31
EM63	AFA20001206.1000.0046-E2-32
EM64	AFA20001206.1000.0046-E4-33
EM65	AFA20001206.1000.0046-E2-34
EM3	AFA20001206.1000.0046-E17-35
EM4	AFA20001206.1000.0046-E17-36
EM5	AFA20001206.1000.0046-E19-37
EM6	AFA20001206.1000.0046-E20-38
EM7	AFA20001206.1000.0046-E21-39
EM8	AFA20001206.1000.0046-E22-40
EM40	AFA20001206.1000.0046-E2-41
EM11	AFA20001206.1000.0046-E23-42
EM12	AFA20001206.1000.0046-E20-43
EM14	AFA20001206.1000.0046-E24-44
EM15	AFA20001206.1000.0046-E24-45
EM16	AFA20001206.1000.0046-E18-46
EM17	AFA20001206.1000.0046-E25-47
R3	AFA20001206.1000.0046-R1
R7	AFA20001206.1000.0046-R2
R8	AFA20001206.1000.0046-R3
R9	AFA20001206.1000.0046-R4
R10	AFA20001206.1000.0046-R5
R11	AFA20001206.1000.0046-R6
R13	AFA20001206.1000.0046-R7
RM3	AFA20001206.1000.0046-R1-1
RM13	AFA20001206.1000.0046-R7-1
RM7	AFA20001206.1000.0046-R2-1
RM8	AFA20001206.1000.0046-R3-1
RM9	AFA20001206.1000.0046-R4-1
RM10	AFA20001206.1000.0046-R4-2
RM11	AFA20001206.1000.0046-R6-1
V2	AFA20001206.1000.0046-EV1
V3	AFA20001206.1000.0046-EV2
V4	AFA20001206.1000.0046-EV3
V5	AFA20001206.1000.0046-EV4
V6	AFA20001206.1000.0046-EV5
V1	AFA20001206.1000.0046-EV6
VM2	AFA20001206.1000.0046-EV1-1
VM3	AFA20001206.1000.0046-EV2-1
VM4	AFA20001206.1000.0046-EV3-1
VM5	AFA20001206.1000.0046-EV4-1
VM6	AFA20001206.1000.0046-EV5-1
VM1	AFA20001206.1000.0046-EV6-1
Q7	AFA20001206.1000.0046-T1
Q8	AFA20001206.1000.0046-T2
Q9	AFA20001206.1000.0046-T3
Q11	AFA20001206.1000.0046-T4
