CE11	ANN20001120.1500.0090-CE1
CE12	ANN20001120.1500.0090-CE2
CE13	ANN20001120.1500.0090-CE3
CE14	ANN20001120.1500.0090-CE4
CE15	ANN20001120.1500.0090-CE5
CE16	ANN20001120.1500.0090-CE6
CE17	ANN20001120.1500.0090-CE7
CE18	ANN20001120.1500.0090-CE8
CE19	ANN20001120.1500.0090-CE9
CE20	ANN20001120.1500.0090-CE10
CE21	ANN20001120.1500.0090-CE11
CE22	ANN20001120.1500.0090-CE12
CE23	ANN20001120.1500.0090-CE13
CE24	ANN20001120.1500.0090-CE14
CE25	ANN20001120.1500.0090-CE15
CE26	ANN20001120.1500.0090-CE16
CE27	ANN20001120.1500.0090-CE17
CE28	ANN20001120.1500.0090-CE18
CE29	ANN20001120.1500.0090-CE19
CE30	ANN20001120.1500.0090-CE20
CE31	ANN20001120.1500.0090-CE21
CE2	ANN20001120.1500.0090-CE22
CE3	ANN20001120.1500.0090-CE23
CE4	ANN20001120.1500.0090-CE24
CE5	ANN20001120.1500.0090-CE25
CE6	ANN20001120.1500.0090-CE26
CE7	ANN20001120.1500.0090-CE27
CE8	ANN20001120.1500.0090-CE28
CE9	ANN20001120.1500.0090-CE29
CE10	ANN20001120.1500.0090-CE30
E15	ANN20001120.1500.0090-E1
E16	ANN20001120.1500.0090-E2
E17	ANN20001120.1500.0090-E3
E18	ANN20001120.1500.0090-E4
E19	ANN20001120.1500.0090-E5
E20	ANN20001120.1500.0090-E6
E21	ANN20001120.1500.0090-E7
E23	ANN20001120.1500.0090-E8
E24	ANN20001120.1500.0090-E9
E25	ANN20001120.1500.0090-E10
E26	ANN20001120.1500.0090-E11
E27	ANN20001120.1500.0090-E12
E29	ANN20001120.1500.0090-E13
E30	ANN20001120.1500.0090-E14
E31	ANN20001120.1500.0090-E15
E32	ANN20001120.1500.0090-E16
E33	ANN20001120.1500.0090-E17
E34	ANN20001120.1500.0090-E18
E35	ANN20001120.1500.0090-E19
E36	ANN20001120.1500.0090-E20
E37	ANN20001120.1500.0090-E21
E38	ANN20001120.1500.0090-E22
E39	ANN20001120.1500.0090-E23
E40	ANN20001120.1500.0090-E24
E22	ANN20001120.1500.0090-E25
E2	ANN20001120.1500.0090-E26
E3	ANN20001120.1500.0090-E27
E4	ANN20001120.1500.0090-E28
E5	ANN20001120.1500.0090-E29
E7	ANN20001120.1500.0090-E30
E8	ANN20001120.1500.0090-E31
E9	ANN20001120.1500.0090-E32
E10	ANN20001120.1500.0090-E33
E11	ANN20001120.1500.0090-E34
E12	ANN20001120.1500.0090-E35
E13	ANN20001120.1500.0090-E36
E14	ANN20001120.1500.0090-E37
EM16	ANN20001120.1500.0090-E28-1
EM17	ANN20001120.1500.0090-E1-2
EM18	ANN20001120.1500.0090-E2-3
EM19	ANN20001120.1500.0090-E3-4
EM20	ANN20001120.1500.0090-E3-5
EM21	ANN20001120.1500.0090-E4-6
EM22	ANN20001120.1500.0090-E31-7
EM23	ANN20001120.1500.0090-E5-8
EM24	ANN20001120.1500.0090-E6-9
EM25	ANN20001120.1500.0090-E7-10
EM26	ANN20001120.1500.0090-E33-11
EM27	ANN20001120.1500.0090-E7-12
EM29	ANN20001120.1500.0090-E25-13
EM30	ANN20001120.1500.0090-E8-14
EM32	ANN20001120.1500.0090-E9-15
EM33	ANN20001120.1500.0090-E9-16
EM34	ANN20001120.1500.0090-E3-17
EM36	ANN20001120.1500.0090-E11-18
EM62	ANN20001120.1500.0090-E3-19
EM37	ANN20001120.1500.0090-E10-20
EM38	ANN20001120.1500.0090-E12-21
EM39	ANN20001120.1500.0090-E31-22
EM40	ANN20001120.1500.0090-E31-23
EM41	ANN20001120.1500.0090-E31-24
EM42	ANN20001120.1500.0090-E13-25
EM43	ANN20001120.1500.0090-E14-26
EM44	ANN20001120.1500.0090-E6-27
EM45	ANN20001120.1500.0090-E6-28
EM46	ANN20001120.1500.0090-E15-29
EM47	ANN20001120.1500.0090-E15-30
EM48	ANN20001120.1500.0090-E16-31
EM49	ANN20001120.1500.0090-E6-32
EM50	ANN20001120.1500.0090-E17-33
EM51	ANN20001120.1500.0090-E18-34
EM52	ANN20001120.1500.0090-E18-35
EM53	ANN20001120.1500.0090-E19-36
EM54	ANN20001120.1500.0090-E20-37
EM55	ANN20001120.1500.0090-E33-38
EM56	ANN20001120.1500.0090-E21-39
EM57	ANN20001120.1500.0090-E19-40
EM58	ANN20001120.1500.0090-E18-41
EM59	ANN20001120.1500.0090-E22-42
EM60	ANN20001120.1500.0090-E23-43
EM61	ANN20001120.1500.0090-E24-44
EM28	ANN20001120.1500.0090-E25-45
EM2	ANN20001120.1500.0090-E26-46
EM3	ANN20001120.1500.0090-E27-47
EM4	ANN20001120.1500.0090-E29-48
EM5	ANN20001120.1500.0090-E28-49
EM6	ANN20001120.1500.0090-E30-50
EM7	ANN20001120.1500.0090-E31-51
EM8	ANN20001120.1500.0090-E32-52
EM9	ANN20001120.1500.0090-E34-53
EM10	ANN20001120.1500.0090-E33-54
EM11	ANN20001120.1500.0090-E26-55
EM12	ANN20001120.1500.0090-E35-56
EM13	ANN20001120.1500.0090-E33-57
EM14	ANN20001120.1500.0090-E36-58
EM15	ANN20001120.1500.0090-E37-59
R1	ANN20001120.1500.0090-R1
R2	ANN20001120.1500.0090-R2
R3	ANN20001120.1500.0090-R3
R4	ANN20001120.1500.0090-R4
R7	ANN20001120.1500.0090-R5
R9	ANN20001120.1500.0090-R6
R10	ANN20001120.1500.0090-R7
R11	ANN20001120.1500.0090-R8
R13	ANN20001120.1500.0090-R9
R14	ANN20001120.1500.0090-R10
RM1	ANN20001120.1500.0090-R1-1
RM2	ANN20001120.1500.0090-R2-1
RM3	ANN20001120.1500.0090-R3-1
RM4	ANN20001120.1500.0090-R4-1
RM7	ANN20001120.1500.0090-R5-1
RM9	ANN20001120.1500.0090-R6-1
RM10	ANN20001120.1500.0090-R7-1
RM11	ANN20001120.1500.0090-R8-1
RM13	ANN20001120.1500.0090-R9-1
RM14	ANN20001120.1500.0090-R10-1
V1	ANN20001120.1500.0090-EV1
V2	ANN20001120.1500.0090-EV2
V3	ANN20001120.1500.0090-EV3
V5	ANN20001120.1500.0090-EV4
VM1	ANN20001120.1500.0090-EV1-1
VM2	ANN20001120.1500.0090-EV2-1
VM3	ANN20001120.1500.0090-EV3-1
VM5	ANN20001120.1500.0090-EV4-1
Q4	ANN20001120.1500.0090-T1
Q6	ANN20001120.1500.0090-T2
Q7	ANN20001120.1500.0090-T3
