CE14	ALH20001217.0700.0032-CE1
CE15	ALH20001217.0700.0032-CE2
CE16	ALH20001217.0700.0032-CE3
CE17	ALH20001217.0700.0032-CE4
CE18	ALH20001217.0700.0032-CE5
CE19	ALH20001217.0700.0032-CE6
CE20	ALH20001217.0700.0032-CE7
CE21	ALH20001217.0700.0032-CE8
CE22	ALH20001217.0700.0032-CE9
CE23	ALH20001217.0700.0032-CE10
CE24	ALH20001217.0700.0032-CE11
CE25	ALH20001217.0700.0032-CE12
CE26	ALH20001217.0700.0032-CE13
CE27	ALH20001217.0700.0032-CE14
CE28	ALH20001217.0700.0032-CE15
CE34	ALH20001217.0700.0032-CE16
CE35	ALH20001217.0700.0032-CE17
CE36	ALH20001217.0700.0032-CE18
CE37	ALH20001217.0700.0032-CE19
CE38	ALH20001217.0700.0032-CE20
CE39	ALH20001217.0700.0032-CE21
CE40	ALH20001217.0700.0032-CE22
CE41	ALH20001217.0700.0032-CE23
CE42	ALH20001217.0700.0032-CE24
CE43	ALH20001217.0700.0032-CE25
CE44	ALH20001217.0700.0032-CE26
CE45	ALH20001217.0700.0032-CE27
CE46	ALH20001217.0700.0032-CE28
CE68	ALH20001217.0700.0032-CE29
CE49	ALH20001217.0700.0032-CE30
CE50	ALH20001217.0700.0032-CE31
CE51	ALH20001217.0700.0032-CE32
CE52	ALH20001217.0700.0032-CE33
CE53	ALH20001217.0700.0032-CE34
CE54	ALH20001217.0700.0032-CE35
CE55	ALH20001217.0700.0032-CE36
CE30	ALH20001217.0700.0032-CE37
CE56	ALH20001217.0700.0032-CE38
CE57	ALH20001217.0700.0032-CE39
CE58	ALH20001217.0700.0032-CE40
CE59	ALH20001217.0700.0032-CE41
CE60	ALH20001217.0700.0032-CE42
CE61	ALH20001217.0700.0032-CE43
CE63	ALH20001217.0700.0032-CE44
CE64	ALH20001217.0700.0032-CE45
CE65	ALH20001217.0700.0032-CE46
CE69	ALH20001217.0700.0032-CE47
CE71	ALH20001217.0700.0032-CE48
CE31	ALH20001217.0700.0032-CE49
CE4	ALH20001217.0700.0032-CE50
CE5	ALH20001217.0700.0032-CE51
CE6	ALH20001217.0700.0032-CE52
CE7	ALH20001217.0700.0032-CE53
CE32	ALH20001217.0700.0032-CE54
CE67	ALH20001217.0700.0032-CE55
CE12	ALH20001217.0700.0032-CE56
CE13	ALH20001217.0700.0032-CE57
E14	ALH20001217.0700.0032-E1
E15	ALH20001217.0700.0032-E2
E16	ALH20001217.0700.0032-E3
E17	ALH20001217.0700.0032-E4
E18	ALH20001217.0700.0032-E5
E19	ALH20001217.0700.0032-E6
E20	ALH20001217.0700.0032-E7
E21	ALH20001217.0700.0032-E8
E22	ALH20001217.0700.0032-E9
E23	ALH20001217.0700.0032-E10
E72	ALH20001217.0700.0032-E11
E24	ALH20001217.0700.0032-E12
E25	ALH20001217.0700.0032-E13
E26	ALH20001217.0700.0032-E14
E27	ALH20001217.0700.0032-E15
E28	ALH20001217.0700.0032-E16
E34	ALH20001217.0700.0032-E17
E73	ALH20001217.0700.0032-E18
E36	ALH20001217.0700.0032-E19
E37	ALH20001217.0700.0032-E20
E38	ALH20001217.0700.0032-E21
E39	ALH20001217.0700.0032-E22
E40	ALH20001217.0700.0032-E23
E41	ALH20001217.0700.0032-E24
E42	ALH20001217.0700.0032-E25
E44	ALH20001217.0700.0032-E26
E45	ALH20001217.0700.0032-E27
E46	ALH20001217.0700.0032-E28
E47	ALH20001217.0700.0032-E29
E48	ALH20001217.0700.0032-E30
E74	ALH20001217.0700.0032-E31
E30	ALH20001217.0700.0032-E32
E51	ALH20001217.0700.0032-E33
E52	ALH20001217.0700.0032-E34
E53	ALH20001217.0700.0032-E35
E54	ALH20001217.0700.0032-E36
E55	ALH20001217.0700.0032-E37
E56	ALH20001217.0700.0032-E38
E57	ALH20001217.0700.0032-E39
E58	ALH20001217.0700.0032-E40
E59	ALH20001217.0700.0032-E41
E60	ALH20001217.0700.0032-E42
E61	ALH20001217.0700.0032-E43
E62	ALH20001217.0700.0032-E44
E63	ALH20001217.0700.0032-E45
E65	ALH20001217.0700.0032-E46
E66	ALH20001217.0700.0032-E47
E67	ALH20001217.0700.0032-E48
E75	ALH20001217.0700.0032-E49
E70	ALH20001217.0700.0032-E50
E31	ALH20001217.0700.0032-E51
E77	ALH20001217.0700.0032-E52
E4	ALH20001217.0700.0032-E53
E5	ALH20001217.0700.0032-E54
E6	ALH20001217.0700.0032-E55
E32	ALH20001217.0700.0032-E56
E7	ALH20001217.0700.0032-E57
E69	ALH20001217.0700.0032-E58
E12	ALH20001217.0700.0032-E59
E13	ALH20001217.0700.0032-E60
EM72	ALH20001217.0700.0032-E32-1
EM20	ALH20001217.0700.0032-E60-2
EM21	ALH20001217.0700.0032-E60-3
EM23	ALH20001217.0700.0032-E1-4
EM24	ALH20001217.0700.0032-E60-5
EM25	ALH20001217.0700.0032-E60-6
EM26	ALH20001217.0700.0032-E2-7
EM27	ALH20001217.0700.0032-E2-8
EM28	ALH20001217.0700.0032-E3-9
EM29	ALH20001217.0700.0032-E4-10
EM30	ALH20001217.0700.0032-E5-11
EM31	ALH20001217.0700.0032-E2-12
EM32	ALH20001217.0700.0032-E6-13
EM33	ALH20001217.0700.0032-E2-14
EM34	ALH20001217.0700.0032-E6-15
EM35	ALH20001217.0700.0032-E6-16
EM36	ALH20001217.0700.0032-E2-17
EM37	ALH20001217.0700.0032-E6-18
EM38	ALH20001217.0700.0032-E6-19
EM39	ALH20001217.0700.0032-E57-20
EM40	ALH20001217.0700.0032-E57-21
EM41	ALH20001217.0700.0032-E57-22
EM42	ALH20001217.0700.0032-E57-23
EM43	ALH20001217.0700.0032-E57-24
EM44	ALH20001217.0700.0032-E7-25
EM45	ALH20001217.0700.0032-E57-26
EM46	ALH20001217.0700.0032-E8-27
EM47	ALH20001217.0700.0032-E9-28
EM48	ALH20001217.0700.0032-E9-29
EM49	ALH20001217.0700.0032-E10-30
EM50	ALH20001217.0700.0032-E9-31
EM51	ALH20001217.0700.0032-E9-32
EM52	ALH20001217.0700.0032-E8-33
EM193	ALH20001217.0700.0032-E11-34
EM194	ALH20001217.0700.0032-E53-35
EM55	ALH20001217.0700.0032-E54-36
