CE13	AFA20001206.1800.0139-CE1
CE14	AFA20001206.1800.0139-CE2
CE15	AFA20001206.1800.0139-CE3
CE16	AFA20001206.1800.0139-CE4
CE17	AFA20001206.1800.0139-CE5
CE18	AFA20001206.1800.0139-CE6
CE19	AFA20001206.1800.0139-CE7
CE20	AFA20001206.1800.0139-CE8
CE21	AFA20001206.1800.0139-CE9
CE22	AFA20001206.1800.0139-CE10
CE23	AFA20001206.1800.0139-CE11
CE24	AFA20001206.1800.0139-CE12
CE32	AFA20001206.1800.0139-CE13
CE26	AFA20001206.1800.0139-CE14
CE27	AFA20001206.1800.0139-CE15
CE28	AFA20001206.1800.0139-CE16
CE29	AFA20001206.1800.0139-CE17
CE30	AFA20001206.1800.0139-CE18
CE31	AFA20001206.1800.0139-CE19
CE33	AFA20001206.1800.0139-CE20
CE34	AFA20001206.1800.0139-CE21
CE35	AFA20001206.1800.0139-CE22
CE36	AFA20001206.1800.0139-CE23
CE37	AFA20001206.1800.0139-CE24
CE38	AFA20001206.1800.0139-CE25
CE39	AFA20001206.1800.0139-CE26
CE1	AFA20001206.1800.0139-CE27
CE40	AFA20001206.1800.0139-CE28
CE41	AFA20001206.1800.0139-CE29
CE42	AFA20001206.1800.0139-CE30
CE43	AFA20001206.1800.0139-CE31
CE44	AFA20001206.1800.0139-CE32
CE45	AFA20001206.1800.0139-CE33
CE46	AFA20001206.1800.0139-CE34
CE47	AFA20001206.1800.0139-CE35
CE48	AFA20001206.1800.0139-CE36
CE49	AFA20001206.1800.0139-CE37
CE50	AFA20001206.1800.0139-CE38
CE51	AFA20001206.1800.0139-CE39
CE52	AFA20001206.1800.0139-CE40
CE53	AFA20001206.1800.0139-CE41
CE54	AFA20001206.1800.0139-CE42
CE55	AFA20001206.1800.0139-CE43
CE56	AFA20001206.1800.0139-CE44
CE57	AFA20001206.1800.0139-CE45
CE58	AFA20001206.1800.0139-CE46
CE59	AFA20001206.1800.0139-CE47
CE60	AFA20001206.1800.0139-CE48
CE61	AFA20001206.1800.0139-CE49
CE62	AFA20001206.1800.0139-CE50
CE63	AFA20001206.1800.0139-CE51
CE2	AFA20001206.1800.0139-CE52
CE64	AFA20001206.1800.0139-CE53
CE65	AFA20001206.1800.0139-CE54
CE66	AFA20001206.1800.0139-CE55
CE3	AFA20001206.1800.0139-CE56
CE5	AFA20001206.1800.0139-CE57
CE6	AFA20001206.1800.0139-CE58
CE7	AFA20001206.1800.0139-CE59
CE8	AFA20001206.1800.0139-CE60
CE9	AFA20001206.1800.0139-CE61
CE10	AFA20001206.1800.0139-CE62
CE11	AFA20001206.1800.0139-CE63
CE12	AFA20001206.1800.0139-CE64
E16	AFA20001206.1800.0139-E1
E17	AFA20001206.1800.0139-E2
E18	AFA20001206.1800.0139-E3
E19	AFA20001206.1800.0139-E4
E21	AFA20001206.1800.0139-E5
E22	AFA20001206.1800.0139-E6
E23	AFA20001206.1800.0139-E7
E24	AFA20001206.1800.0139-E8
E25	AFA20001206.1800.0139-E9
E26	AFA20001206.1800.0139-E10
E27	AFA20001206.1800.0139-E11
E28	AFA20001206.1800.0139-E12
E31	AFA20001206.1800.0139-E13
E32	AFA20001206.1800.0139-E14
E44	AFA20001206.1800.0139-E15
E34	AFA20001206.1800.0139-E16
E35	AFA20001206.1800.0139-E17
E36	AFA20001206.1800.0139-E18
E38	AFA20001206.1800.0139-E19
E39	AFA20001206.1800.0139-E20
E40	AFA20001206.1800.0139-E21
E41	AFA20001206.1800.0139-E22
E43	AFA20001206.1800.0139-E23
E1	AFA20001206.1800.0139-E24
E45	AFA20001206.1800.0139-E25
E46	AFA20001206.1800.0139-E26
E47	AFA20001206.1800.0139-E27
E48	AFA20001206.1800.0139-E28
E49	AFA20001206.1800.0139-E29
E50	AFA20001206.1800.0139-E30
E51	AFA20001206.1800.0139-E31
E53	AFA20001206.1800.0139-E32
E54	AFA20001206.1800.0139-E33
E55	AFA20001206.1800.0139-E34
E56	AFA20001206.1800.0139-E35
E58	AFA20001206.1800.0139-E36
E59	AFA20001206.1800.0139-E37
E60	AFA20001206.1800.0139-E38
E61	AFA20001206.1800.0139-E39
E62	AFA20001206.1800.0139-E40
E63	AFA20001206.1800.0139-E41
E65	AFA20001206.1800.0139-E42
E66	AFA20001206.1800.0139-E43
E67	AFA20001206.1800.0139-E44
E68	AFA20001206.1800.0139-E45
E69	AFA20001206.1800.0139-E46
E70	AFA20001206.1800.0139-E47
E71	AFA20001206.1800.0139-E48
E72	AFA20001206.1800.0139-E49
E73	AFA20001206.1800.0139-E50
E74	AFA20001206.1800.0139-E51
E75	AFA20001206.1800.0139-E52
E76	AFA20001206.1800.0139-E53
E77	AFA20001206.1800.0139-E54
E78	AFA20001206.1800.0139-E55
E79	AFA20001206.1800.0139-E56
E80	AFA20001206.1800.0139-E57
E81	AFA20001206.1800.0139-E58
E82	AFA20001206.1800.0139-E59
E84	AFA20001206.1800.0139-E60
E85	AFA20001206.1800.0139-E61
E86	AFA20001206.1800.0139-E62
E88	AFA20001206.1800.0139-E63
E90	AFA20001206.1800.0139-E64
E91	AFA20001206.1800.0139-E65
E92	AFA20001206.1800.0139-E66
E2	AFA20001206.1800.0139-E67
E93	AFA20001206.1800.0139-E68
E94	AFA20001206.1800.0139-E69
E96	AFA20001206.1800.0139-E70
E97	AFA20001206.1800.0139-E71
E98	AFA20001206.1800.0139-E72
E3	AFA20001206.1800.0139-E73
E5	AFA20001206.1800.0139-E74
E6	AFA20001206.1800.0139-E75
E7	AFA20001206.1800.0139-E76
E8	AFA20001206.1800.0139-E77
E9	AFA20001206.1800.0139-E78
E10	AFA20001206.1800.0139-E79
E11	AFA20001206.1800.0139-E80
E12	AFA20001206.1800.0139-E81
E13	AFA20001206.1800.0139-E82
E15	AFA20001206.1800.0139-E83
EM1	AFA20001206.1800.0139-E24-1
EM17	AFA20001206.1800.0139-E1-2
EM18	AFA20001206.1800.0139-E2-3
EM19	AFA20001206.1800.0139-E73-4
EM20	AFA20001206.1800.0139-E78-5
EM21	AFA20001206.1800.0139-E73-6
EM22	AFA20001206.1800.0139-E3-7
EM23	AFA20001206.1800.0139-E3-8
EM24	AFA20001206.1800.0139-E4-9
EM25	AFA20001206.1800.0139-E73-10
EM26	AFA20001206.1800.0139-E5-11
EM27	AFA20001206.1800.0139-E6-12
EM28	AFA20001206.1800.0139-E7-13
EM29	AFA20001206.1800.0139-E8-14
EM30	AFA20001206.1800.0139-E78-15
EM31	AFA20001206.1800.0139-E9-16
EM32	AFA20001206.1800.0139-E10-17
EM33	AFA20001206.1800.0139-E11-18
EM34	AFA20001206.1800.0139-E12-19
EM35	AFA20001206.1800.0139-E11-20
EM36	AFA20001206.1800.0139-E73-21
EM37	AFA20001206.1800.0139-E11-22
EM57	AFA20001206.1800.0139-E15-23
EM39	AFA20001206.1800.0139-E11-24
EM41	AFA20001206.1800.0139-E13-25
EM42	AFA20001206.1800.0139-E14-26
EM43	AFA20001206.1800.0139-E13-27
EM45	AFA20001206.1800.0139-E16-28
EM46	AFA20001206.1800.0139-E17-29
EM47	AFA20001206.1800.0139-E18-30
EM48	AFA20001206.1800.0139-E19-31
EM49	AFA20001206.1800.0139-E20-32
EM58	AFA20001206.1800.0139-E78-33
EM51	AFA20001206.1800.0139-E21-34
EM50	AFA20001206.1800.0139-E22-35
EM52	AFA20001206.1800.0139-E23-36
EM53	AFA20001206.1800.0139-E3-37
EM54	AFA20001206.1800.0139-E3-38
EM59	AFA20001206.1800.0139-E78-39
EM60	AFA20001206.1800.0139-E78-40
EM61	AFA20001206.1800.0139-E25-41
EM62	AFA20001206.1800.0139-E25-42
EM63	AFA20001206.1800.0139-E26-43
EM64	AFA20001206.1800.0139-E27-44
EM65	AFA20001206.1800.0139-E13-45
EM66	AFA20001206.1800.0139-E73-46
EM67	AFA20001206.1800.0139-E73-47
EM68	AFA20001206.1800.0139-E78-48
EM69	AFA20001206.1800.0139-E78-49
EM70	AFA20001206.1800.0139-E78-50
EM71	AFA20001206.1800.0139-E28-51
EM72	AFA20001206.1800.0139-E29-52
EM73	AFA20001206.1800.0139-E30-53
EM74	AFA20001206.1800.0139-E31-54
EM76	AFA20001206.1800.0139-E32-55
EM77	AFA20001206.1800.0139-E33-56
EM78	AFA20001206.1800.0139-E34-57
EM80	AFA20001206.1800.0139-E34-58
EM81	AFA20001206.1800.0139-E35-59
EM83	AFA20001206.1800.0139-E36-60
EM84	AFA20001206.1800.0139-E37-61
EM85	AFA20001206.1800.0139-E38-62
EM86	AFA20001206.1800.0139-E39-63
EM87	AFA20001206.1800.0139-E40-64
EM88	AFA20001206.1800.0139-E41-65
EM89	AFA20001206.1800.0139-E42-66
EM90	AFA20001206.1800.0139-E33-67
EM93	AFA20001206.1800.0139-E33-68
EM94	AFA20001206.1800.0139-E33-69
EM95	AFA20001206.1800.0139-E78-70
EM99	AFA20001206.1800.0139-E43-71
EM100	AFA20001206.1800.0139-E44-72
EM2	AFA20001206.1800.0139-E67-73
EM101	AFA20001206.1800.0139-E44-74
EM102	AFA20001206.1800.0139-E44-75
EM103	AFA20001206.1800.0139-E45-76
EM104	AFA20001206.1800.0139-E46-77
EM105	AFA20001206.1800.0139-E44-78
EM106	AFA20001206.1800.0139-E47-79
EM107	AFA20001206.1800.0139-E47-80
EM108	AFA20001206.1800.0139-E44-81
EM109	AFA20001206.1800.0139-E48-82
EM110	AFA20001206.1800.0139-E48-83
EM111	AFA20001206.1800.0139-E49-84
EM112	AFA20001206.1800.0139-E50-85
EM113	AFA20001206.1800.0139-E49-86
EM114	AFA20001206.1800.0139-E49-87
EM115	AFA20001206.1800.0139-E44-88
EM116	AFA20001206.1800.0139-E44-89
EM117	AFA20001206.1800.0139-E52-90
EM118	AFA20001206.1800.0139-E51-91
EM119	AFA20001206.1800.0139-E53-92
EM120	AFA20001206.1800.0139-E54-93
EM121	AFA20001206.1800.0139-E56-94
EM122	AFA20001206.1800.0139-E55-95
EM123	AFA20001206.1800.0139-E55-96
EM124	AFA20001206.1800.0139-E57-97
EM125	AFA20001206.1800.0139-E55-98
EM126	AFA20001206.1800.0139-E44-99
EM127	AFA20001206.1800.0139-E55-100
EM128	AFA20001206.1800.0139-E58-101
EM129	AFA20001206.1800.0139-E59-102
EM130	AFA20001206.1800.0139-E60-103
EM132	AFA20001206.1800.0139-E61-104
EM133	AFA20001206.1800.0139-E62-105
EM134	AFA20001206.1800.0139-E63-106
EM40	AFA20001206.1800.0139-E64-107
EM135	AFA20001206.1800.0139-E65-108
EM136	AFA20001206.1800.0139-E66-109
EM137	AFA20001206.1800.0139-E61-110
EM138	AFA20001206.1800.0139-E68-111
EM139	AFA20001206.1800.0139-E69-112
EM140	AFA20001206.1800.0139-E68-113
EM142	AFA20001206.1800.0139-E65-114
EM143	AFA20001206.1800.0139-E34-115
EM82	AFA20001206.1800.0139-E70-116
EM145	AFA20001206.1800.0139-E71-117
EM3	AFA20001206.1800.0139-E73-118
EM97	AFA20001206.1800.0139-E72-119
EM55	AFA20001206.1800.0139-E20-120
EM56	AFA20001206.1800.0139-E20-121
EM4	AFA20001206.1800.0139-E75-122
EM5	AFA20001206.1800.0139-E74-123
EM6	AFA20001206.1800.0139-E76-124
EM7	AFA20001206.1800.0139-E77-125
EM8	AFA20001206.1800.0139-E78-126
EM9	AFA20001206.1800.0139-E80-127
EM10	AFA20001206.1800.0139-E79-128
EM11	AFA20001206.1800.0139-E81-129
EM12	AFA20001206.1800.0139-E81-130
EM13	AFA20001206.1800.0139-E81-131
EM14	AFA20001206.1800.0139-E82-132
EM16	AFA20001206.1800.0139-E83-133
R1	AFA20001206.1800.0139-R1
R2	AFA20001206.1800.0139-R2
R3	AFA20001206.1800.0139-R3
R4	AFA20001206.1800.0139-R4
R5	AFA20001206.1800.0139-R5
R7	AFA20001206.1800.0139-R6
R8	AFA20001206.1800.0139-R7
R9	AFA20001206.1800.0139-R8
R10	AFA20001206.1800.0139-R9
R11	AFA20001206.1800.0139-R10
R12	AFA20001206.1800.0139-R11
R13	AFA20001206.1800.0139-R12
R14	AFA20001206.1800.0139-R13
R15	AFA20001206.1800.0139-R14
R16	AFA20001206.1800.0139-R15
R17	AFA20001206.1800.0139-R16
R18	AFA20001206.1800.0139-R17
R20	AFA20001206.1800.0139-R18
R22	AFA20001206.1800.0139-R19
R23	AFA20001206.1800.0139-R20
R24	AFA20001206.1800.0139-R21
R26	AFA20001206.1800.0139-R22
