CE11	ALH20001020.1300.0091-CE1
CE12	ALH20001020.1300.0091-CE2
CE13	ALH20001020.1300.0091-CE3
CE14	ALH20001020.1300.0091-CE4
CE15	ALH20001020.1300.0091-CE5
CE16	ALH20001020.1300.0091-CE6
CE18	ALH20001020.1300.0091-CE7
CE19	ALH20001020.1300.0091-CE8
CE20	ALH20001020.1300.0091-CE9
CE21	ALH20001020.1300.0091-CE10
CE22	ALH20001020.1300.0091-CE11
CE23	ALH20001020.1300.0091-CE12
CE24	ALH20001020.1300.0091-CE13
CE25	ALH20001020.1300.0091-CE14
CE27	ALH20001020.1300.0091-CE15
CE28	ALH20001020.1300.0091-CE16
CE30	ALH20001020.1300.0091-CE17
CE31	ALH20001020.1300.0091-CE18
CE33	ALH20001020.1300.0091-CE19
CE34	ALH20001020.1300.0091-CE20
CE36	ALH20001020.1300.0091-CE21
CE37	ALH20001020.1300.0091-CE22
CE38	ALH20001020.1300.0091-CE23
CE39	ALH20001020.1300.0091-CE24
CE40	ALH20001020.1300.0091-CE25
CE41	ALH20001020.1300.0091-CE26
CE1	ALH20001020.1300.0091-CE27
CE2	ALH20001020.1300.0091-CE28
CE3	ALH20001020.1300.0091-CE29
CE4	ALH20001020.1300.0091-CE30
CE5	ALH20001020.1300.0091-CE31
CE6	ALH20001020.1300.0091-CE32
CE7	ALH20001020.1300.0091-CE33
CE8	ALH20001020.1300.0091-CE34
CE9	ALH20001020.1300.0091-CE35
E11	ALH20001020.1300.0091-E1
E12	ALH20001020.1300.0091-E2
E13	ALH20001020.1300.0091-E3
E14	ALH20001020.1300.0091-E4
E15	ALH20001020.1300.0091-E5
E16	ALH20001020.1300.0091-E6
E18	ALH20001020.1300.0091-E7
E19	ALH20001020.1300.0091-E8
E20	ALH20001020.1300.0091-E9
E21	ALH20001020.1300.0091-E10
E22	ALH20001020.1300.0091-E11
E23	ALH20001020.1300.0091-E12
E24	ALH20001020.1300.0091-E13
E25	ALH20001020.1300.0091-E14
E26	ALH20001020.1300.0091-E15
E27	ALH20001020.1300.0091-E16
E28	ALH20001020.1300.0091-E17
E29	ALH20001020.1300.0091-E18
E31	ALH20001020.1300.0091-E19
E32	ALH20001020.1300.0091-E20
E34	ALH20001020.1300.0091-E21
E35	ALH20001020.1300.0091-E22
E1	ALH20001020.1300.0091-E23
E37	ALH20001020.1300.0091-E24
E38	ALH20001020.1300.0091-E25
E40	ALH20001020.1300.0091-E26
E41	ALH20001020.1300.0091-E27
E42	ALH20001020.1300.0091-E28
E43	ALH20001020.1300.0091-E29
E44	ALH20001020.1300.0091-E30
E45	ALH20001020.1300.0091-E31
E46	ALH20001020.1300.0091-E32
E2	ALH20001020.1300.0091-E33
E3	ALH20001020.1300.0091-E34
E4	ALH20001020.1300.0091-E35
E5	ALH20001020.1300.0091-E36
E6	ALH20001020.1300.0091-E37
E7	ALH20001020.1300.0091-E38
E8	ALH20001020.1300.0091-E39
E9	ALH20001020.1300.0091-E40
EM1	ALH20001020.1300.0091-E23-1
EM21	ALH20001020.1300.0091-E1-2
EM22	ALH20001020.1300.0091-E37-3
EM23	ALH20001020.1300.0091-E2-4
EM24	ALH20001020.1300.0091-E3-5
EM25	ALH20001020.1300.0091-E4-6
EM26	ALH20001020.1300.0091-E5-7
EM27	ALH20001020.1300.0091-E2-8
EM28	ALH20001020.1300.0091-E6-9
EM29	ALH20001020.1300.0091-E37-10
EM31	ALH20001020.1300.0091-E7-11
EM32	ALH20001020.1300.0091-E8-12
EM33	ALH20001020.1300.0091-E9-13
EM35	ALH20001020.1300.0091-E10-14
EM36	ALH20001020.1300.0091-E11-15
EM37	ALH20001020.1300.0091-E5-16
EM38	ALH20001020.1300.0091-E13-17
EM39	ALH20001020.1300.0091-E14-18
EM40	ALH20001020.1300.0091-E15-19
EM41	ALH20001020.1300.0091-E5-20
EM42	ALH20001020.1300.0091-E16-21
EM43	ALH20001020.1300.0091-E17-22
EM44	ALH20001020.1300.0091-E12-23
EM45	ALH20001020.1300.0091-E12-24
EM46	ALH20001020.1300.0091-E18-25
EM47	ALH20001020.1300.0091-E18-26
EM48	ALH20001020.1300.0091-E18-27
EM49	ALH20001020.1300.0091-E19-28
EM50	ALH20001020.1300.0091-E5-29
EM51	ALH20001020.1300.0091-E20-30
EM53	ALH20001020.1300.0091-E21-31
EM54	ALH20001020.1300.0091-E22-32
EM55	ALH20001020.1300.0091-E18-33
EM58	ALH20001020.1300.0091-E24-34
EM59	ALH20001020.1300.0091-E24-35
EM60	ALH20001020.1300.0091-E15-36
EM61	ALH20001020.1300.0091-E12-37
EM62	ALH20001020.1300.0091-E25-38
EM63	ALH20001020.1300.0091-E34-39
EM65	ALH20001020.1300.0091-E26-40
EM66	ALH20001020.1300.0091-E6-41
EM67	ALH20001020.1300.0091-E37-42
EM68	ALH20001020.1300.0091-E27-43
EM69	ALH20001020.1300.0091-E28-44
EM70	ALH20001020.1300.0091-E27-45
EM71	ALH20001020.1300.0091-E27-46
EM72	ALH20001020.1300.0091-E29-47
EM73	ALH20001020.1300.0091-E30-48
EM74	ALH20001020.1300.0091-E31-49
EM75	ALH20001020.1300.0091-E37-50
EM76	ALH20001020.1300.0091-E32-51
EM2	ALH20001020.1300.0091-E33-52
EM3	ALH20001020.1300.0091-E34-53
EM4	ALH20001020.1300.0091-E23-54
EM5	ALH20001020.1300.0091-E35-55
EM6	ALH20001020.1300.0091-E36-56
EM7	ALH20001020.1300.0091-E37-57
EM8	ALH20001020.1300.0091-E38-58
EM9	ALH20001020.1300.0091-E34-59
EM10	ALH20001020.1300.0091-E35-60
EM11	ALH20001020.1300.0091-E39-61
EM12	ALH20001020.1300.0091-E40-62
EM13	ALH20001020.1300.0091-E34-63
EM14	ALH20001020.1300.0091-E35-64
EM16	ALH20001020.1300.0091-E35-65
EM17	ALH20001020.1300.0091-E37-66
EM18	ALH20001020.1300.0091-E38-67
EM19	ALH20001020.1300.0091-E38-68
EM20	ALH20001020.1300.0091-E37-69
R1	ALH20001020.1300.0091-R1
R2	ALH20001020.1300.0091-R2
R3	ALH20001020.1300.0091-R3
R4	ALH20001020.1300.0091-R4
R5	ALH20001020.1300.0091-R5
R6	ALH20001020.1300.0091-R6
R8	ALH20001020.1300.0091-R7
R9	ALH20001020.1300.0091-R8
R10	ALH20001020.1300.0091-R9
R11	ALH20001020.1300.0091-R10
R12	ALH20001020.1300.0091-R11
R13	ALH20001020.1300.0091-R12
R14	ALH20001020.1300.0091-R13
R15	ALH20001020.1300.0091-R14
R16	ALH20001020.1300.0091-R15
R17	ALH20001020.1300.0091-R16
RM1	ALH20001020.1300.0091-R1-1
RM2	ALH20001020.1300.0091-R2-1
