CE1	ALH20001112.1300.0062-CE1
CE2	ALH20001112.1300.0062-CE2
CE3	ALH20001112.1300.0062-CE3
CE5	ALH20001112.1300.0062-CE4
CE6	ALH20001112.1300.0062-CE5
CE7	ALH20001112.1300.0062-CE6
CE8	ALH20001112.1300.0062-CE7
CE9	ALH20001112.1300.0062-CE8
CE10	ALH20001112.1300.0062-CE9
CE11	ALH20001112.1300.0062-CE10
E17	ALH20001112.1300.0062-E1
E18	ALH20001112.1300.0062-E2
E1	ALH20001112.1300.0062-E3
E2	ALH20001112.1300.0062-E4
E5	ALH20001112.1300.0062-E5
E6	ALH20001112.1300.0062-E6
E7	ALH20001112.1300.0062-E7
E8	ALH20001112.1300.0062-E8
E9	ALH20001112.1300.0062-E9
E11	ALH20001112.1300.0062-E10
E13	ALH20001112.1300.0062-E11
E14	ALH20001112.1300.0062-E12
E15	ALH20001112.1300.0062-E13
E16	ALH20001112.1300.0062-E14
EM1	ALH20001112.1300.0062-E3-1
EM16	ALH20001112.1300.0062-E6-2
EM17	ALH20001112.1300.0062-E8-3
EM18	ALH20001112.1300.0062-E1-4
EM19	ALH20001112.1300.0062-E2-5
EM21	ALH20001112.1300.0062-E5-6
EM22	ALH20001112.1300.0062-E8-7
EM23	ALH20001112.1300.0062-E8-8
EM2	ALH20001112.1300.0062-E4-9
EM5	ALH20001112.1300.0062-E5-10
EM6	ALH20001112.1300.0062-E6-11
EM7	ALH20001112.1300.0062-E6-12
EM8	ALH20001112.1300.0062-E7-13
EM9	ALH20001112.1300.0062-E8-14
EM10	ALH20001112.1300.0062-E9-15
EM3	ALH20001112.1300.0062-E10-16
EM4	ALH20001112.1300.0062-E11-17
EM12	ALH20001112.1300.0062-E12-18
EM13	ALH20001112.1300.0062-E13-19
EM14	ALH20001112.1300.0062-E14-20
EM15	ALH20001112.1300.0062-E6-21
R1	ALH20001112.1300.0062-R1
R2	ALH20001112.1300.0062-R2
R3	ALH20001112.1300.0062-R3
R4	ALH20001112.1300.0062-R4
R5	ALH20001112.1300.0062-R5
RM1	ALH20001112.1300.0062-R1-1
RM2	ALH20001112.1300.0062-R2-1
RM3	ALH20001112.1300.0062-R3-1
RM4	ALH20001112.1300.0062-R4-1
RM5	ALH20001112.1300.0062-R5-1
Q1	ALH20001112.1300.0062-T1
Q2	ALH20001112.1300.0062-T2
Q3	ALH20001112.1300.0062-T3
Q4	ALH20001112.1300.0062-T4
