CE12	AFA20001208.1000.0028-CE1
CE13	AFA20001208.1000.0028-CE2
CE14	AFA20001208.1000.0028-CE3
CE15	AFA20001208.1000.0028-CE4
CE16	AFA20001208.1000.0028-CE5
CE17	AFA20001208.1000.0028-CE6
CE18	AFA20001208.1000.0028-CE7
CE20	AFA20001208.1000.0028-CE8
CE21	AFA20001208.1000.0028-CE9
CE22	AFA20001208.1000.0028-CE10
CE23	AFA20001208.1000.0028-CE11
CE25	AFA20001208.1000.0028-CE12
CE27	AFA20001208.1000.0028-CE13
CE28	AFA20001208.1000.0028-CE14
CE29	AFA20001208.1000.0028-CE15
CE30	AFA20001208.1000.0028-CE16
CE31	AFA20001208.1000.0028-CE17
CE32	AFA20001208.1000.0028-CE18
CE33	AFA20001208.1000.0028-CE19
CE34	AFA20001208.1000.0028-CE20
CE35	AFA20001208.1000.0028-CE21
CE36	AFA20001208.1000.0028-CE22
CE37	AFA20001208.1000.0028-CE23
CE1	AFA20001208.1000.0028-CE24
CE2	AFA20001208.1000.0028-CE25
CE3	AFA20001208.1000.0028-CE26
CE5	AFA20001208.1000.0028-CE27
CE6	AFA20001208.1000.0028-CE28
CE7	AFA20001208.1000.0028-CE29
CE8	AFA20001208.1000.0028-CE30
CE9	AFA20001208.1000.0028-CE31
CE10	AFA20001208.1000.0028-CE32
CE11	AFA20001208.1000.0028-CE33
E14	AFA20001208.1000.0028-E1
E15	AFA20001208.1000.0028-E2
E16	AFA20001208.1000.0028-E3
E17	AFA20001208.1000.0028-E4
E18	AFA20001208.1000.0028-E5
E20	AFA20001208.1000.0028-E6
E21	AFA20001208.1000.0028-E7
E22	AFA20001208.1000.0028-E8
E24	AFA20001208.1000.0028-E9
E25	AFA20001208.1000.0028-E10
E26	AFA20001208.1000.0028-E11
E27	AFA20001208.1000.0028-E12
E29	AFA20001208.1000.0028-E13
E30	AFA20001208.1000.0028-E14
E32	AFA20001208.1000.0028-E15
E33	AFA20001208.1000.0028-E16
E34	AFA20001208.1000.0028-E17
E1	AFA20001208.1000.0028-E18
E35	AFA20001208.1000.0028-E19
E36	AFA20001208.1000.0028-E20
E37	AFA20001208.1000.0028-E21
E38	AFA20001208.1000.0028-E22
E39	AFA20001208.1000.0028-E23
E41	AFA20001208.1000.0028-E24
E42	AFA20001208.1000.0028-E25
E43	AFA20001208.1000.0028-E26
E44	AFA20001208.1000.0028-E27
E47	AFA20001208.1000.0028-E28
E45	AFA20001208.1000.0028-E29
E46	AFA20001208.1000.0028-E30
E2	AFA20001208.1000.0028-E31
E3	AFA20001208.1000.0028-E32
E5	AFA20001208.1000.0028-E33
E7	AFA20001208.1000.0028-E34
E8	AFA20001208.1000.0028-E35
E9	AFA20001208.1000.0028-E36
E10	AFA20001208.1000.0028-E37
E11	AFA20001208.1000.0028-E38
E12	AFA20001208.1000.0028-E39
E13	AFA20001208.1000.0028-E40
EM1	AFA20001208.1000.0028-E18-1
EM19	AFA20001208.1000.0028-E32-2
EM20	AFA20001208.1000.0028-E32-3
EM21	AFA20001208.1000.0028-E40-4
EM22	AFA20001208.1000.0028-E1-5
EM23	AFA20001208.1000.0028-E2-6
EM27	AFA20001208.1000.0028-E3-7
EM28	AFA20001208.1000.0028-E3-8
EM29	AFA20001208.1000.0028-E3-9
EM30	AFA20001208.1000.0028-E3-10
EM31	AFA20001208.1000.0028-E5-11
EM32	AFA20001208.1000.0028-E4-12
EM33	AFA20001208.1000.0028-E4-13
EM35	AFA20001208.1000.0028-E6-14
EM36	AFA20001208.1000.0028-E4-15
EM37	AFA20001208.1000.0028-E7-16
EM38	AFA20001208.1000.0028-E7-17
EM7	AFA20001208.1000.0028-E28-18
EM43	AFA20001208.1000.0028-E9-19
EM44	AFA20001208.1000.0028-E10-20
EM45	AFA20001208.1000.0028-E11-21
EM46	AFA20001208.1000.0028-E11-22
EM47	AFA20001208.1000.0028-E12-23
EM48	AFA20001208.1000.0028-E12-24
EM50	AFA20001208.1000.0028-E38-25
EM51	AFA20001208.1000.0028-E13-26
EM52	AFA20001208.1000.0028-E14-27
EM53	AFA20001208.1000.0028-E8-28
EM54	AFA20001208.1000.0028-E8-29
EM57	AFA20001208.1000.0028-E15-30
EM58	AFA20001208.1000.0028-E16-31
EM59	AFA20001208.1000.0028-E16-32
EM60	AFA20001208.1000.0028-E17-33
EM61	AFA20001208.1000.0028-E19-34
EM63	AFA20001208.1000.0028-E20-35
EM64	AFA20001208.1000.0028-E20-36
EM65	AFA20001208.1000.0028-E32-37
EM66	AFA20001208.1000.0028-E40-38
EM67	AFA20001208.1000.0028-E8-39
EM68	AFA20001208.1000.0028-E21-40
EM69	AFA20001208.1000.0028-E22-41
EM70	AFA20001208.1000.0028-E23-42
EM71	AFA20001208.1000.0028-E24-43
EM72	AFA20001208.1000.0028-E25-44
EM73	AFA20001208.1000.0028-E26-45
EM74	AFA20001208.1000.0028-E27-46
EM76	AFA20001208.1000.0028-E38-47
EM77	AFA20001208.1000.0028-E22-48
EM78	AFA20001208.1000.0028-E29-49
EM2	AFA20001208.1000.0028-E31-50
EM79	AFA20001208.1000.0028-E30-51
EM3	AFA20001208.1000.0028-E32-52
EM4	AFA20001208.1000.0028-E32-53
EM34	AFA20001208.1000.0028-E4-54
EM8	AFA20001208.1000.0028-E33-55
EM9	AFA20001208.1000.0028-E34-56
EM10	AFA20001208.1000.0028-E35-57
EM11	AFA20001208.1000.0028-E36-58
EM12	AFA20001208.1000.0028-E37-59
EM13	AFA20001208.1000.0028-E38-60
EM14	AFA20001208.1000.0028-E39-61
EM16	AFA20001208.1000.0028-E32-62
EM17	AFA20001208.1000.0028-E32-63
EM18	AFA20001208.1000.0028-E32-64
R3	AFA20001208.1000.0028-R1
R4	AFA20001208.1000.0028-R2
R5	AFA20001208.1000.0028-R3
R8	AFA20001208.1000.0028-R4
R13	AFA20001208.1000.0028-R5
R15	AFA20001208.1000.0028-R6
R16	AFA20001208.1000.0028-R7
R18	AFA20001208.1000.0028-R8
R21	AFA20001208.1000.0028-R9
R22	AFA20001208.1000.0028-R10
R23	AFA20001208.1000.0028-R11
R24	AFA20001208.1000.0028-R12
RM3	AFA20001208.1000.0028-R1-1
RM4	AFA20001208.1000.0028-R2-1
RM5	AFA20001208.1000.0028-R3-1
RM8	AFA20001208.1000.0028-R4-1
RM14	AFA20001208.1000.0028-R5-1
RM17	AFA20001208.1000.0028-R6-1
RM18	AFA20001208.1000.0028-R7-1
RM21	AFA20001208.1000.0028-R8-1
