CE13	AFA20001121.0000.0004-CE1
CE14	AFA20001121.0000.0004-CE2
CE15	AFA20001121.0000.0004-CE3
CE16	AFA20001121.0000.0004-CE4
CE17	AFA20001121.0000.0004-CE5
CE18	AFA20001121.0000.0004-CE6
CE19	AFA20001121.0000.0004-CE7
CE20	AFA20001121.0000.0004-CE8
CE21	AFA20001121.0000.0004-CE9
CE1	AFA20001121.0000.0004-CE10
CE2	AFA20001121.0000.0004-CE11
CE3	AFA20001121.0000.0004-CE12
CE4	AFA20001121.0000.0004-CE13
CE5	AFA20001121.0000.0004-CE14
CE6	AFA20001121.0000.0004-CE15
CE7	AFA20001121.0000.0004-CE16
CE8	AFA20001121.0000.0004-CE17
CE10	AFA20001121.0000.0004-CE18
CE11	AFA20001121.0000.0004-CE19
CE12	AFA20001121.0000.0004-CE20
E18	AFA20001121.0000.0004-E1
E19	AFA20001121.0000.0004-E2
E20	AFA20001121.0000.0004-E3
E21	AFA20001121.0000.0004-E4
E22	AFA20001121.0000.0004-E5
E23	AFA20001121.0000.0004-E6
E24	AFA20001121.0000.0004-E7
E25	AFA20001121.0000.0004-E8
E1	AFA20001121.0000.0004-E9
E26	AFA20001121.0000.0004-E10
E2	AFA20001121.0000.0004-E11
E3	AFA20001121.0000.0004-E12
E4	AFA20001121.0000.0004-E13
E6	AFA20001121.0000.0004-E14
E7	AFA20001121.0000.0004-E15
E8	AFA20001121.0000.0004-E16
E9	AFA20001121.0000.0004-E17
E10	AFA20001121.0000.0004-E18
E12	AFA20001121.0000.0004-E19
E13	AFA20001121.0000.0004-E20
E15	AFA20001121.0000.0004-E21
EM1	AFA20001121.0000.0004-E9-1
EM18	AFA20001121.0000.0004-E16-2
EM19	AFA20001121.0000.0004-E1-3
EM20	AFA20001121.0000.0004-E2-4
EM21	AFA20001121.0000.0004-E12-5
EM22	AFA20001121.0000.0004-E3-6
EM23	AFA20001121.0000.0004-E3-7
EM24	AFA20001121.0000.0004-E4-8
EM25	AFA20001121.0000.0004-E5-9
EM28	AFA20001121.0000.0004-E6-10
EM30	AFA20001121.0000.0004-E6-11
EM31	AFA20001121.0000.0004-E15-12
EM32	AFA20001121.0000.0004-E7-13
EM33	AFA20001121.0000.0004-E20-14
EM35	AFA20001121.0000.0004-E6-15
EM37	AFA20001121.0000.0004-E15-16
EM38	AFA20001121.0000.0004-E10-17
EM2	AFA20001121.0000.0004-E11-18
EM3	AFA20001121.0000.0004-E12-19
EM5	AFA20001121.0000.0004-E14-20
EM6	AFA20001121.0000.0004-E13-21
EM7	AFA20001121.0000.0004-E13-22
EM8	AFA20001121.0000.0004-E15-23
EM9	AFA20001121.0000.0004-E17-24
EM10	AFA20001121.0000.0004-E13-25
EM11	AFA20001121.0000.0004-E18-26
EM13	AFA20001121.0000.0004-E19-27
EM14	AFA20001121.0000.0004-E20-28
EM15	AFA20001121.0000.0004-E21-29
EM39	AFA20001121.0000.0004-E8-30
R1	AFA20001121.0000.0004-R1
R5	AFA20001121.0000.0004-R2
R6	AFA20001121.0000.0004-R3
R7	AFA20001121.0000.0004-R4
R10	AFA20001121.0000.0004-R5
R4	AFA20001121.0000.0004-R6
RM1	AFA20001121.0000.0004-R1-1
RM4	AFA20001121.0000.0004-R3-1
RM5	AFA20001121.0000.0004-R4-1
RM8	AFA20001121.0000.0004-R5-1
RM2	AFA20001121.0000.0004-R6-1
RM3	AFA20001121.0000.0004-R2-1
V3	AFA20001121.0000.0004-EV1
V4	AFA20001121.0000.0004-EV2
VM3	AFA20001121.0000.0004-EV1-1
VM4	AFA20001121.0000.0004-EV2-1
Q1	AFA20001121.0000.0004-T1
Q2	AFA20001121.0000.0004-T2
Q3	AFA20001121.0000.0004-T3
Q4	AFA20001121.0000.0004-T4
Q5	AFA20001121.0000.0004-T5
