CE12	ALH20001015.1300.0085-CE1
CE13	ALH20001015.1300.0085-CE2
CE14	ALH20001015.1300.0085-CE3
CE15	ALH20001015.1300.0085-CE4
CE16	ALH20001015.1300.0085-CE5
CE17	ALH20001015.1300.0085-CE6
CE18	ALH20001015.1300.0085-CE7
CE19	ALH20001015.1300.0085-CE8
CE20	ALH20001015.1300.0085-CE9
CE21	ALH20001015.1300.0085-CE10
CE22	ALH20001015.1300.0085-CE11
CE23	ALH20001015.1300.0085-CE12
CE24	ALH20001015.1300.0085-CE13
CE25	ALH20001015.1300.0085-CE14
CE26	ALH20001015.1300.0085-CE15
CE27	ALH20001015.1300.0085-CE16
CE28	ALH20001015.1300.0085-CE17
CE29	ALH20001015.1300.0085-CE18
CE30	ALH20001015.1300.0085-CE19
CE31	ALH20001015.1300.0085-CE20
CE32	ALH20001015.1300.0085-CE21
CE33	ALH20001015.1300.0085-CE22
CE1	ALH20001015.1300.0085-CE23
CE34	ALH20001015.1300.0085-CE24
CE2	ALH20001015.1300.0085-CE25
CE3	ALH20001015.1300.0085-CE26
CE4	ALH20001015.1300.0085-CE27
CE5	ALH20001015.1300.0085-CE28
CE6	ALH20001015.1300.0085-CE29
CE7	ALH20001015.1300.0085-CE30
CE8	ALH20001015.1300.0085-CE31
CE9	ALH20001015.1300.0085-CE32
CE10	ALH20001015.1300.0085-CE33
CE11	ALH20001015.1300.0085-CE34
E17	ALH20001015.1300.0085-E1
E18	ALH20001015.1300.0085-E2
E19	ALH20001015.1300.0085-E3
E20	ALH20001015.1300.0085-E4
E21	ALH20001015.1300.0085-E5
E24	ALH20001015.1300.0085-E6
E25	ALH20001015.1300.0085-E7
E26	ALH20001015.1300.0085-E8
E27	ALH20001015.1300.0085-E9
E28	ALH20001015.1300.0085-E10
E29	ALH20001015.1300.0085-E11
E30	ALH20001015.1300.0085-E12
E31	ALH20001015.1300.0085-E13
E32	ALH20001015.1300.0085-E14
E33	ALH20001015.1300.0085-E15
E34	ALH20001015.1300.0085-E16
E35	ALH20001015.1300.0085-E17
E36	ALH20001015.1300.0085-E18
E37	ALH20001015.1300.0085-E19
E38	ALH20001015.1300.0085-E20
E39	ALH20001015.1300.0085-E21
E40	ALH20001015.1300.0085-E22
E41	ALH20001015.1300.0085-E23
