CE11	ANN20001125.0900.0084-CE1
CE12	ANN20001125.0900.0084-CE2
CE13	ANN20001125.0900.0084-CE3
CE14	ANN20001125.0900.0084-CE4
CE15	ANN20001125.0900.0084-CE5
CE16	ANN20001125.0900.0084-CE6
CE17	ANN20001125.0900.0084-CE7
CE18	ANN20001125.0900.0084-CE8
CE19	ANN20001125.0900.0084-CE9
CE21	ANN20001125.0900.0084-CE10
CE22	ANN20001125.0900.0084-CE11
CE23	ANN20001125.0900.0084-CE12
CE24	ANN20001125.0900.0084-CE13
CE25	ANN20001125.0900.0084-CE14
CE1	ANN20001125.0900.0084-CE15
CE26	ANN20001125.0900.0084-CE16
CE2	ANN20001125.0900.0084-CE17
CE3	ANN20001125.0900.0084-CE18
CE4	ANN20001125.0900.0084-CE19
CE5	ANN20001125.0900.0084-CE20
CE6	ANN20001125.0900.0084-CE21
CE7	ANN20001125.0900.0084-CE22
CE8	ANN20001125.0900.0084-CE23
CE9	ANN20001125.0900.0084-CE24
CE10	ANN20001125.0900.0084-CE25
E14	ANN20001125.0900.0084-E1
E15	ANN20001125.0900.0084-E2
E16	ANN20001125.0900.0084-E3
E38	ANN20001125.0900.0084-E4
E18	ANN20001125.0900.0084-E5
E19	ANN20001125.0900.0084-E6
E20	ANN20001125.0900.0084-E7
E21	ANN20001125.0900.0084-E8
E22	ANN20001125.0900.0084-E9
E23	ANN20001125.0900.0084-E10
E24	ANN20001125.0900.0084-E11
E25	ANN20001125.0900.0084-E12
E27	ANN20001125.0900.0084-E13
E28	ANN20001125.0900.0084-E14
E29	ANN20001125.0900.0084-E15
E1	ANN20001125.0900.0084-E16
E31	ANN20001125.0900.0084-E17
E32	ANN20001125.0900.0084-E18
E33	ANN20001125.0900.0084-E19
E34	ANN20001125.0900.0084-E20
E35	ANN20001125.0900.0084-E21
E36	ANN20001125.0900.0084-E22
E37	ANN20001125.0900.0084-E23
E2	ANN20001125.0900.0084-E24
E3	ANN20001125.0900.0084-E25
E4	ANN20001125.0900.0084-E26
E5	ANN20001125.0900.0084-E27
E6	ANN20001125.0900.0084-E28
E7	ANN20001125.0900.0084-E29
E8	ANN20001125.0900.0084-E30
E9	ANN20001125.0900.0084-E31
E10	ANN20001125.0900.0084-E32
E11	ANN20001125.0900.0084-E33
E12	ANN20001125.0900.0084-E34
EM1	ANN20001125.0900.0084-E16-1
EM20	ANN20001125.0900.0084-E1-2
EM21	ANN20001125.0900.0084-E29-3
EM22	ANN20001125.0900.0084-E29-4
EM23	ANN20001125.0900.0084-E26-5
EM24	ANN20001125.0900.0084-E2-6
EM25	ANN20001125.0900.0084-E34-7
EM26	ANN20001125.0900.0084-E34-8
EM27	ANN20001125.0900.0084-E34-9
EM28	ANN20001125.0900.0084-E32-10
EM29	ANN20001125.0900.0084-E33-11
EM30	ANN20001125.0900.0084-E34-12
EM31	ANN20001125.0900.0084-E33-13
EM32	ANN20001125.0900.0084-E29-14
EM33	ANN20001125.0900.0084-E29-15
EM34	ANN20001125.0900.0084-E3-16
EM35	ANN20001125.0900.0084-E29-17
EM40	ANN20001125.0900.0084-E5-18
EM41	ANN20001125.0900.0084-E6-19
EM43	ANN20001125.0900.0084-E32-20
EM44	ANN20001125.0900.0084-E32-21
EM46	ANN20001125.0900.0084-E31-22
EM47	ANN20001125.0900.0084-E31-23
EM48	ANN20001125.0900.0084-E31-24
EM49	ANN20001125.0900.0084-E7-25
EM50	ANN20001125.0900.0084-E7-26
EM51	ANN20001125.0900.0084-E8-27
EM52	ANN20001125.0900.0084-E9-28
EM53	ANN20001125.0900.0084-E10-29
EM54	ANN20001125.0900.0084-E11-30
EM55	ANN20001125.0900.0084-E12-31
EM56	ANN20001125.0900.0084-E13-32
EM57	ANN20001125.0900.0084-E14-33
EM58	ANN20001125.0900.0084-E7-34
EM59	ANN20001125.0900.0084-E27-35
EM60	ANN20001125.0900.0084-E27-36
EM61	ANN20001125.0900.0084-E15-37
EM62	ANN20001125.0900.0084-E12-38
EM63	ANN20001125.0900.0084-E12-39
EM64	ANN20001125.0900.0084-E12-40
EM66	ANN20001125.0900.0084-E17-41
EM67	ANN20001125.0900.0084-E17-42
EM68	ANN20001125.0900.0084-E18-43
EM69	ANN20001125.0900.0084-E19-44
EM70	ANN20001125.0900.0084-E7-45
EM71	ANN20001125.0900.0084-E7-46
EM72	ANN20001125.0900.0084-E20-47
EM73	ANN20001125.0900.0084-E20-48
EM74	ANN20001125.0900.0084-E21-49
EM76	ANN20001125.0900.0084-E22-50
EM77	ANN20001125.0900.0084-E20-51
EM78	ANN20001125.0900.0084-E32-52
EM79	ANN20001125.0900.0084-E23-53
EM36	ANN20001125.0900.0084-E23-54
EM2	ANN20001125.0900.0084-E24-55
EM3	ANN20001125.0900.0084-E25-56
EM4	ANN20001125.0900.0084-E26-57
EM5	ANN20001125.0900.0084-E28-58
EM6	ANN20001125.0900.0084-E29-59
EM7	ANN20001125.0900.0084-E30-60
EM8	ANN20001125.0900.0084-E29-61
EM9	ANN20001125.0900.0084-E29-62
EM10	ANN20001125.0900.0084-E31-63
EM75	ANN20001125.0900.0084-E4-64
EM13	ANN20001125.0900.0084-E32-65
EM14	ANN20001125.0900.0084-E33-66
EM15	ANN20001125.0900.0084-E29-67
EM16	ANN20001125.0900.0084-E34-68
EM17	ANN20001125.0900.0084-E34-69
EM18	ANN20001125.0900.0084-E34-70
EM19	ANN20001125.0900.0084-E31-71
R1	ANN20001125.0900.0084-R1
R2	ANN20001125.0900.0084-R2
R3	ANN20001125.0900.0084-R3
R4	ANN20001125.0900.0084-R4
R6	ANN20001125.0900.0084-R5
R7	ANN20001125.0900.0084-R6
R8	ANN20001125.0900.0084-R7
R10	ANN20001125.0900.0084-R8
R11	ANN20001125.0900.0084-R9
R12	ANN20001125.0900.0084-R10
R13	ANN20001125.0900.0084-R11
R14	ANN20001125.0900.0084-R12
R15	ANN20001125.0900.0084-R13
R16	ANN20001125.0900.0084-R14
RM1	ANN20001125.0900.0084-R1-1
RM2	ANN20001125.0900.0084-R2-1
RM3	ANN20001125.0900.0084-R3-1
RM4	ANN20001125.0900.0084-R4-1
RM6	ANN20001125.0900.0084-R5-1
RM7	ANN20001125.0900.0084-R6-1
RM8	ANN20001125.0900.0084-R7-1
RM10	ANN20001125.0900.0084-R8-1
RM11	ANN20001125.0900.0084-R9-1
RM12	ANN20001125.0900.0084-R10-1
RM13	ANN20001125.0900.0084-R11-1
RM14	ANN20001125.0900.0084-R12-1
RM15	ANN20001125.0900.0084-R13-1
RM16	ANN20001125.0900.0084-R14-1
V1	ANN20001125.0900.0084-EV1
