CE12	ANN20001130.1500.0072-CE1
CE13	ANN20001130.1500.0072-CE2
CE14	ANN20001130.1500.0072-CE3
CE15	ANN20001130.1500.0072-CE4
CE16	ANN20001130.1500.0072-CE5
CE18	ANN20001130.1500.0072-CE6
CE19	ANN20001130.1500.0072-CE7
CE20	ANN20001130.1500.0072-CE8
CE21	ANN20001130.1500.0072-CE9
CE22	ANN20001130.1500.0072-CE10
CE23	ANN20001130.1500.0072-CE11
CE24	ANN20001130.1500.0072-CE12
CE25	ANN20001130.1500.0072-CE13
CE26	ANN20001130.1500.0072-CE14
CE27	ANN20001130.1500.0072-CE15
CE28	ANN20001130.1500.0072-CE16
CE29	ANN20001130.1500.0072-CE17
CE30	ANN20001130.1500.0072-CE18
CE31	ANN20001130.1500.0072-CE19
CE32	ANN20001130.1500.0072-CE20
CE33	ANN20001130.1500.0072-CE21
CE34	ANN20001130.1500.0072-CE22
CE35	ANN20001130.1500.0072-CE23
CE36	ANN20001130.1500.0072-CE24
CE1	ANN20001130.1500.0072-CE25
CE38	ANN20001130.1500.0072-CE26
CE39	ANN20001130.1500.0072-CE27
CE40	ANN20001130.1500.0072-CE28
CE41	ANN20001130.1500.0072-CE29
CE42	ANN20001130.1500.0072-CE30
CE43	ANN20001130.1500.0072-CE31
CE44	ANN20001130.1500.0072-CE32
CE45	ANN20001130.1500.0072-CE33
CE53	ANN20001130.1500.0072-CE34
CE47	ANN20001130.1500.0072-CE35
CE48	ANN20001130.1500.0072-CE36
CE49	ANN20001130.1500.0072-CE37
CE54	ANN20001130.1500.0072-CE38
CE50	ANN20001130.1500.0072-CE39
CE51	ANN20001130.1500.0072-CE40
CE52	ANN20001130.1500.0072-CE41
CE55	ANN20001130.1500.0072-CE42
CE57	ANN20001130.1500.0072-CE43
CE58	ANN20001130.1500.0072-CE44
CE59	ANN20001130.1500.0072-CE45
CE60	ANN20001130.1500.0072-CE46
CE61	ANN20001130.1500.0072-CE47
CE62	ANN20001130.1500.0072-CE48
CE63	ANN20001130.1500.0072-CE49
CE64	ANN20001130.1500.0072-CE50
CE65	ANN20001130.1500.0072-CE51
CE66	ANN20001130.1500.0072-CE52
CE67	ANN20001130.1500.0072-CE53
CE68	ANN20001130.1500.0072-CE54
CE69	ANN20001130.1500.0072-CE55
CE70	ANN20001130.1500.0072-CE56
CE71	ANN20001130.1500.0072-CE57
CE72	ANN20001130.1500.0072-CE58
CE2	ANN20001130.1500.0072-CE59
CE73	ANN20001130.1500.0072-CE60
CE74	ANN20001130.1500.0072-CE61
CE75	ANN20001130.1500.0072-CE62
CE3	ANN20001130.1500.0072-CE63
CE4	ANN20001130.1500.0072-CE64
CE5	ANN20001130.1500.0072-CE65
CE6	ANN20001130.1500.0072-CE66
CE7	ANN20001130.1500.0072-CE67
CE8	ANN20001130.1500.0072-CE68
CE9	ANN20001130.1500.0072-CE69
CE10	ANN20001130.1500.0072-CE70
CE37	ANN20001130.1500.0072-CE71
CE11	ANN20001130.1500.0072-CE72
E13	ANN20001130.1500.0072-E1
E14	ANN20001130.1500.0072-E2
E15	ANN20001130.1500.0072-E3
E16	ANN20001130.1500.0072-E4
E17	ANN20001130.1500.0072-E5
E18	ANN20001130.1500.0072-E6
E19	ANN20001130.1500.0072-E7
E21	ANN20001130.1500.0072-E8
E22	ANN20001130.1500.0072-E9
E23	ANN20001130.1500.0072-E10
E24	ANN20001130.1500.0072-E11
E25	ANN20001130.1500.0072-E12
E26	ANN20001130.1500.0072-E13
E27	ANN20001130.1500.0072-E14
E28	ANN20001130.1500.0072-E15
E29	ANN20001130.1500.0072-E16
E30	ANN20001130.1500.0072-E17
E31	ANN20001130.1500.0072-E18
E32	ANN20001130.1500.0072-E19
E33	ANN20001130.1500.0072-E20
E34	ANN20001130.1500.0072-E21
E35	ANN20001130.1500.0072-E22
E36	ANN20001130.1500.0072-E23
E37	ANN20001130.1500.0072-E24
E1	ANN20001130.1500.0072-E25
E38	ANN20001130.1500.0072-E26
E39	ANN20001130.1500.0072-E27
E40	ANN20001130.1500.0072-E28
E41	ANN20001130.1500.0072-E29
E42	ANN20001130.1500.0072-E30
E43	ANN20001130.1500.0072-E31
E44	ANN20001130.1500.0072-E32
E46	ANN20001130.1500.0072-E33
E47	ANN20001130.1500.0072-E34
E48	ANN20001130.1500.0072-E35
E49	ANN20001130.1500.0072-E36
E50	ANN20001130.1500.0072-E37
E51	ANN20001130.1500.0072-E38
E52	ANN20001130.1500.0072-E39
E53	ANN20001130.1500.0072-E40
E54	ANN20001130.1500.0072-E41
E62	ANN20001130.1500.0072-E42
E56	ANN20001130.1500.0072-E43
E57	ANN20001130.1500.0072-E44
E58	ANN20001130.1500.0072-E45
E63	ANN20001130.1500.0072-E46
E59	ANN20001130.1500.0072-E47
E60	ANN20001130.1500.0072-E48
E61	ANN20001130.1500.0072-E49
E64	ANN20001130.1500.0072-E50
E66	ANN20001130.1500.0072-E51
E67	ANN20001130.1500.0072-E52
E68	ANN20001130.1500.0072-E53
E69	ANN20001130.1500.0072-E54
E70	ANN20001130.1500.0072-E55
E71	ANN20001130.1500.0072-E56
E72	ANN20001130.1500.0072-E57
E73	ANN20001130.1500.0072-E58
E74	ANN20001130.1500.0072-E59
E75	ANN20001130.1500.0072-E60
E76	ANN20001130.1500.0072-E61
E2	ANN20001130.1500.0072-E62
E77	ANN20001130.1500.0072-E63
E78	ANN20001130.1500.0072-E64
E79	ANN20001130.1500.0072-E65
E80	ANN20001130.1500.0072-E66
E81	ANN20001130.1500.0072-E67
E82	ANN20001130.1500.0072-E68
E83	ANN20001130.1500.0072-E69
E84	ANN20001130.1500.0072-E70
E85	ANN20001130.1500.0072-E71
E3	ANN20001130.1500.0072-E72
E4	ANN20001130.1500.0072-E73
E5	ANN20001130.1500.0072-E74
E6	ANN20001130.1500.0072-E75
E7	ANN20001130.1500.0072-E76
E8	ANN20001130.1500.0072-E77
E45	ANN20001130.1500.0072-E78
E9	ANN20001130.1500.0072-E79
E10	ANN20001130.1500.0072-E80
E11	ANN20001130.1500.0072-E81
E12	ANN20001130.1500.0072-E82
EM1	ANN20001130.1500.0072-E25-1
EM19	ANN20001130.1500.0072-E1-2
EM20	ANN20001130.1500.0072-E82-3
EM21	ANN20001130.1500.0072-E82-4
EM22	ANN20001130.1500.0072-E2-5
EM81	ANN20001130.1500.0072-E79-6
EM23	ANN20001130.1500.0072-E3-7
EM25	ANN20001130.1500.0072-E4-8
EM26	ANN20001130.1500.0072-E5-9
EM27	ANN20001130.1500.0072-E6-10
EM28	ANN20001130.1500.0072-E7-11
EM82	ANN20001130.1500.0072-E14-12
EM97	ANN20001130.1500.0072-E72-13
EM29	ANN20001130.1500.0072-E72-14
EM30	ANN20001130.1500.0072-E7-15
EM31	ANN20001130.1500.0072-E9-16
EM32	ANN20001130.1500.0072-E8-17
EM33	ANN20001130.1500.0072-E8-18
EM34	ANN20001130.1500.0072-E10-19
EM35	ANN20001130.1500.0072-E11-20
EM36	ANN20001130.1500.0072-E12-21
EM37	ANN20001130.1500.0072-E13-22
EM38	ANN20001130.1500.0072-E7-23
EM39	ANN20001130.1500.0072-E14-24
EM40	ANN20001130.1500.0072-E15-25
EM41	ANN20001130.1500.0072-E16-26
EM42	ANN20001130.1500.0072-E17-27
EM43	ANN20001130.1500.0072-E18-28
EM44	ANN20001130.1500.0072-E7-29
EM45	ANN20001130.1500.0072-E7-30
EM46	ANN20001130.1500.0072-E19-31
EM47	ANN20001130.1500.0072-E20-32
EM84	ANN20001130.1500.0072-E7-33
EM48	ANN20001130.1500.0072-E20-34
EM49	ANN20001130.1500.0072-E21-35
EM50	ANN20001130.1500.0072-E22-36
EM51	ANN20001130.1500.0072-E23-37
EM52	ANN20001130.1500.0072-E20-38
EM53	ANN20001130.1500.0072-E8-39
EM54	ANN20001130.1500.0072-E8-40
EM85	ANN20001130.1500.0072-E7-41
EM56	ANN20001130.1500.0072-E24-42
EM57	ANN20001130.1500.0072-E24-43
EM58	ANN20001130.1500.0072-E24-44
EM59	ANN20001130.1500.0072-E24-45
EM60	ANN20001130.1500.0072-E26-46
EM61	ANN20001130.1500.0072-E24-47
EM62	ANN20001130.1500.0072-E24-48
EM63	ANN20001130.1500.0072-E24-49
EM64	ANN20001130.1500.0072-E27-50
EM65	ANN20001130.1500.0072-E8-51
EM66	ANN20001130.1500.0072-E24-52
EM67	ANN20001130.1500.0072-E28-53
