CE8	ANN20001212.0900.0071-CE1
CE9	ANN20001212.0900.0071-CE2
CE10	ANN20001212.0900.0071-CE3
CE11	ANN20001212.0900.0071-CE4
CE12	ANN20001212.0900.0071-CE5
CE13	ANN20001212.0900.0071-CE6
CE15	ANN20001212.0900.0071-CE7
CE16	ANN20001212.0900.0071-CE8
CE17	ANN20001212.0900.0071-CE9
CE18	ANN20001212.0900.0071-CE10
CE19	ANN20001212.0900.0071-CE11
CE1	ANN20001212.0900.0071-CE12
CE2	ANN20001212.0900.0071-CE13
CE3	ANN20001212.0900.0071-CE14
CE4	ANN20001212.0900.0071-CE15
CE5	ANN20001212.0900.0071-CE16
CE7	ANN20001212.0900.0071-CE17
E11	ANN20001212.0900.0071-E1
E12	ANN20001212.0900.0071-E2
E13	ANN20001212.0900.0071-E3
E14	ANN20001212.0900.0071-E4
E15	ANN20001212.0900.0071-E5
E16	ANN20001212.0900.0071-E6
E17	ANN20001212.0900.0071-E7
E18	ANN20001212.0900.0071-E8
E20	ANN20001212.0900.0071-E9
E21	ANN20001212.0900.0071-E10
E22	ANN20001212.0900.0071-E11
E23	ANN20001212.0900.0071-E12
E24	ANN20001212.0900.0071-E13
E25	ANN20001212.0900.0071-E14
E26	ANN20001212.0900.0071-E15
E27	ANN20001212.0900.0071-E16
E28	ANN20001212.0900.0071-E17
E1	ANN20001212.0900.0071-E18
E2	ANN20001212.0900.0071-E19
E3	ANN20001212.0900.0071-E20
E4	ANN20001212.0900.0071-E21
E5	ANN20001212.0900.0071-E22
E7	ANN20001212.0900.0071-E23
E10	ANN20001212.0900.0071-E24
EM17	ANN20001212.0900.0071-E1-1
EM18	ANN20001212.0900.0071-E1-2
EM19	ANN20001212.0900.0071-E2-3
EM20	ANN20001212.0900.0071-E3-4
EM21	ANN20001212.0900.0071-E4-5
EM22	ANN20001212.0900.0071-E2-6
EM23	ANN20001212.0900.0071-E5-7
EM24	ANN20001212.0900.0071-E5-8
EM25	ANN20001212.0900.0071-E6-9
EM26	ANN20001212.0900.0071-E7-10
EM27	ANN20001212.0900.0071-E8-11
EM30	ANN20001212.0900.0071-E20-12
EM31	ANN20001212.0900.0071-E5-13
EM32	ANN20001212.0900.0071-E21-14
EM33	ANN20001212.0900.0071-E21-15
EM34	ANN20001212.0900.0071-E21-16
EM35	ANN20001212.0900.0071-E9-17
EM36	ANN20001212.0900.0071-E9-18
EM37	ANN20001212.0900.0071-E10-19
EM38	ANN20001212.0900.0071-E11-20
EM11	ANN20001212.0900.0071-E12-21
EM12	ANN20001212.0900.0071-E9-22
EM39	ANN20001212.0900.0071-E13-23
EM40	ANN20001212.0900.0071-E24-24
EM41	ANN20001212.0900.0071-E21-25
EM42	ANN20001212.0900.0071-E9-26
EM43	ANN20001212.0900.0071-E9-27
EM44	ANN20001212.0900.0071-E9-28
EM45	ANN20001212.0900.0071-E21-29
EM46	ANN20001212.0900.0071-E21-30
EM47	ANN20001212.0900.0071-E21-31
EM48	ANN20001212.0900.0071-E21-32
EM49	ANN20001212.0900.0071-E21-33
EM50	ANN20001212.0900.0071-E14-34
EM51	ANN20001212.0900.0071-E14-35
EM52	ANN20001212.0900.0071-E15-36
EM53	ANN20001212.0900.0071-E14-37
EM54	ANN20001212.0900.0071-E14-38
EM55	ANN20001212.0900.0071-E14-39
EM56	ANN20001212.0900.0071-E16-40
EM57	ANN20001212.0900.0071-E14-41
EM58	ANN20001212.0900.0071-E17-42
EM1	ANN20001212.0900.0071-E18-43
EM2	ANN20001212.0900.0071-E19-44
EM3	ANN20001212.0900.0071-E20-45
EM4	ANN20001212.0900.0071-E20-46
EM5	ANN20001212.0900.0071-E18-47
EM6	ANN20001212.0900.0071-E21-48
EM7	ANN20001212.0900.0071-E21-49
EM8	ANN20001212.0900.0071-E22-50
EM9	ANN20001212.0900.0071-E21-51
EM10	ANN20001212.0900.0071-E23-52
EM13	ANN20001212.0900.0071-E21-53
EM14	ANN20001212.0900.0071-E24-54
EM15	ANN20001212.0900.0071-E24-55
EM16	ANN20001212.0900.0071-E21-56
R1	ANN20001212.0900.0071-R1
R2	ANN20001212.0900.0071-R2
R3	ANN20001212.0900.0071-R3
R4	ANN20001212.0900.0071-R4
R5	ANN20001212.0900.0071-R5
R6	ANN20001212.0900.0071-R6
R7	ANN20001212.0900.0071-R7
RM1	ANN20001212.0900.0071-R1-1
RM2	ANN20001212.0900.0071-R2-1
RM3	ANN20001212.0900.0071-R3-1
RM4	ANN20001212.0900.0071-R4-1
RM5	ANN20001212.0900.0071-R5-1
RM6	ANN20001212.0900.0071-R6-1
RM7	ANN20001212.0900.0071-R7-1
V2	ANN20001212.0900.0071-EV1
V3	ANN20001212.0900.0071-EV2
VM2	ANN20001212.0900.0071-EV1-1
VM3	ANN20001212.0900.0071-EV2-1
Q1	ANN20001212.0900.0071-T1
Q2	ANN20001212.0900.0071-T2
Q3	ANN20001212.0900.0071-T3
Q4	ANN20001212.0900.0071-T4
Q5	ANN20001212.0900.0071-T5
